game_id,team,inning,score
6396,1,3,0
6396,0,4,0
6396,1,4,3
6396,0,5,1
6396,1,5,1
6396,0,6,0
6396,1,6,1
6396,0,7,0
6396,1,7,0
6396,0,8,0
6396,1,8,0
6396,0,9,0
6396,1,9,0
6397,0,1,1
6397,1,1,1
6397,0,2,1
6397,1,2,0
6397,0,3,1
6397,1,3,1
6397,0,4,0
6397,1,4,0
6397,0,5,0
6397,1,5,0
6397,0,6,0
6397,1,6,0
6397,0,7,0
6397,1,7,0
6397,0,8,0
6397,1,8,0
6397,0,9,1
6397,1,9,0
6398,0,1,0
6398,1,1,1
6398,0,2,1
6398,1,2,0
6398,0,3,0
6398,1,3,0
6398,0,4,0
6398,1,4,0
6398,0,5,0
6398,1,5,0
6398,0,6,0
6398,1,6,0
6398,0,7,1
6398,1,7,0
6398,0,8,0
6398,1,8,2
6398,0,9,0
6398,1,9,0
6399,0,1,1
6399,1,1,1
6399,0,2,0
6399,1,2,0
6399,0,3,1
6399,1,3,0
6399,0,4,0
6399,1,4,0
6399,0,5,0
6399,1,5,0
6399,0,6,1
6399,1,6,3
6399,0,7,2
6399,1,7,2
6399,0,8,0
6399,1,8,0
6399,0,9,0
6399,1,9,0
6400,0,1,0
6400,1,1,0
6400,0,2,0
6400,1,2,0
6400,0,3,1
6400,1,3,0
6400,0,4,0
6400,1,4,0
6400,0,5,0
6400,1,5,2
6400,0,6,1
6400,1,6,0
6400,0,7,0
6400,1,7,0
6400,0,8,1
6400,1,8,0
6400,0,9,1
6400,1,9,0
6401,0,1,0
6401,1,1,0
6401,0,2,2
6401,1,2,0
6401,0,3,7
6401,1,3,0
6401,0,4,0
6401,1,4,0
6401,0,5,0
6401,1,5,0
6401,0,6,0
6401,1,6,1
6401,0,7,1
6401,1,7,0
6401,0,8,0
6401,1,8,0
6401,0,9,1
6401,1,9,0
6402,0,1,3
6402,1,1,0
6402,0,2,0
6402,1,2,1
6402,0,3,4
6402,1,3,0
6402,0,4,0
6402,1,4,0
6402,0,5,0
6402,1,5,3
6402,0,6,0
6402,1,6,0
6402,0,7,1
6402,1,7,0
6402,0,8,2
6402,1,8,1
6402,0,9,4
6402,1,9,0
6403,0,1,2
6403,1,1,1
6403,0,2,1
6403,1,2,0
6403,0,3,1
6403,1,3,2
6403,0,4,0
6403,1,4,0
6403,0,5,2
6403,1,5,0
6403,0,6,0
6403,1,6,0
6403,0,7,2
6403,1,7,1
6403,0,8,0
6403,1,8,0
6403,0,9,3
6403,1,9,0
6404,0,1,0
6404,1,1,0
6404,0,2,0
6404,1,2,0
6404,0,3,0
6404,1,3,0
6404,0,4,0
6404,1,4,3
6404,0,5,1
6404,1,5,0
6404,0,6,5
6404,1,6,0
6404,0,7,0
6404,1,7,0
6404,0,8,0
6404,1,8,0
6404,0,9,0
6404,1,9,0
6405,0,1,0
6405,1,1,0
6405,0,2,0
6405,1,2,0
6405,0,3,0
6405,1,3,0
6405,0,4,0
6405,1,4,0
6405,0,5,0
6405,1,5,0
6405,0,6,0
6405,1,6,0
6405,0,7,0
6405,1,7,4
6405,0,8,0
6405,1,8,1
6405,0,9,0
6405,1,9,0
6406,0,1,0
6406,1,1,0
6406,0,2,0
6406,1,2,0
6406,0,3,0
6406,1,3,0
6406,0,4,0
6406,1,4,3
6406,0,5,0
6406,1,5,1
6406,0,6,0
6406,1,6,0
6406,0,7,1
6406,1,7,0
6406,0,8,0
6406,1,8,1
6406,0,9,0
6406,1,9,0
6407,0,1,0
6407,1,1,0
6407,0,2,0
6407,1,2,0
6407,0,3,4
6407,1,3,0
6407,0,4,0
6407,1,4,0
6407,0,5,0
6407,1,5,0
6407,0,6,0
6407,1,6,0
6407,0,7,0
6407,1,7,0
6407,0,8,3
6407,1,8,0
6407,0,9,0
6407,1,9,0
6408,0,1,0
6408,1,1,1
6408,0,2,2
6408,1,2,0
6408,0,3,1
6408,1,3,0
6408,0,4,1
6408,1,4,0
6408,0,5,0
6408,1,5,1
6408,0,6,1
6408,1,6,2
6408,0,7,2
6408,1,7,0
6408,0,8,0
6408,1,8,0
6408,0,9,0
6408,1,9,0
6409,0,1,1
6409,1,1,0
6409,0,2,0
6409,1,2,0
6409,0,3,1
6409,1,3,0
6409,0,4,0
6409,1,4,6
6409,0,5,0
6409,1,5,0
6409,0,6,0
6409,1,6,0
6409,0,7,0
6409,1,7,1
6409,0,8,0
6409,1,8,0
6409,0,9,0
6409,1,9,0
6410,0,1,0
6410,1,1,0
6410,0,2,0
6410,1,2,0
6410,0,3,1
6410,1,3,0
6410,0,4,0
6410,1,4,0
6410,0,5,0
6410,1,5,0
6410,0,6,0
6410,1,6,0
6410,0,7,0
6410,1,7,0
6410,0,8,1
6410,1,8,0
6410,0,9,1
6410,1,9,0
6411,0,1,0
6411,1,1,1
6411,0,2,0
6411,1,2,1
6411,0,3,1
6411,1,3,0
6411,0,4,0
6411,1,4,0
6411,0,5,0
6411,1,5,0
6411,0,6,1
6411,1,6,1
6411,0,7,0
6411,1,7,0
6411,0,8,0
6411,1,8,0
6411,0,9,0
6411,1,9,0
6412,0,1,3
6412,1,1,0
6412,0,2,0
6412,1,2,0
6412,0,3,0
6412,1,3,0
6412,0,4,0
6412,1,4,0
6412,0,5,0
6412,1,5,1
6412,0,6,0
6412,1,6,0
6412,0,7,0
6412,1,7,0
6412,0,8,0
6412,1,8,0
6412,0,9,0
6412,1,9,0
6413,0,1,8
6413,1,1,3
6413,0,2,0
6413,1,2,0
6413,0,3,0
6413,1,3,0
6413,0,4,0
6413,1,4,0
6413,0,5,0
6413,1,5,3
6413,0,6,0
6413,1,6,0
6413,0,7,1
6413,1,7,3
6413,0,8,0
6413,1,8,0
6413,0,9,2
6413,1,9,0
6879,0,1,0
6879,1,1,0
6879,0,2,0
6879,1,2,0
6879,0,3,0
6879,1,3,1
6879,0,4,0
6879,1,4,0
6879,0,5,0
6879,1,5,3
6879,0,6,0
6879,1,6,0
6879,0,7,0
6879,1,7,0
6879,0,8,0
6879,1,8,0
6879,0,9,0
6879,1,9,0
6880,0,1,0
6880,1,1,2
6880,0,2,4
6880,1,2,1
6880,0,3,0
6880,1,3,0
6880,0,4,1
6880,1,4,0
6880,0,5,0
6880,1,5,0
6880,0,6,1
6880,1,6,0
6880,0,7,0
6880,1,7,2
6880,0,8,0
6880,1,8,0
6880,0,9,0
6880,1,9,1
6880,0,10,1
6880,1,10,2
6881,0,1,1
6881,1,1,2
6881,0,2,0
6881,1,2,6
6881,0,3,0
6881,1,3,0
6881,0,4,0
6881,1,4,1
6881,0,5,1
6881,1,5,0
6881,0,6,2
6881,1,6,0
6881,0,7,1
6881,1,7,0
6881,0,8,0
6881,1,8,0
6881,0,9,4
6881,1,9,1
6882,0,1,0
6882,1,1,0
6882,0,2,0
6882,1,2,0
6882,0,3,0
6882,1,3,0
6882,0,4,0
6882,1,4,0
6882,0,5,0
6882,1,5,0
6882,0,6,2
6882,1,6,0
6882,0,7,1
6882,1,7,0
6882,0,8,0
6882,1,8,0
6882,0,9,1
6882,1,9,0
6883,0,1,0
6883,1,1,0
6883,0,2,4
6883,1,2,0
6883,0,3,0
6883,1,3,0
6883,0,4,0
6883,1,4,0
6883,0,5,8
6883,1,5,5
6883,0,6,0
6883,1,6,0
6883,0,7,0
6883,1,7,0
6883,0,8,0
6883,1,8,4
6883,0,9,0
6883,1,9,0
6884,0,1,0
6884,1,1,0
6884,0,2,0
6884,1,2,2
6884,0,3,0
6884,1,3,0
6884,0,4,0
6884,1,4,0
6884,0,5,0
6884,1,5,5
6884,0,6,0
6884,1,6,0
6884,0,7,0
6884,1,7,0
6884,0,8,0
6884,1,8,0
6884,0,9,2
6884,1,9,0
6885,0,1,0
6885,1,1,0
6885,0,2,2
6885,1,2,3
6885,0,3,0
6885,1,3,0
6885,0,4,0
6885,1,4,3
6885,0,5,1
6885,1,5,0
6885,0,6,0
6885,1,6,0
6885,0,7,0
6885,1,7,0
6885,0,8,0
6885,1,8,0
6885,0,9,0
6885,1,9,0
6886,0,1,1
6886,1,1,2
6886,0,2,0
6886,1,2,0
6886,0,3,1
6886,1,3,0
6886,0,4,0
6886,1,4,0
6886,0,5,0
6886,1,5,1
6886,0,6,4
6886,1,6,0
6886,0,7,0
6886,1,7,0
6886,0,8,0
6886,1,8,0
6886,0,9,0
6886,1,9,0
6887,0,1,2
6887,1,1,0
6887,0,2,1
6887,1,2,0
6887,0,3,1
6887,1,3,1
6887,0,4,1
6887,1,4,0
6887,0,5,1
6887,1,5,0
6887,0,6,2
6887,1,6,3
6887,0,7,0
6887,1,7,0
6887,0,8,0
6887,1,8,0
6887,0,9,0
6887,1,9,1
6888,0,1,0
6888,1,1,0
6888,0,2,0
6888,1,2,0
6888,0,3,0
6888,1,3,0
6888,0,4,0
6888,1,4,1
6888,0,5,0
6888,1,5,0
6888,0,6,0
6888,1,6,3
6888,0,7,1
6888,1,7,0
6888,0,8,0
6888,1,8,0
6888,0,9,1
6888,1,9,0
6889,0,1,1
6889,1,1,3
6889,0,2,0
6889,1,2,0
6889,0,3,0
6889,1,3,0
6889,0,4,0
6889,1,4,3
6889,0,5,0
6889,1,5,1
6889,0,6,2
6889,1,6,0
6889,0,7,0
6889,1,7,0
6889,0,8,0
6889,1,8,2
6889,0,9,0
6889,1,9,0
6890,0,1,0
6890,1,1,0
6890,0,2,0
6890,1,2,0
6890,0,3,2
6890,1,3,3
6890,0,4,0
6890,1,4,0
6890,0,5,0
6890,1,5,0
6890,0,6,0
6890,1,6,0
6890,0,7,1
6890,1,7,7
6890,0,8,0
6890,1,8,0
6890,0,9,0
6890,1,9,0
6891,0,1,0
6891,1,1,0
6891,0,2,0
6891,1,2,0
6891,0,3,0
6891,1,3,2
6891,0,4,1
6891,1,4,0
6891,0,5,0
6891,1,5,0
6891,0,6,0
6891,1,6,4
6891,0,7,0
6891,1,7,0
6891,0,8,0
6891,1,8,2
6891,0,9,0
6891,1,9,0
6892,0,1,1
6892,1,1,1
6892,0,2,0
6892,1,2,1
6892,0,3,0
6892,1,3,0
6892,0,4,2
6892,1,4,1
6892,0,5,0
6892,1,5,0
6892,0,6,0
6892,1,6,2
6892,0,7,0
6892,1,7,0
6892,0,8,0
6892,1,8,0
6892,0,9,0
6892,1,9,0
6893,0,1,4
6893,1,1,0
6893,0,2,1
6893,1,2,0
6893,0,3,0
6893,1,3,0
6893,0,4,0
6893,1,4,0
6893,0,5,0
6893,1,5,2
6893,0,6,1
6893,1,6,4
6893,0,7,0
6893,1,7,0
6893,0,8,0
6893,1,8,0
6893,0,9,0
6893,1,9,0
6893,0,10,0
6893,1,10,0
6893,0,11,0
6893,1,11,0
6893,0,12,0
6893,1,12,0
6893,0,13,0
6893,1,13,0
6893,0,14,0
6893,1,14,0
6893,0,15,0
6893,1,15,1
6894,0,1,0
6894,1,1,0
6894,0,2,3
6894,1,2,0
6894,0,3,2
6894,1,3,0
6894,0,4,0
6894,1,4,0
6894,0,5,1
6894,1,5,1
6894,0,6,3
6894,1,6,0
6894,0,7,0
6894,1,7,0
6894,0,8,0
6894,1,8,0
6894,0,9,0
6894,1,9,0
6895,0,1,3
6895,1,1,0
6895,0,2,0
6895,1,2,0
6895,0,3,0
6895,1,3,0
6895,0,4,0
6895,1,4,0
6895,0,5,0
6895,1,5,0
6895,0,6,0
6895,1,6,0
6895,0,7,0
6895,1,7,1
6895,0,8,0
6895,1,8,0
6895,0,9,0
6895,1,9,0
6896,0,1,0
6896,1,1,0
6896,0,2,1
6896,1,2,2
6896,0,3,4
6896,1,3,1
6896,0,4,0
6896,1,4,1
6896,0,5,0
6896,1,5,0
6896,0,6,0
6896,1,6,0
6896,0,7,1
6896,1,7,0
6896,0,8,0
6896,1,8,0
6896,0,9,1
6896,1,9,2
6897,0,1,0
6897,1,1,0
6897,0,2,0
6897,1,2,1
6897,0,3,2
6897,1,3,1
6897,0,4,0
6897,1,4,0
6897,0,5,0
6897,1,5,0
6897,0,6,0
6897,1,6,2
6897,0,7,0
6897,1,7,0
6897,0,8,0
6897,1,8,0
6897,0,9,0
6897,1,9,0
6898,0,1,0
6898,1,1,0
6898,0,2,0
6898,1,2,0
6898,0,3,0
6898,1,3,3
6898,0,4,0
6898,1,4,0
6898,0,5,0
6898,1,5,0
6898,0,6,0
6898,1,6,0
6898,0,7,0
6898,1,7,0
6898,0,8,1
6898,1,8,0
6898,0,9,0
6898,1,9,0
6899,0,1,0
6899,1,1,0
6899,0,2,0
6899,1,2,1
6899,0,3,1
6899,1,3,2
6899,0,4,0
6899,1,4,0
6899,0,5,1
6899,1,5,0
6899,0,6,1
6899,1,6,0
6899,0,7,0
6899,1,7,2
6899,0,8,0
6899,1,8,0
6899,0,9,0
6899,1,9,0
6900,0,1,0
6900,1,1,3
6900,0,2,0
6900,1,2,0
6900,0,3,0
6900,1,3,4
6900,0,4,1
6900,1,4,0
6900,0,5,1
6900,1,5,2
6900,0,6,0
6900,1,6,0
6900,0,7,0
6900,1,7,0
6900,0,8,0
6900,1,8,3
6900,0,9,0
6900,1,9,0
6901,0,1,1
6901,1,1,0
6901,0,2,3
6901,1,2,0
6901,0,3,0
6901,1,3,4
6901,0,4,0
6901,1,4,0
6901,0,5,2
6901,1,5,0
6901,0,6,0
6901,1,6,2
6901,0,7,0
6901,1,7,0
6901,0,8,0
6901,1,8,1
6901,0,9,0
6901,1,9,0
6902,0,1,0
6902,1,1,0
6902,0,2,0
6902,1,2,1
6902,0,3,0
6902,1,3,1
6902,0,4,1
6902,1,4,0
6902,0,5,3
6902,1,5,0
6902,0,6,0
6902,1,6,5
6902,0,7,0
6902,1,7,0
6902,0,8,0
6902,1,8,0
6902,0,9,0
6902,1,9,0
6903,0,1,2
6903,1,1,1
6903,0,2,0
6903,1,2,0
6903,0,3,3
6903,1,3,1
6903,0,4,3
6903,1,4,0
6903,0,5,0
6903,1,5,0
6903,0,6,0
6903,1,6,1
6903,0,7,1
6903,1,7,2
6903,0,8,1
6903,1,8,0
6903,0,9,5
6903,1,9,0
6904,0,1,0
6904,1,1,1
6904,0,2,0
6904,1,2,3
6904,0,3,1
6904,1,3,0
6904,0,4,0
6904,1,4,1
6904,0,5,1
6904,1,5,0
6904,0,6,0
6904,1,6,0
6904,0,7,4
6904,1,7,0
6904,0,8,5
6904,1,8,2
6904,0,9,0
6904,1,9,2
6905,0,1,0
6905,1,1,0
6905,0,2,0
6905,1,2,0
6905,0,3,3
6905,1,3,0
6905,0,4,0
6905,1,4,1
6905,0,5,0
6905,1,5,1
6905,0,6,0
6905,1,6,2
6905,0,7,0
6905,1,7,0
6905,0,8,0
6905,1,8,0
6905,0,9,0
6905,1,9,0
6906,0,1,2
6906,1,1,0
6906,0,2,1
6906,1,2,0
6906,0,3,1
6906,1,3,4
6906,0,4,0
6906,1,4,1
6906,0,5,0
6906,1,5,1
6906,0,6,0
6906,1,6,0
6906,0,7,2
6906,1,7,0
6906,0,8,0
6906,1,8,3
6906,0,9,0
6906,1,9,0
6907,0,1,0
6907,1,1,0
6907,0,2,0
6907,1,2,0
6907,0,3,1
6907,1,3,0
6907,0,4,0
6907,1,4,0
6907,0,5,2
6907,1,5,0
6907,0,6,2
6907,1,6,1
6907,0,7,1
6907,1,7,0
6907,0,8,1
6907,1,8,2
6907,0,9,0
6907,1,9,3
6908,0,1,0
6908,1,1,0
6908,0,2,0
6908,1,2,0
6908,0,3,4
6908,1,3,0
6908,0,4,0
6908,1,4,1
6908,0,5,0
6908,1,5,0
6908,0,6,0
6908,1,6,0
6908,0,7,0
6908,1,7,1
6908,0,8,0
6908,1,8,0
6908,0,9,1
6908,1,9,0
6909,0,1,0
6909,1,1,2
6909,0,2,0
6909,1,2,0
6909,0,3,0
6909,1,3,0
6909,0,4,0
6909,1,4,0
6909,0,5,1
6909,1,5,1
6909,0,6,0
6909,1,6,0
6909,0,7,0
6909,1,7,1
6909,0,8,0
6909,1,8,0
6909,0,9,2
6909,1,9,0
6910,0,1,0
6910,1,1,0
6910,0,2,0
6910,1,2,0
6910,0,3,3
6910,1,3,2
6910,0,4,1
6910,1,4,0
6910,0,5,0
6910,1,5,0
6910,0,6,0
6910,1,6,2
6910,0,7,0
6910,1,7,3
6910,0,8,1
6910,1,8,0
6910,0,9,3
6910,1,9,0
6911,0,1,0
6911,1,1,0
6911,0,2,1
6911,1,2,3
6911,0,3,0
6911,1,3,2
6911,0,4,0
6911,1,4,2
6911,0,5,0
6911,1,5,2
6911,0,6,0
6911,1,6,0
6911,0,7,1
6911,1,7,0
6911,0,8,1
6911,1,8,0
6911,0,9,0
6911,1,9,0
6912,0,1,0
6912,1,1,0
6912,0,2,2
6912,1,2,0
6912,0,3,0
6912,1,3,0
6912,0,4,0
6912,1,4,2
6912,0,5,2
6912,1,5,0
6912,0,6,0
6912,1,6,4
6912,0,7,0
6912,1,7,0
6912,0,8,0
6912,1,8,4
6912,0,9,0
6912,1,9,0
6913,0,1,1
6913,1,1,2
6913,0,2,0
6913,1,2,0
6913,0,3,1
6913,1,3,0
6913,0,4,1
6913,1,4,0
6913,0,5,0
6913,1,5,0
6913,0,6,1
6913,1,6,2
6913,0,7,0
6913,1,7,0
6913,0,8,0
6913,1,8,4
6913,0,9,0
6913,1,9,0
6914,0,1,1
6914,1,1,0
6914,0,2,0
6914,1,2,0
6914,0,3,0
6914,1,3,0
6914,0,4,1
6914,1,4,0
6914,0,5,0
6914,1,5,0
6914,0,6,0
6914,1,6,0
6914,0,7,0
6914,1,7,0
6914,0,8,0
6914,1,8,0
6914,0,9,2
6914,1,9,0
6915,0,1,0
6915,1,1,0
6915,0,2,1
6915,1,2,1
6915,0,3,0
6915,1,3,0
6915,0,4,0
6915,1,4,0
6915,0,5,0
6915,1,5,1
6915,0,6,3
6915,1,6,0
6915,0,7,0
6915,1,7,0
6915,0,8,0
6915,1,8,0
6915,0,9,0
6915,1,9,0
6916,0,1,1
6916,1,1,1
6916,0,2,0
6916,1,2,0
6916,0,3,1
6916,1,3,1
6916,0,4,1
6916,1,4,0
6916,0,5,2
6916,1,5,0
6916,0,6,0
6916,1,6,0
6916,0,7,0
6916,1,7,0
6916,0,8,0
6916,1,8,0
6916,0,9,0
6916,1,9,1
6917,0,1,1
6917,1,1,0
6917,0,2,0
6917,1,2,0
6917,0,3,1
6917,1,3,0
6917,0,4,0
6917,1,4,0
6917,0,5,2
6917,1,5,1
6917,0,6,1
6917,1,6,1
6917,0,7,0
6917,1,7,1
6917,0,8,0
6917,1,8,0
6917,0,9,0
6917,1,9,0
6918,0,1,3
6918,1,1,0
6918,0,2,0
6918,1,2,1
6918,0,3,0
6918,1,3,1
6918,0,4,0
6918,1,4,0
6918,0,5,0
6918,1,5,0
6918,0,6,1
6918,1,6,0
6918,0,7,3
6918,1,7,0
6918,0,8,0
6918,1,8,0
6918,0,9,0
6918,1,9,0
6919,0,1,0
6919,1,1,1
6919,0,2,0
6919,1,2,1
6919,0,3,2
6919,1,3,1
6919,0,4,0
6919,1,4,1
6919,0,5,0
6919,1,5,4
6919,0,6,1
6919,1,6,0
6919,0,7,0
6919,1,7,0
6919,0,8,0
6919,1,8,0
6919,0,9,3
6919,1,9,0
6920,0,1,2
6920,1,1,0
6920,0,2,0
6920,1,2,1
6920,0,3,0
6920,1,3,0
6920,0,4,1
6920,1,4,0
6920,0,5,0
6920,1,5,1
6920,0,6,0
6920,1,6,0
6920,0,7,0
6920,1,7,0
6920,0,8,0
6920,1,8,1
6920,0,9,1
6920,1,9,2
6921,0,1,0
6921,1,1,0
6921,0,2,0
6921,1,2,0
6921,0,3,3
6921,1,3,0
6921,0,4,0
6921,1,4,0
6921,0,5,0
6921,1,5,0
6921,0,6,0
6921,1,6,1
6921,0,7,0
6921,1,7,0
6921,0,8,0
6921,1,8,0
6921,0,9,0
6921,1,9,0
6922,0,1,0
6922,1,1,0
6922,0,2,0
6922,1,2,0
6922,0,3,0
6922,1,3,0
6922,0,4,0
6922,1,4,0
6922,0,5,0
6922,1,5,0
6922,0,6,0
6922,1,6,0
6922,0,7,0
6922,1,7,0
6922,0,8,0
6922,1,8,1
6922,0,9,0
6922,1,9,0
6923,0,1,2
6923,1,1,0
6923,0,2,0
6923,1,2,1
6923,0,3,0
6923,1,3,4
6923,0,4,0
6923,1,4,0
6923,0,5,2
6923,1,5,0
6923,0,6,0
6923,1,6,0
6923,0,7,0
6923,1,7,0
6923,0,8,0
6923,1,8,0
6923,0,9,1
6923,1,9,1
6924,0,1,0
6924,1,1,1
6924,0,2,0
6924,1,2,0
6924,0,3,0
6924,1,3,1
6924,0,4,1
6924,1,4,0
6924,0,5,0
6924,1,5,0
6924,0,6,5
6924,1,6,1
6924,0,7,3
6924,1,7,6
6924,0,8,0
6924,1,8,0
6924,0,9,0
6924,1,9,0
6924,0,10,0
6924,1,10,1
6925,0,1,1
6925,1,1,3
6925,0,2,0
6925,1,2,0
6925,0,3,0
6925,1,3,0
6925,0,4,0
6925,1,4,0
6925,0,5,0
6925,1,5,0
6925,0,6,2
6925,1,6,2
6925,0,7,1
6925,1,7,1
6925,0,8,0
6925,1,8,0
6925,0,9,0
6925,1,9,0
6926,0,1,5
6926,1,1,0
6926,0,2,0
6926,1,2,0
6926,0,3,0
6926,1,3,2
6926,0,4,0
6926,1,4,1
6926,0,5,0
6926,1,5,0
6926,0,6,0
6926,1,6,0
6926,0,7,0
6926,1,7,0
6926,0,8,0
6926,1,8,1
6926,0,9,0
6926,1,9,2
6927,0,1,2
6927,1,1,0
6927,0,2,1
6927,1,2,2
6927,0,3,0
6927,1,3,0
6927,0,4,1
6927,1,4,0
6927,0,5,0
6927,1,5,1
6927,0,6,0
6927,1,6,0
6927,0,7,1
6927,1,7,0
6927,0,8,0
6927,1,8,1
6927,0,9,0
6927,1,9,1
6927,0,10,0
6927,1,10,0
6927,0,11,0
6927,1,11,0
6927,0,12,0
6927,1,12,2
6928,0,1,0
6928,1,1,0
6928,0,2,0
6928,1,2,0
6928,0,3,0
6928,1,3,0
6928,0,4,0
6928,1,4,0
6928,0,5,6
6928,1,5,0
6928,0,6,0
6928,1,6,0
6928,0,7,1
6928,1,7,0
6928,0,8,0
6928,1,8,0
6928,0,9,2
6928,1,9,0
6929,0,1,0
6929,1,1,0
6929,0,2,0
6929,1,2,0
6929,0,3,0
6929,1,3,1
6929,0,4,0
6929,1,4,0
6929,0,5,0
6929,1,5,0
6929,0,6,0
6929,1,6,1
6929,0,7,1
6929,1,7,3
6929,0,8,5
6929,1,8,3
6929,0,9,0
6929,1,9,0
6930,0,1,0
6930,1,1,3
6930,0,2,0
6930,1,2,1
6930,0,3,3
6930,1,3,1
6930,0,4,1
6930,1,4,0
6930,0,5,5
6930,1,5,1
6930,0,6,0
6930,1,6,0
6930,0,7,0
6930,1,7,0
6930,0,8,2
6930,1,8,0
6930,0,9,3
6930,1,9,0
6931,0,1,0
6931,1,1,1
6931,0,2,0
6931,1,2,0
6931,0,3,0
6931,1,3,0
6931,0,4,0
6931,1,4,0
6931,0,5,0
6931,1,5,1
6931,0,6,0
6931,1,6,0
6931,0,7,0
6931,1,7,0
6931,0,8,0
6931,1,8,0
6931,0,9,3
6931,1,9,0
6932,0,1,0
6932,1,1,0
6932,0,2,0
6932,1,2,1
6932,0,3,0
6932,1,3,0
6932,0,4,0
6932,1,4,2
6932,0,5,0
6932,1,5,0
6932,0,6,0
6932,1,6,0
6932,0,7,0
6932,1,7,0
6932,0,8,0
6932,1,8,0
6932,0,9,0
6932,1,9,0
6933,0,1,0
6933,1,1,0
6933,0,2,0
6933,1,2,1
6933,0,3,0
6933,1,3,0
6933,0,4,2
6933,1,4,0
6933,0,5,0
6933,1,5,0
6933,0,6,1
6933,1,6,0
6933,0,7,1
6933,1,7,0
6933,0,8,0
6933,1,8,1
6933,0,9,2
6933,1,9,0
6934,0,1,1
6934,1,1,5
6934,0,2,1
6934,1,2,0
6934,0,3,0
6934,1,3,0
6934,0,4,0
6934,1,4,0
6934,0,5,0
6934,1,5,2
6934,0,6,1
6934,1,6,1
6934,0,7,0
6934,1,7,0
6934,0,8,0
6934,1,8,0
6934,0,9,0
6934,1,9,0
6935,0,1,1
6935,1,1,1
6935,0,2,0
6935,1,2,0
6935,0,3,0
6935,1,3,0
6935,0,4,0
6935,1,4,0
6935,0,5,0
6935,1,5,1
6935,0,6,1
6935,1,6,1
6935,0,7,0
6935,1,7,1
6935,0,8,0
6935,1,8,7
6935,0,9,0
6935,1,9,0
6936,0,1,0
6936,1,1,0
6936,0,2,0
6936,1,2,0
6936,0,3,0
6936,1,3,0
6936,0,4,0
6936,1,4,4
6936,0,5,0
6936,1,5,0
6936,0,6,0
6936,1,6,0
6936,0,7,0
6936,1,7,3
6936,0,8,0
6936,1,8,0
6936,0,9,0
6936,1,9,0
6937,0,1,2
6937,1,1,0
6937,0,2,0
6937,1,2,0
6937,0,3,1
6937,1,3,0
6937,0,4,2
6937,1,4,0
6937,0,5,0
6937,1,5,0
6937,0,6,0
6937,1,6,2
6937,0,7,0
6937,1,7,0
6937,0,8,2
6937,1,8,2
6937,0,9,0
6937,1,9,0
6938,0,1,1
6938,1,1,2
6938,0,2,3
6938,1,2,1
6938,0,3,0
6938,1,3,1
6938,0,4,0
6938,1,4,3
6938,0,5,0
6938,1,5,0
6938,0,6,0
6938,1,6,0
6938,0,7,0
6938,1,7,0
6938,0,8,0
6938,1,8,3
6938,0,9,0
6938,1,9,0
6939,0,1,0
6939,1,1,0
6939,0,2,2
6939,1,2,0
6939,0,3,0
6939,1,3,0
6939,0,4,0
6939,1,4,0
6939,0,5,0
6939,1,5,1
6939,0,6,0
6939,1,6,0
6939,0,7,0
6939,1,7,0
6939,0,8,0
6939,1,8,0
6939,0,9,0
6939,1,9,0
6940,0,1,0
6940,1,1,0
6940,0,2,0
6940,1,2,0
6940,0,3,0
6940,1,3,1
6940,0,4,2
6940,1,4,0
6940,0,5,2
6940,1,5,0
6940,0,6,2
6940,1,6,0
6940,0,7,0
6940,1,7,0
6940,0,8,0
6940,1,8,0
6940,0,9,0
6940,1,9,1
6941,0,1,0
6941,1,1,0
6941,0,2,0
6941,1,2,0
6941,0,3,1
6941,1,3,3
6941,0,4,0
6941,1,4,3
6941,0,5,0
6941,1,5,0
6941,0,6,5
6941,1,6,0
6941,0,7,0
6941,1,7,0
6941,0,8,0
6941,1,8,2
6941,0,9,0
6941,1,9,0
6942,0,1,0
6942,1,1,1
6942,0,2,0
6942,1,2,0
6942,0,3,0
6942,1,3,1
6942,0,4,0
6942,1,4,0
6942,0,5,0
6942,1,5,1
6942,0,6,0
6942,1,6,0
6942,0,7,1
6942,1,7,0
6942,0,8,4
6942,1,8,0
6942,0,9,3
6942,1,9,0
6943,0,1,0
6943,1,1,0
6943,0,2,0
6943,1,2,0
6943,0,3,0
6943,1,3,2
6943,0,4,1
6943,1,4,0
6943,0,5,1
6943,1,5,6
6943,0,6,1
6943,1,6,0
6943,0,7,4
6943,1,7,0
6943,0,8,0
6943,1,8,0
6943,0,9,1
6943,1,9,0
6943,0,10,6
6943,1,10,0
6944,0,1,0
6944,1,1,0
6944,0,2,0
6944,1,2,0
6944,0,3,0
6944,1,3,0
6944,0,4,0
6944,1,4,1
6944,0,5,0
6944,1,5,1
6944,0,6,1
6944,1,6,3
6944,0,7,0
6944,1,7,0
6944,0,8,1
6944,1,8,0
6944,0,9,0
6944,1,9,0
6945,0,1,0
6945,1,1,0
6945,0,2,1
6945,1,2,0
6945,0,3,0
6945,1,3,2
6945,0,4,0
6945,1,4,0
6945,0,5,1
6945,1,5,1
6945,0,6,0
6945,1,6,1
6945,0,7,0
6945,1,7,1
6945,0,8,0
6945,1,8,1
6945,0,9,1
6945,1,9,0
6946,0,1,7
6946,1,1,2
6946,0,2,0
6946,1,2,0
6946,0,3,0
