state_id,nation_id,name,abbreviation,population,main_language_id
2360,146,"Morobe","MOR",106926,0
2361,146,"North Solomons","NOR",46793,0
2362,146,"Western Highlands","WES",33623,0
2363,146,"Oro","ORO",34397,0
2364,146,"Madang","MAD",28473,0
2365,146,"East New Britain","EAS",34347,0
2366,146,"Southern Highlands","SOU",43500,0
2367,146,"West New Britain","WES",19861,0
2368,146,"Eastern Highlands","EAS",27012,0
2369,146,"East Sepik","EAS",27454,0
2370,146,"Fly River","FLY",32597,0
2371,146,"New Ireland","NEW",15866,0
2372,146,"Milne Bay","MIL",13733,0
2373,146,"Sandaun","SAN",11204,0
2374,146,"Simbu","SIM",9383,0
2375,146,"Papua New Guinea","PAP",7345,0
2376,146,"Manus","MAN",5806,0
2377,146,"Gulf","GUL",5646,0
2378,146,"Enga","ENG",5536,0
2379,147,"Asunción","ASU",508795,0
2380,147,"Alto Parana","ALT",430559,0
2381,147,"Itapúa","ITA",149822,0
2382,147,"Presidente Hayes","PRE",103921,0
2383,147,"Amambay","AMA",82195,0
2384,147,"Caaguazú","CAA",151442,0
2385,147,"Concepción","CON",63751,0
2386,147,"Guaira","GUA",60291,0
2387,147,"Ñeembucú","ÑEE",35959,0
2388,147,"San Pedro","SAN",59695,0
2389,147,"Canendiyú","CAN",39286,0
2390,147,"Paraguarí","PAR",53128,0
2391,147,"Boquerón","BOQ",28533,0
2392,147,"Caazapa","CAA",26599,0
2393,147,"Alto Paraguay","ALT",8662,0
2394,148,"Callao","CAL",7737002,0
2395,148,"Arequipa","ARE",943342,0
2396,148,"La Libertad (Peru)","LA ",1383583,0
2397,148,"Lambayeque","LAM",931212,0
2398,148,"Loreto","LOR",561552,0
2399,148,"Junín","JUN",716229,0
2400,148,"Piura","PIU",1145431,0
2401,148,"Ancash","ANC",505937,0
2402,148,"Cusco","CUS",428006,0
2403,148,"Ucayali","UCA",348696,0
2404,148,"Tacna","TAC",294504,0
2405,148,"Ica","ICA",606518,0
2406,148,"Puno","PUN",469026,0
2407,148,"Huanuco","HUA",240629,0
2408,148,"Ayacucho","AYA",200696,0
2409,148,"Cajamarca","CAJ",288301,0
2410,148,"San Martín","SAN",417037,0
2411,148,"Tumbes","TUM",188019,0
2412,148,"Lima Provincias","LIM",589478,0
2413,148,"Pasco","PAS",176265,0
2414,148,"Apurímac","APU",85545,0
2415,148,"Moquegua","MOQ",122635,0
2416,148,"Huancavelica","HUA",52333,0
2417,148,"Madre de Dios","MAD",80895,0
2418,149,"Mazowieckie","MAZ",3117118,0
2419,149,"Lodzkie","LOD",1580217,0
2420,149,"Malopolskie","MAL",1501890,0
2421,149,"Dolnoslaskie","DOL",1797769,0
2422,149,"Wielkopolskie","WIE",1649295,0
2423,149,"Pomorskie","POM",1396759,0
2424,149,"Zachodnio-Pomorskie","ZAC",1053965,0
2425,149,"Kujawsko-Pomorskie","KUJ",1165808,0
2426,149,"Lubelskie","LUB",954002,0
2427,149,"Slaskie","SLA",3597331,0
2428,149,"Podlaskie","POD",640240,0
2429,149,"Swietokrzyskie","SWI",520828,0
2430,149,"Warminsko-Mazurskie","WAR",762131,0
2431,149,"Podkarpackie","POD",728711,0
2432,149,"Opolskie","OPO",463248,0
2433,149,"Lubuskie","LUB",563800,0
2435,150,"Lisboa e Vale do Tejo","LIS",3102665,0
2436,150,"Norte","NOR",2120470,0
2437,150,"Centro","CEN",826861,0
2438,241,"Madeira","MAD",187958,0
2439,150,"Alentejo","ALE",275573,0
2440,150,"Algarve","ALG",330210,0
2441,240,"Açores","AçO",91663,0
2442,173,"Agua Grande","AGU",62174,0
2443,173,"Lobata","LOB",10222,0
2444,173,"Cantagalo","CAN",7706,0
2445,173,"Lemba","LEM",7705,0
2446,173,"Mé-Zochi","Mé-",7627,0
2447,173,"Caué","CAU",2283,0
2448,173,"Pagué","PAG",1209,0
2449,151,"Bayamón","BAY",349203,0
2450,151,"Carolina","CAR",237341,0
2451,151,"Ponce","PON",252292,0
2452,151,"Humacao","HUM",253465,0
2453,151,"Mayagüez-Aguadilla","MAY",163088,0
2454,151,"Arecibo","ARE",163880,0
2455,151,"Guayama","GUA",128533,0
2456,151,"Puerto Rico","PUE",17631,0
2457,152,"Doha","DOH",344939,0
2458,152,"ar-Rayyan","AR-",286506,0
2459,152,"Umm Salal","UMM",33935,0
2460,152,"al-Wakrah","AL-",31582,0
2461,152,"Khor","KHO",33845,0
2462,152,"Musayid","MUS",10106,0
2463,152,"al-Jumayliyah","AL-",12789,0
2464,152,"Jariyan al-Batnah","JAR",5034,0
2465,152,"al-Guwayriyah","AL-",2332,0
2466,154,"Saint-Denis","SAI",256997,0
2467,154,"Saint-Paul","SAI",156709,0
2468,154,"Saint-Benoît","SAI",109159,0
2469,155,"Bucharest","BUC",1877155,0
2470,155,"Iasi","IAS",805745,0
2471,155,"Cluj","CLU",695500,0
2472,155,"Timis","TIM",668383,0
2473,155,"Dolj","DOL",730359,0
2474,155,"Constanta","CON",700472,0
2475,155,"Galati","GAL",611039,0
2476,155,"Brasov","BRA",571669,0
2477,155,"Prahova","PRA",815478,0
2478,155,"Braila","BRA",368355,0
2479,155,"Bihor","BIH",591913,0
2480,155,"Bacau","BAC",696897,0
2481,155,"Arad","ARA",451111,0
2482,155,"Arges","ARG",647422,0
2483,155,"Sibiu","SIB",408233,0
2484,155,"Mures","MUR",566494,0
2485,155,"Maramures","MAR",503926,0
2486,155,"Buzau","BUZ",485034,0
2487,155,"Botosani","BOT",451413,0
2488,155,"Satu Mare","SAT",359578,0
2489,155,"Vâlcea","VâL",408426,0
2490,155,"Suceava","SUC",685922,0
2491,155,"Vrancea","VRA",390481,0
2492,155,"Neamt","NEA",548121,0
2493,155,"Mehedinti","MEH",297872,0
2494,155,"Gorj","GOR",383678,0
2495,155,"Tulcea","TUL",253390,0
2496,155,"Dâmbovita","DâM",534410,0
2497,155,"Bistrita-Nasaud","BIS",309117,0
2498,155,"Caras-Severin","CAR",317724,0
2499,155,"Olt","OLT",481752,0
2500,155,"Vaslui","VAS",451396,0
2501,155,"Hunedoara","HUN",471492,0
2502,155,"Giurgiu","GIU",294304,0
2503,155,"Alba","ALB",370056,0
2504,155,"Salaj","SAL",244532,0
2505,155,"Covasna","COV",219101,0
2506,155,"Ialomita","IAL",292793,0
2507,155,"Teleorman","TEL",423886,0
2508,155,"Harghita","HAR",321009,0
2509,155,"Ilfov","ILF",303531,0
2510,155,"Constanta","CON",2591,0
2511,156,"Moscow","MOS",10651446,0
2512,156,"St. Petersburg","SAI",4661219,0
2513,156,"Novosibirsk","NOV",2692251,0
2514,156,"Sverdlovsk","SVE",4486214,0
2515,156,"Nizhni Novgorod","NIZ",3524028,0
2516,156,"Samara","SAM",3239737,0
2517,156,"Omsk","OMS",2079220,0
2518,156,"Tatarstan","TAT",3779265,0
2519,156,"Rostov","ROS",4404013,0
2520,156,"Chelyabinsk","CHE",3603339,0
2521,156,"Bashkortostan","BAS",4104336,0
2522,156,"Volgograd","VOL",2699223,0
2523,156,"Perm","PER",2819421,0
2524,156,"Krasnoyarsk","KRA",2966042,0
2525,156,"Saratov","SAR",2668310,0
2526,156,"Voronezh","VOR",2378803,0
2527,156,"Krasnodar","KRA",5125221,0
2528,156,"Ulyanovsk","ULY",1382811,0
2529,156,"Udmurtia","UDM",1570316,0
2530,156,"Yaroslavl","YAR",1367398,0
2531,156,"Altai Krai","ALT",2607426,0
2532,156,"Primorsky","PRI",2071210,0
2533,156,"Irkutsk","IRK",2581705,0
2534,156,"Khabarovsk","KHA",1436570,0
2535,156,"Orenburg","ORE",2179551,0
2536,156,"Kemerovo","KEM",2899142,0
2537,156,"Ryazan","RYA",1227910,0
2538,156,"Tyumen","TYU",1325018,0
2539,156,"Lipetsk","LIP",1213499,0
2540,156,"Penza","PEN",1452941,0
2541,156,"Astrakhan","AST",1005276,0
2542,156,"Dagestan","DAG",2576531,0
2543,156,"Tomsk","TOM",1046039,0
2544,156,"Tula","TUL",1675758,0
2545,156,"Kirov","KIR",1503529,0
2546,156,"Chuvashia","CHU",1313754,0
2547,156,"Kaliningrad","KAL",955281,0
2548,156,"Bryansk","BRY",1378941,0
2549,156,"Ivanovo","IVA",1148329,0
2550,156,"Kursk","KUR",1235091,0
2551,156,"Tver","TVE",1471459,0
2552,156,"Stavropol","STA",2735139,0
2553,156,"Buryatia","BUR",981238,0
2554,156,"Belgorod","BEL",1511620,0
2555,156,"Arkhangelsk","ARK",1294993,0
2556,156,"Kurgan","KUR",1019532,0
2557,156,"Kaluga","KAL",1041641,0
2558,156,"Oryol","ORY",860262,0
2559,156,"Smolensk","SMO",1049574,0
2560,156,"Murmansk","MUR",892534,0
2561,156,"North Ossetia-Alania","NOR",710275,0
2562,156,"Vologda","VOL",1269568,0
2563,156,"Vladimir","VLA",1523990,0
2564,156,"Zabaykalsky","ZAB",1155346,0
2565,156,"Mordovia","MOR",888766,0
2566,156,"Khanty-Mansi","KHA",1432817,0
2567,156,"Tambov","TAM",1178443,0
2568,156,"Kabardino-Balkaria","KAB",901494,0
2569,156,"Kostroma","KOS",736641,0
2570,156,"Karelia","KAR",716281,0
2571,156,"Mari El","MAR",727979,0
2572,156,"Komi","KOM",1018674,0
2573,156,"Amur","AMU",902844,0
2574,156,"Yakutia","YAK",949280,0
2575,156,"Novgorod","NOV",694355,0
2576,156,"Pskov","PSK",760810,0
2577,156,"Chechnya","CHE",1103686,0
2578,156,"Kamchatka","KAM",358801,0
2579,156,"Sakhalin","SAK",546695,0
2580,156,"Moscow Oblast","MOS",6618538,0
2581,156,"Khakassia","KHA",546072,0
2582,156,"Ingushetia","ING",524099,0
2583,156,"Adygea","ADY",447109,0
2584,156,"Karachay-Cherkess Republic","KAR",439470,0
2585,156,"Tuva","TUV",305510,0
2586,156,"Kalmykia","KAL",292410,0
2587,156,"Yamalo-Nenets","YAM",507006,0
2588,156,"Magadan","MAG",182726,0
2589,156,"Leningrad","LEN",1669205,0
2590,156,"Jewish Oblast","JEW",190915,0
2591,156,"Altai Republic","ALT",202947,0
2594,156,"Nenets","NEN",41546,0
2597,156,"Chukotka","CHU",53824,0
2600,157,"Ville de Kigali","VIL",799365,0
2601,157,"Butare","BUT",146279,0
2602,157,"Gitarama","GIT",87613,0
2603,157,"Ruhengeri","RUH",86685,0
2604,157,"Gisenyi","GIS",83623,0
2605,157,"Byumba","BYU",70593,0
2606,157,"Cyangugu","CYA",63883,0
2607,157,"Kibungo","KIB",159058,0
2608,157,"Kibuye","KIB",48024,0
2609,157,"Gikongoro","GIK",33832,0
2610,157,"Rwanda","RWA",3573,0
2611,158,"Castries","CAS",12980,0
2612,158,"Vieux Fort","VIE",4629,0
2613,158,"Micoud","MIC",3458,0
2614,158,"Dennery","DEN",2892,0
2615,158,"Soufrière","SOU",2878,0
2616,158,"Gros Inlet","GRO",2448,0
2617,158,"Anse-la-Raye","ANS",1247,0
2618,158,"Laborie","LAB",1133,0
2619,160,"Miquelon-Langlade","MIQ",7341,0
2620,60,"San Salvador","SAN",1939427,0
2621,60,"Santa Ana","SAN",588711,0
2622,60,"San Miguel","SAN",517877,0
2623,60,"Sonsonate","SON",462522,0
2624,60,"Usulután","USU",398476,0
2625,60,"Cuscatlán","CUS",229260,0
2626,60,"San Vicente","SAN",183607,0
2627,60,"Ahuachapán","AHU",335339,0
2628,60,"La Unión","LA ",328219,0
2629,60,"Cabañas","CAB",177792,0
2630,60,"Chalatenango","CHA",227699,0
2631,60,"Morazán","MOR",205668,0
2632,161,"Apia Urban Area","API",40407,0
2633,161,"North West Upolu","NOR",40817,0
2634,161,"Rest of Upolu","RES",10938,0
2635,161,"Savaii","SAV",2348,0
2636,162,"Serravalle","SER",9258,0
2637,162,"Borgo Maggiore","BOR",6627,0
2638,162,"San Marino","SAN",4598,0
2639,162,"Domagnano","DOM",2724,0
2640,162,"Fiorentino","FIO",2082,0
2641,162,"Acquaviva","ACQ",1530,0
2642,163,"Riyadh","RIY",4661739,0
2643,163,"Makkah","MAK",4888736,0
2644,163,"al-Madinah","AL-",1060857,0
2645,163,"Tabuk","TAB",395870,0
2646,163,"al-Qasim","AL-",565552,0
2647,163,"Asir","ASI",530478,0
2648,163,"Hail","HAI",242018,0
2649,163,"Najran","NAJ",214144,0
2650,163,"al-Hudud-as-Samaliyah","AL-",251246,0
2651,163,"al-Jawf","AL-",165788,0
2652,163,"Jizan","JIZ",132342,0
2653,163,"al-Bahah","AL-",19397,0
2654,164,"Scotland","SCO",4432971,0
2655,165,"Dakar","DAK",2352057,0
2656,165,"Thiès","THI",609341,0
2657,165,"Kaolack","KAO",259911,0
2658,165,"Saint-Louis","SAI",261619,0
2659,165,"Ziguinchor","ZIG",198273,0
2660,165,"Diourbel","DIO",176711,0
2661,165,"Louga","LOU",134489,0
2662,165,"Tambacounda","TAM",110879,0
2663,165,"Kolda","KOL",119481,0
2664,165,"Fatick","FAT",87897,0
2665,165,"Matam","MAT",65837,0
2666,166,"Central Serbia","CEN",3367853,0
2667,230,"Kosovo & Metohija","KOS",972193,0
2668,166,"Vojvodina","VOJ",1438916,0
2669,167,"The Seychelles","THE",22881,0
2670,169,"Singapore","SIN",3547809,0
2671,171,"Bratislavský","BRA",512585,0
2672,171,"Kosický","KOS",438814,0
2673,171,"Presovský","PRE",407421,0
2674,171,"Nitrianský","NIT",351668,0
2675,171,"Zilinský","ZIL",409967,0
2676,171,"Banskobystrický","BAN",365570,0
2677,171,"Trnavský","TRN",299982,0
2678,171,"Trencianský","TRE",393792,0
2679,171,"Slovakia","SLO",7522,0
2680,172,"Osrednjeslovenska","OSR",358405,0
2681,172,"Podravska","POD",158304,0
2682,172,"Savinjska","SAV",118802,0
2683,172,"Gorenjska","GOR",111093,0
2684,172,"Obalno-kraska","OBA",63705,0
2685,172,"Jugovzodna Slovenija","JUG",52471,0
2686,172,"Zasavska","ZAS",32938,0
2687,172,"Goriska","GOR",58360,0
2688,172,"Pomurska","POM",38985,0
2689,172,"Notranjsko-kraska","NOT",21020,0
2690,172,"Koroska","KOR",40326,0
2691,172,"Spodnjeposavska","SPO",20464,0
2692,174,"Guadalcanal","GUA",56298,0
2693,174,"Malaita","MAL",4336,0
2694,174,"Isabel","ISA",2689,0
2695,174,"Makira & Ulawa","MAK",1122,0
2696,175,"Banadir","BAN",2587183,0
2697,175,"Woqoyi Galbed","WOQ",729238,0
2698,175,"Sabellaha Hose","SAB",486706,0
2699,175,"Jubbada Hose","JUB",435157,0
2700,175,"Bay","BAY",173780,0
2701,175,"Togder","TOG",109086,0
2702,175,"Bari","BAR",188913,0
2703,175,"Mudug","MUD",75726,0
2704,175,"Hiran","HIR",101995,0
2705,175,"Nugal","NUG",103244,0
2706,175,"Sabellaha Ðexe","SAB",79426,0
2707,175,"Jubbada Ðexe","JUB",43694,0
2708,175,"Gedo","GED",127829,0
2709,175,"Awdal","AWD",73461,0
2710,175,"Sanag","SAN",40794,0
2711,175,"Galgudud","GAL",44251,0
2712,175,"Bakol","BAK",23851,0
2713,176,"Western Cape","WES",5223900,0
2714,176,"KwaZulu Natal","KWA",10645400,0
2715,176,"Gauteng","GAU",11191700,0
2716,176,"Eastern Cape","EAS",6743800,0
2717,176,"Free State","FRE",2824500,0
2718,176,"Mpumalanga","MPU",3617600,0
2719,176,"North West","NOR",3200900,0
2720,176,"Northern Cape","NOR",1103900,0
2721,176,"Limpopo","LIM",5439600,0
2722,177,"Seoul","SEO",10251297,0
2723,177,"Busan","BUS",3591704,0
2724,177,"Incheon","INC",2873786,0
2725,177,"Daegu","DAE",2573281,0
2726,177,"Daejeon","DAE",1518651,0
2727,177,"Gwangju","GWA",1466516,0
2728,177,"Gyeonggi","GYE",12332161,0
2729,177,"Ulsan","ULS",1194539,0
2730,177,"Jeollabuk","JEO",1890669,0
2731,177,"Chungcheongbuk","CHU",1462621,0
2732,177,"Gyeongsangnam","GYE",3253488,0
2733,177,"Chungcheongnam","CHU",1961308,0
2734,177,"Jeollanam","JEO",1994287,0
2735,177,"Jeju","JEJ",604097,0
2736,177,"Gyeongsangbuk","GYE",2775890,0
2737,177,"Gangwon","GAN",1592000,0
2738,178,"Madrid","MAD",5546729,0
2739,178,"Barcelona","BAR",4805927,0
2740,178,"Valencia","VAL",2216285,0
2741,178,"Sevilla","SEV",1727603,0
2742,178,"Zaragoza","ZAR",861855,0
2743,178,"Malaga","MAL",1287017,0
2744,178,"Murcia","MUR",1261245,0
2745,178,"Baleares","BAL",841669,0
2746,178,"Las Palmas","LAS",887676,0
2747,178,"Vizcaya","VIZ",1122637,0
2748,178,"Alicante","ALI",1464368,0
2749,178,"Valladolid","VAL",498094,0
2750,178,"Pontevedra","PON",903759,0
2751,178,"Asturias","AST",1062998,0
2752,178,"A Coruña","A C",1096027,0
2753,178,"Álava","ALA",286387,0
2754,178,"Santa Cruz de Tenerife","SAN",806801,0
2755,178,"Navarra","NAV",555829,0
2756,178,"Cádiz","CAD",1116491,0
2757,178,"Cantabria","CAN",535131,0
2758,178,"Almería","ALM",536731,0
2759,178,"Guipúzcoa","GUI",673563,0
2760,178,"Burgos","BUR",348934,0
2762,178,"Salamanca","SAL",345609,0
2763,178,"Albacete","ALB",364835,0
2764,178,"Huelva","HUE",462579,0
2765,178,"Badajoz","BAD",654882,0
2766,178,"Tarragona","TAR",609673,0
2767,178,"Lleida","LLE",362206,0
2768,178,"Jaén","JAé",643820,0
2769,178,"Ourense","OUR",338446,0
2770,178,"Cáceres","CAC",403621,0
2771,178,"Lugo","LUG",357648,0
2772,178,"Girona","GIR",565304,0
2773,178,"Guadalajara","GUA",174999,0
2774,178,"Palencia","PAL",174143,0
2775,178,"Ceuta","CEU",71505,0
2776,178,"Melilla","MEL",66419,0
2777,178,"Ciudad Real","CIU",478957,0
2778,178,"Zamora","ZAM",199090,0
2779,178,"Segovia","SEG",147694,0
2780,178,"Ávila","AVI",163442,0
2781,178,"Huesca","HUE",206502,0
2782,178,"Cuenca","CUE",200346,0
2783,178,"Castellón","CAS",484566,0
2784,178,"Soria","SOR",90717,0
2785,178,"Teruel","TER",135858,0
2787,179,"Colombo","COL",1523157,0
2788,179,"Jaffna","JAF",458838,0
2789,179,"Gampaha","GAM",601108,0
2790,179,"Kandy","KAN",168030,0
2791,179,"Trincomalee","TRI",108420,0
2792,179,"Amparai","AMP",118519,0
2793,179,"Galle","GAL",113251,0
2794,179,"Batticaloa","BAT",146451,0
2795,179,"Matale","MAT",105174,0
2796,179,"Anuradhapura","ANU",60943,0
2797,179,"Vavuniya","VAV",60176,0
2798,179,"Ratnapura","RAT",60043,0
2799,179,"Puttalama","PUT",70373,0
2800,179,"Kalatura","KAL",158850,0
2801,179,"Mannarama","MAN",43808,0
2802,179,"Matara","MAT",65404,0
2803,179,"Badulla","BAD",54052,0
2804,179,"Kurunegala","KUR",35448,0
2805,179,"Nuwara Eliya","NUW",29320,0
2806,179,"Kegalla","KEG",17769,0
2807,179,"Kilinochchi","KIL",13006,0
2808,179,"Hambantota","HAM",22093,0
2809,179,"Monaragala","MON",18236,0
2810,180,"St. George Basseterre","SAI",12920,0
2811,180,"St. Paul Charlestown","SAI",1538,0
2812,180,"St. Paul Capesterre","SAI",1183,0
2813,182,"Khartoum","KHA",6314535,0
2814,182,"Janub Darfur","JAN",709813,0
2815,182,"Kassala","KAS",560045,0
2816,182,"Samal Kurdufan","SAM",492295,0
2817,182,"an-Nil-al-Abyad","AN-",778513,0
2818,182,"al-Jazirah","AL-",713337,0
2819,182,"al-Qadarif","AL-",398681,0
2820,182,"Samal Darfur","SAM",273437,0
2821,182,"an-Nil-al-Azraq","AN-",225288,0
2822,233,"Bahr-al-Jabal","BAH",203824,0
2823,182,"Garb Darfur","GAR",191668,0
2824,233,"Aali-an-Nil","AAL",187616,0
2825,182,"Sinnar","SIN",317484,0
2826,233,"Garb Bahr-al-Gazal","GAR",131084,0
2827,182,"Garb Kurdufan","GAR",195208,0
2828,182,"Nahr-an-Nil","NAH",328019,0
2829,182,"Janub Kurdufan","JAN",182451,0
2830,233,"Garb-al-Istiwaiyah","GAR",64089,0
2831,233,"Samal Bahr-al-Gazal","SAM",77317,0
2832,233,"al-Buhayrat","AL-",43729,0
2833,233,"Junqali","JUN",26782,0
2834,233,"Sarq-al-Istiwaiyah","SAR",27090,0
2835,233,"Warab","WAR",17338,0
2836,233,"al-Wahdah","AL-",18139,0
2837,183,"Paramaribo","PAR",220307,0
2838,183,"Wanica","WAN",17735,0
2839,183,"Nickerie","NIC",17639,0
2840,183,"Marowijne","MAR",11483,0
2841,183,"Commewijne","COM",15988,0
2842,183,"Saramacca","SAR",3112,0
2843,183,"Brokopondo","BRO",4482,0
2844,183,"Coronie","COR",1800,0
2845,184,"Manzini","MAN",137035,0
2846,184,"Hhohho","HHO",88381,0
2847,184,"Lubombo","LUB",49799,0
2848,184,"Shiselweni","SHI",21865,0
2849,185,"Stockholm","STO",2247403,0
2850,185,"Västra Götaland","VäS",1059602,0
2851,185,"Skåne","SKå",659223,0
2852,185,"Uppsala","UPP",198717,0
2853,185,"Västmanland","VäS",178302,0
2854,185,"Örebro","ÖRE",161270,0
2855,185,"Östergötland","ÖST",235671,0
2856,185,"Jönköping","JöN",171044,0
2857,185,"Västerbotten","VäS",120021,0
2858,185,"Gävleborg","GäV",138754,0
2859,185,"Södermanland","SöD",136513,0
2860,185,"Värmland","VäR",157048,0
2861,185,"Halland","HAL",99880,0
2862,185,"Kronoberg","KRO",91426,0
2863,185,"Västernorrland","VäS",136233,0
2864,185,"Norrbotten","NOR",168912,0
2865,185,"Jämtland","JäM",55643,0
2866,185,"Dalarna","DAL",172830,0
2867,185,"Kalmar","KAL",105970,0
2868,185,"Blekinge","BLE",81511,0
2869,185,"Gotland","GOT",22070,0
2870,185,"Sweden","SWE",0,0
2871,186,"Zurich","ZH",1069036,0
2872,186,"Geneva","GE",384143,0
2873,186,"Basel-Stadt","BS",185058,0
2874,186,"Bern","BE",587081,0
2875,186,"Vaud","VD",381921,0
2876,186,"St. Gallen","SG",355440,0
2877,186,"Lucerne","LU",217419,0
2878,186,"Neuchâtel","NE",104725,0
2879,186,"Schaffhausen","SH",44572,0
2880,186,"Fribourg","FR",86472,0
2881,186,"Graubünden","GR",76268,0
2882,186,"Valais","VS",142271,0
2883,186,"Ticino","TI",134724,0
2884,186,"Zug","ZG",100741,0
2885,186,"Thurgau","TG",114087,0
2886,186,"Basel-Landschaft","BL",198406,0
2887,186,"Aargau","AG",259225,0
2888,186,"Solothurn","SO",116635,0
2889,186,"Appenzell Ausserrhoden","AR",23336,0
2890,186,"Schwyz","SZ",104289,0
2891,186,"Jura","JU",23796,0
2892,186,"Obwalden","OW",19920,0
2893,186,"Uri","UR",13612,0
2894,186,"Nidwalden","NW",22948,0
2895,186,"Glarus","GL",22877,0
2896,186,"Appenzell Innerrhoden","AI",5541,0
2897,187,"Aleppo","ALE",2397356,0
2898,187,"Damascus","DAM",2206228,0
2899,187,"Hims","HIM",847900,0
2900,187,"al-Ladiqiyah","AL-",483915,0
2901,187,"Hamah","HAM",505773,0
2902,187,"ar-Raqqah","AR-",386394,0
2903,187,"al-Hasakah","AL-",377924,0
2904,187,"Dayr-az-Zawr","DAY",303432,0
2905,187,"Dara","DAR",166656,0
2906,187,"Idlib","IDL",309821,0
2907,187,"Tartus","TAR",167190,0
2908,187,"as-Suwayda","AS-",100213,0
2909,187,"al-Qunaytirah","AL-",36143,0
2910,188,"Îles du Vent","ÎLE",193987,0
2911,188,"Îles sous le Vent","ÎLE",24148,0
2912,188,"Tuamotu-Gambier","TUA",6130,0
2913,188,"Marquises","MAR",5593,0
2914,188,"Tubuai","TUB",1044,0
2915,43,"New Taipei","NEW",3893740,0
2916,43,"Kaohsiung","KAO",2769072,0
2917,43,"Taichung","TAI",2629323,0
2918,43,"Tainan","TAI",1873681,0
2919,43,"Hsinchu Shih","HSI",415557,0
2920,43,"Keelung Shih","KEE",397515,0
2921,43,"Taoyuan","TAO",1831409,0
2922,43,"Taipei","TAI",2618772,0
2923,43,"Chiayi Shih","CHI",274212,0
2924,43,"Lienchiang","LIE",17775,0
2925,43,"Changhua","CHA",1316321,0
2926,43,"Pingtung","PIN",902639,0
2927,43,"Taichung Hsien","TAI",0,0
2928,43,"Taitung","TAI",241955,0
2929,43,"Hualien","HUA",350468,0
2930,43,"Nantou","NAN",539721,0
2931,43,"Hsinchu Hsien","HSI",461566,0
2932,43,"Yunlin","YUN",738298,0
2933,43,"Yilan","YIL",462614,0
2934,43,"Miaoli","MIA",560597,0
2935,43,"Penghu","PEN",83214,0
2936,43,"Chiayi Hsien","CHI",559329,0
2937,43,"Kinmen","KIN",56275,0
2938,189,"Dushanbe","DUS",543107,0
2939,189,"Sughd","SUG",545608,0
2940,189,"Khatlon","KHA",424235,0
2941,189,"Karotegin","KAR",206241,0
2942,189,"Gorno-Badakhshan","GOR",42658,0
2943,189,"Tajikistan","TAJ",7696,0
2944,190,"Dar es Salaam","DAR",2698652,0
2945,190,"Zanzibar & Pemba","ZAN",511421,0
2946,190,"Arusha","ARU",729849,0
2947,190,"Mbeya","MBE",797235,0
2948,190,"Morogoro","MOR",929404,0
2949,190,"Tanga","TAN",485304,0
2950,190,"Dodoma","DOD",312498,0
2951,190,"Kigoma","KIG",349718,0
2952,190,"Kilimanjaro","KIL",482656,0
2953,190,"Tabora","TAB",340087,0
2954,190,"Ruvuma","RUV",406724,0
2955,190,"Mara","MAR",391210,0
2956,190,"Iringa","IRI",487073,0
2957,190,"Rukwa","RUK",586995,0
2958,190,"Shinyanga","SHI",1010564,0
2959,190,"Mtwara","MTW",441338,0
2960,190,"Pwani","PWA",520213,0
2961,190,"Kagera","KAG",438956,0
2962,190,"Singida","SIN",363914,0
2963,190,"Manyara","MAN",369031,0
2964,190,"Lindi","LIN",216334,0
2965,191,"Bangkok Metropolitan Area","BAN",5104476,0
2966,191,"Samut Prakan","SAM",650238,0
2967,191,"Nonthaburi","NON",692637,0
2968,191,"Udon Thani","UDO",387783,0
2969,191,"Chon Buri","CHO",667185,0
2970,191,"Nakhon Ratchasima","NAK",482533,0
2971,191,"Chiang Mai","CHI",392207,0
2972,191,"Songkhla","SON",381342,0
2973,191,"Lampang","LAM",174598,0
2974,191,"Khon Kaen","KHO",273327,0
2975,191,"Surat Thani","SUR",269205,0
2976,191,"Pathum Thani","PAT",330544,0
2977,191,"Ubon Ratchathani","UBO",233522,0
2978,191,"Nakhon Si Thammarat","NAK",211617,0
2979,191,"Rayong","RAY",202903,0
2980,191,"Nakhon Pathom","NAK",198800,0
2981,191,"Phitsanulok","PHI",151487,0
2982,191,"Chanthaburi","CHA",164113,0
2983,191,"Nakhon Sawan","NAK",213292,0
2984,191,"Yala","YAL",123162,0
2985,191,"Ratchaburi","RAT",254242,0
2986,191,"Phuket","PHU",123907,0
2987,191,"Saraburi","SAR",227381,0
2988,191,"Phra Nakhon Si Ayutthaya","PHR",224101,0
2989,191,"Chiang Rai","CHI",172077,0
2990,191,"Sakon Nakhon","SAK",93062,0
2991,191,"Samut Sakhon","SAM",178221,0
2992,191,"Trang","TRA",97455,0
2993,191,"Kanchanaburi","KAN",172607,0
2994,191,"Nong Khai","NON",144670,0
2995,191,"Kamphaeng Phet","KAM",80676,0
2996,191,"Chaiyaphum","CHA",136414,0
2997,191,"Uttaradit","UTT",79969,0
2998,191,"Lop Buri","LOP",82957,0
2999,191,"Chumphon","CHU",71977,0
3000,191,"Kalasin","KAL",156924,0
3001,191,"Suphan Buri","SUP",115100,0
3002,191,"Maha Sarakham","MAH",82666,0
3003,191,"Phetchabun","PHE",152560,0
3004,191,"Prachuap Khiri Khan","PRA",185159,0
3005,191,"Chachoengsao","CHA",118085,0
3006,191,"Phetchaburi","PHE",177388,0
