player_id,opponent_id,ab,h,hr
25409,23428,3,1,0
25409,30437,1,1,0
25438,1179,4,0,0
25438,22362,2,0,0
25438,32856,1,0,0
25438,30563,3,1,0
25463,30333,3,0,0
25463,33785,2,0,0
25463,25219,5,0,0
25463,34197,6,3,0
25463,35483,1,1,0
25463,31335,1,1,0
25463,32334,2,1,0
25463,39786,1,0,0
25463,21800,1,0,0
25463,37891,3,0,0
25463,31780,2,1,0
25463,25438,3,1,0
25463,32417,2,1,1
25463,32172,1,0,0
25463,32294,2,1,0
25463,31371,3,0,0
25463,34883,3,0,0
25463,34302,3,1,0
25463,19044,1,0,0
25463,25376,3,0,0
25463,26014,1,0,0
25463,32818,3,2,0
25463,32398,1,1,0
25463,30236,4,0,0
25463,36910,2,2,0
25463,24524,1,0,0
25463,25573,1,0,0
25463,33059,2,0,0
25463,31698,1,0,0
25463,30185,1,0,0
25463,35139,1,0,0
25463,32856,1,0,0
25463,21480,1,1,0
25463,26789,2,0,0
25463,26712,1,0,0
25463,20158,2,0,0
25463,26005,1,1,0
25479,20158,5,2,0
25479,25573,1,0,0
25479,32856,2,1,0
25479,34119,2,0,0
25479,27923,1,0,0
25479,34197,2,1,0
25496,32476,1,1,0
25496,30305,1,0,0
25496,23831,1,0,0
25496,37847,1,0,0
25496,18431,1,0,0
25535,19237,2,0,0
25535,25483,2,0,0
25535,22319,1,1,1
25535,21046,3,1,0
25535,34092,1,0,0
25535,31240,3,0,0
25535,310,1,0,0
25535,32350,1,0,0
25535,30011,2,1,0
25535,32899,1,0,0
25535,26789,3,0,0
25535,21489,1,0,0
25535,26712,1,0,0
25535,20158,3,0,0
25535,20402,1,0,0
25535,21901,3,1,0
25535,28624,2,1,0
25535,18980,1,0,0
25540,18522,3,1,0
25540,35005,1,0,0
25540,32861,1,0,0
25540,33367,3,2,0
25540,18980,1,0,0
25540,31261,3,1,0
25540,32804,1,0,0
25540,31124,1,0,0
25540,24169,3,2,0
25540,23917,2,1,0
25540,26600,1,0,0
25540,28374,1,0,0
25540,18812,1,0,0
25540,657,3,1,0
25540,21800,1,0,0
25540,34444,1,0,0
25540,28156,3,1,0
25540,32334,2,1,0
25540,30965,1,0,0
25540,30333,3,0,0
25540,25219,2,1,0
25540,32172,1,1,0
25540,35483,1,0,0
25540,32417,3,1,1
25540,31335,1,1,0
25540,20,1,0,0
25540,32895,3,1,0
25540,28966,2,0,0
25540,31240,1,0,0
25540,33426,1,0,0
25540,35376,2,1,0
25540,32350,1,1,1
25540,32273,1,0,0
25540,34302,2,0,0
25540,22682,1,1,0
25540,25376,3,3,1
25540,38160,1,0,0
25540,32560,1,1,1
25540,470,1,0,0
25540,31866,1,0,0
25540,31203,2,0,0
25540,28820,2,1,0
25540,23831,1,0,0
25540,18307,3,0,0
25540,30428,5,1,0
25540,37227,1,0,0
25540,34642,2,2,2
25540,21460,3,0,0
25540,30185,1,1,0
25540,36862,2,1,0
25540,30793,1,0,0
25540,34153,1,0,0
25543,31565,2,1,0
25543,28464,1,0,0
25543,38302,1,1,0
25543,19065,3,1,0
25543,32289,2,0,0
25543,35653,3,0,0
25543,26307,5,2,0
25543,341,2,0,0
25543,28624,4,2,0
25543,35419,2,1,0
25543,25053,2,0,0
25543,18522,2,0,0
25543,53,1,0,0
25543,35005,2,1,0
25543,22059,2,1,0
25543,28935,2,0,0
25543,33054,1,1,0
25543,18626,3,3,1
25543,29955,1,0,0
25543,139,1,1,0
25543,31132,1,0,0
25543,24327,1,1,0
25543,19148,2,1,0
25543,32507,2,2,0
25543,31241,3,1,0
25543,25092,1,0,0
25543,29673,2,1,0
25543,299,1,1,0
25543,31086,1,0,0
25543,25953,2,0,0
25543,32368,2,1,0
25543,36865,2,1,0
25543,18562,1,0,0
25543,32437,3,2,1
25543,26091,3,1,1
25543,33962,2,1,0
25543,32030,1,1,0
25543,18980,2,1,0
25543,33367,3,2,0
25543,30307,2,2,0
25543,28346,1,0,0
25543,34012,1,0,0
25543,25018,3,1,0
25543,163,1,0,0
25543,29876,1,0,0
25543,33877,2,0,0
25543,32382,2,1,0
25543,34092,2,1,0
25543,23585,3,0,0
25573,25479,1,0,0
25573,657,1,0,0
25576,36252,1,0,0
25576,716,2,0,0
25576,29141,1,0,0
25576,20880,1,1,0
25576,29752,2,0,0
25576,33515,1,0,0
25576,32307,1,0,0
25576,35442,2,0,0
25576,31240,2,2,0
25576,310,1,0,0
25576,32350,1,0,0
25583,26787,3,1,0
25583,18812,1,0,0
25583,18646,2,0,0
25583,25219,2,2,0
25583,24705,1,0,0
25583,23200,2,0,0
25583,32172,1,1,0
25583,30333,3,0,0
25667,31780,1,0,0
25667,21800,1,0,0
25667,39786,1,0,0
25667,34444,3,0,0
25667,30134,1,0,0
25667,31698,1,0,0
25667,29844,1,0,0
25667,19525,1,0,0
25667,21605,1,0,0
25667,28156,1,0,0
25667,30965,1,0,0
25667,35736,1,0,0
25667,30533,1,0,0
25667,30714,1,1,0
25704,19,4,1,0
25704,26192,3,1,0
25704,23697,2,1,0
25704,25524,1,0,0
25704,18646,2,1,0
25704,26439,2,1,0
25704,31041,3,0,0
25704,18580,3,2,1
25704,29737,1,0,0
25704,31866,1,0,0
25704,713,2,0,0
25704,19097,1,1,1
25704,33340,1,0,0
25704,32476,3,1,0
25704,25376,3,0,0
25704,32560,3,1,0
25704,32542,1,0,0
25704,36246,3,1,0
25704,27923,2,0,0
25704,34119,5,1,1
25704,31829,2,1,0
25704,21270,1,0,0
25704,9,3,1,1
25704,22954,1,0,0
25704,33682,3,0,0
25704,426,1,0,0
25704,30305,3,0,0
25704,32013,1,0,0
25704,30323,4,1,0
25704,29830,1,1,0
25704,30563,4,0,0
25704,30428,3,0,0
25704,35087,4,2,0
25704,34153,2,0,0
25704,32382,2,1,0
25704,35452,1,0,0
25704,23585,2,1,0
25704,33889,1,1,1
25704,17890,1,0,0
25704,31540,3,0,0
25704,37847,3,2,1
25704,22458,2,0,0
25704,37242,1,0,0
25704,29844,2,2,1
25704,22502,1,0,0
25704,32413,2,0,0
25704,32412,1,0,0
25704,31918,1,0,0
25704,18431,1,0,0
25710,18522,1,0,0
25710,341,1,1,0
25710,18980,2,0,0
25710,35005,1,0,0
25710,53,1,0,0
25710,33367,2,0,0
25710,31261,2,1,0
25710,32804,2,0,0
25710,23917,2,1,0
25710,31124,1,0,0
25710,24169,2,2,1
25710,44,2,0,0
25710,26600,1,1,0
25710,28374,1,1,0
25710,657,1,1,0
25710,21800,1,0,0
25710,34444,1,0,0
25710,28156,3,0,0
25710,33484,1,0,0
25710,32334,3,0,0
25710,31780,1,0,0
25710,30333,3,0,0
25710,33785,1,0,0
25710,25219,3,1,0
25710,32172,1,1,0
25710,32417,2,0,0
25710,35483,0,0,0
25710,20,1,0,0
25710,32895,3,0,0
25710,31742,1,1,0
25710,31240,2,0,0
25710,33426,1,0,0
25710,35376,1,0,0
25710,32350,1,0,0
25710,34302,2,1,0
25710,22682,1,0,0
25710,25376,2,1,0
25710,19097,1,0,0
25710,38160,1,0,0
25710,32560,2,0,0
25710,31866,1,0,0
25710,33340,1,0,0
25710,31203,3,2,0
25710,28820,1,1,0
25710,18307,4,2,0
25710,30428,4,1,0
25710,37227,1,0,0
25710,34642,1,1,0
25710,33799,1,0,0
25710,31698,1,0,0
25710,21460,2,0,0
25710,36862,3,0,0
25710,30793,1,0,0
25710,34153,1,0,0
25953,20158,2,0,0
25953,20402,1,0,0
25977,30533,3,0,0
25977,30305,1,0,0
25977,34197,2,0,0
25977,30338,2,0,0
25977,31007,2,1,0
26005,30428,1,0,0
26009,37891,3,0,0
26009,30965,2,0,0
26009,25438,5,1,0
26009,21800,1,0,0
26009,33484,3,1,0
26009,657,4,1,0
26009,18535,2,0,0
26009,28156,8,2,1
26009,31371,2,1,0
26009,32512,2,0,0
26009,30333,2,2,0
26009,30324,3,0,0
26009,26712,1,0,0
26009,32291,3,2,1
26009,26005,1,0,0
26009,33930,2,0,0
26009,30134,1,0,0
26009,21460,1,1,1
26009,31698,1,0,0
26009,36862,3,1,0
26009,32856,1,0,0
26009,36910,2,1,1
26009,30185,1,0,0
26009,24524,1,0,0
26009,33059,1,1,0
26009,33799,1,0,0
26009,29844,3,1,0
26009,37242,3,1,0
26009,19525,2,0,0
26009,39786,2,0,0
26009,34444,2,1,0
26009,35736,1,0,0
26009,30563,4,1,0
26009,30533,4,0,0
26009,32334,1,1,0
26009,31780,1,0,0
26009,22362,2,0,0
26009,23747,1,0,0
26043,22362,4,2,0
26043,34199,1,0,0
26043,37847,6,1,1
26043,31918,2,1,0
26043,22458,3,2,1
26043,29844,8,3,0
26043,32412,1,1,0
26043,18446,4,2,0
26043,18553,1,0,0
26043,30236,4,1,0
26043,32332,3,2,0
26043,37242,1,1,0
26043,35423,2,0,0
26043,23747,1,0,0
26043,31041,3,1,0
26043,29214,1,0,0
26043,18580,3,1,0
26043,29737,1,0,0
26043,32480,4,2,0
26043,33730,1,0,0
26043,25977,3,1,0
26043,29875,1,0,0
26043,30007,4,2,0
26043,31916,3,1,0
26043,39701,1,0,0
26043,18118,1,0,0
26043,23198,3,1,0
26043,30068,1,0,0
26043,27459,1,0,0
26043,20880,2,0,0
26043,2090,1,0,0
26043,23278,2,1,0
26043,23787,1,0,0
26043,25479,3,0,0
26043,29258,2,0,0
26043,29641,1,1,0
26043,31724,2,1,0
26043,21158,2,1,0
26043,34228,2,2,0
26043,19106,2,2,0
26043,35087,3,1,0
26043,31786,1,0,0
26043,39,3,1,1
26043,36871,1,1,0
26043,31203,3,3,0
26043,34153,1,1,0
26043,37227,1,0,0
26043,18307,4,1,0
26043,36910,2,1,0
26043,25573,1,0,0
26043,30185,1,0,0
26043,24523,1,0,0
26140,18307,3,0,0
26140,36871,2,0,0
26140,30428,2,2,1
26140,35087,3,2,0
26140,37227,1,0,0
26140,39,3,1,0
26192,32810,1,0,0
26192,32903,1,0,0
26192,18573,1,0,0
26192,33682,1,0,0
26192,9,1,1,0
26192,34302,2,1,0
26198,36865,4,2,1
26198,34232,3,3,1
26198,18494,1,0,0
26198,1114,3,0,0
26198,28052,1,0,0
26198,30127,1,0,0
26198,25953,4,0,0
26198,139,2,0,0
26198,35285,1,0,0
26198,33962,3,2,0
26198,28935,1,0,0
26198,18763,2,1,1
26198,26091,3,1,0
26198,18626,1,0,0
26198,33496,3,1,0
26198,17887,1,0,0
26198,29955,1,1,0
26198,34153,2,1,0
26198,32823,2,1,0
26198,34003,1,1,1
26198,424,1,0,0
26198,35507,1,0,0
26198,30740,3,1,0
26198,27405,1,0,0
26198,25611,3,0,0
26198,35596,1,0,0
26198,36252,1,0,0
26198,32376,3,0,0
26198,40718,2,0,0
26198,31541,2,2,2
26198,29872,1,0,0
26198,31627,1,0,0
26198,31875,1,0,0
26198,31241,3,0,0
26198,34319,1,0,0
26198,14406,3,0,0
26198,25092,1,0,0
26198,28380,2,0,0
26198,38302,1,0,0
26198,28464,2,0,0
26198,34148,2,1,0
26198,31565,5,4,1
26198,32462,1,0,0
26198,21743,2,0,0
26198,19065,2,1,0
26198,34799,1,0,0
26198,32363,3,1,0
26198,23787,1,0,0
26198,23278,2,0,0
26198,2090,1,1,0
26198,34297,1,1,0
26198,29141,1,0,0
26198,20880,1,1,1
26198,35445,1,0,0
26198,716,3,1,0
26198,27459,1,0,0
26198,34405,1,0,0
26220,37891,3,1,0
26220,30965,1,1,0
26220,25438,6,2,1
26220,21800,2,1,0
26220,33484,2,1,0
26220,657,4,2,0
26220,18535,1,1,0
26220,28156,4,1,0
26220,31371,3,0,0
26220,32512,2,0,0
26220,32294,1,1,0
26220,30333,3,0,0
26220,30324,4,2,1
26220,30134,2,1,0
26220,32291,3,1,0
26220,26005,1,0,0
26220,33930,3,1,0
26220,21460,2,1,0
26220,25573,1,1,1
26220,31698,1,1,0
26220,30793,1,1,0
26220,36862,3,0,0
26220,36910,1,1,0
26220,24524,1,0,0
26220,33059,3,0,0
26220,33799,1,0,0
26220,29844,3,0,0
26220,19525,3,0,0
26220,37242,1,0,0
26220,39786,1,1,0
26220,31780,1,1,0
26264,33646,1,0,0
26264,18646,2,0,0
26264,26439,1,0,0
26264,1179,1,0,0
26264,26479,2,0,0
26264,25378,2,2,1
26264,34836,6,3,0
26264,32398,1,1,0
26264,18446,1,1,0
26264,21460,2,0,0
26264,31698,1,0,0
26264,36862,3,1,0
26264,32856,1,0,0
26264,24524,2,0,0
26264,21480,2,1,0
26264,24523,1,1,0
26264,35139,2,2,0
26264,25573,1,0,0
26264,32818,3,1,0
26264,25993,1,0,0
26264,30563,3,2,0
26264,29830,1,0,0
26306,18406,1,0,0
26306,23368,2,0,0
26306,32485,1,0,0
26306,21424,3,1,0
26306,29752,1,0,0
26306,20411,2,0,0
26306,38373,1,0,0
26306,25142,2,0,0
26306,10,3,0,0
26306,33870,1,0,0
26306,36246,3,2,0
26306,34119,2,1,1
26306,27923,1,0,0
26306,31829,1,0,0
26306,29258,2,0,0
26306,29641,1,1,0
26306,30338,3,1,0
26306,34245,3,2,0
26306,25653,1,0,0
26306,29112,2,1,0
26306,6,2,0,0
26306,36213,2,0,0
26306,18523,2,0,0
26306,26,1,1,0
26306,33894,1,0,0
26306,29600,3,0,0
26306,27405,1,0,0
26306,18631,2,1,0
26306,34003,1,0,0
26306,424,1,0,0
26306,30317,3,2,1
26306,28269,2,2,1
26306,25611,2,1,1
26306,31875,1,0,0
26306,36252,1,0,0
26306,32376,2,1,0
26306,31541,1,0,0
26306,30337,3,1,0
26306,32347,2,0,0
26306,275,1,0,0
26306,31491,6,1,1
26306,30764,1,0,0
26306,28475,1,0,0
26306,24391,2,2,0
26306,38511,2,0,0
26306,35442,2,0,0
26306,18902,1,0,0
26306,32327,1,0,0
26306,32393,1,1,0
26324,34883,3,1,0
26324,31866,1,0,0
26324,19097,2,0,0
26324,34302,3,0,0
26324,713,2,0,0
26324,30491,1,0,0
26324,35329,1,1,0
26324,25376,3,2,0
26324,32542,1,0,0
26324,28380,3,0,0
26324,34148,1,0,0
26324,31565,3,1,0
26324,29927,1,0,0
26324,37599,1,1,0
26324,19065,3,2,0
26324,28464,1,0,0
26324,36910,2,0,0
26324,33799,2,0,0
26324,30185,1,0,0
26324,33059,2,0,0
26324,31698,1,1,0
26324,25573,1,1,0
26324,35139,3,2,0
26324,24524,1,1,0
26324,24169,3,1,0
26324,18812,1,1,0
26324,28374,7,1,1
26324,32810,3,1,0
26324,19106,3,1,0
26324,23738,1,0,0
26324,30338,3,1,0
26324,30238,2,1,0
26324,21158,1,0,0
26324,29258,1,0,0
26324,25479,3,1,0
26324,33571,1,0,0
26324,30324,3,1,0
26324,38919,1,0,0
26324,32291,4,0,0
26324,33930,1,0,0
26324,30924,3,0,0
26324,33967,1,0,0
26324,32233,2,0,0
26324,31304,1,0,0
26324,19,4,3,0
26324,36056,1,1,1
26324,26192,2,1,0
26324,291,1,1,0
26324,29416,1,1,0
26324,18573,2,0,0
26324,33104,2,1,0
26324,25977,2,0,0
26324,29875,1,0,0
26324,30007,3,1,1
26324,30257,1,0,0
26324,102,1,0,0
26374,21424,3,0,0
26374,32485,1,0,0
26374,29752,1,1,1
26374,491,1,0,0
26374,32307,1,1,1
26404,6,3,1,0
26404,26,2,0,0
26404,32800,4,2,0
26404,33894,2,0,0
26404,18523,5,1,1
26404,202,1,0,0
26404,25059,2,1,0
26404,33877,1,0,0
26404,28346,1,0,0
26404,25018,2,1,0
26404,31389,1,0,0
26404,23198,4,0,0
26404,23278,3,0,0
26404,30068,1,0,0
26404,2090,1,1,0
26404,34297,4,3,1
26404,23787,1,1,0
26404,36865,3,0,0
26404,32368,1,0,0
26404,26980,1,0,0
26404,32437,3,1,0
26404,1114,1,1,0
26404,18494,2,0,0
26404,30127,1,0,0
26404,34232,4,1,0
26404,21046,3,1,0
26404,17890,1,0,0
26404,32382,3,2,0
26404,33341,1,0,0
26404,23585,4,1,0
26404,1119,3,0,0
26404,25653,2,0,0
26404,36213,1,0,0
26404,26155,1,0,0
26404,1122,1,0,0
26404,29112,1,0,0
26404,18848,4,2,0
26404,19148,3,0,0
26404,31241,3,1,0
26404,299,1,0,0
26404,32289,3,0,0
26404,38302,1,0,0
26404,21743,1,0,0
26404,38436,4,0,0
26404,28380,3,1,0
26404,28464,1,0,0
26404,30011,2,1,0
26404,28621,1,1,0
26404,32899,1,0,0
26450,31541,2,1,0
26450,31875,2,1,0
26450,31627,3,2,0
26450,28269,1,1,0
26450,29872,2,0,0
26450,30317,5,1,0
26450,32363,1,0,0
26450,19003,2,0,0
26450,34297,1,1,0
26450,35445,1,0,0
26450,716,3,1,0
26450,29141,1,1,0
26450,20880,1,1,0
26450,36252,1,1,0
26450,25611,1,0,0
26450,40718,1,1,0
26450,18406,2,1,0
26450,38373,1,1,0
26450,23872,1,0,0
26450,21424,2,1,0
26450,29752,1,0,0
26450,33515,1,1,0
26450,32307,1,0,0
26450,32800,3,2,0
26450,26155,2,0,0
26450,24483,2,1,0
26450,26,1,0,0
26450,6,1,1,0
26450,36213,1,1,0
26450,29112,1,0,0
26450,19161,3,1,0
26450,28965,3,1,0
26450,28475,1,1,1
26450,24391,1,0,0
26450,18902,1,0,0
26450,116,1,0,0
26450,33939,2,0,0
26450,30277,1,1,0
26450,35442,3,2,0
26450,32327,3,0,0
26450,186,1,1,0
26450,34301,2,0,0
26450,32847,2,0,0
26450,28966,2,2,0
26450,30437,2,0,0
26450,31240,2,0,0
26450,310,1,0,0
26450,32350,2,1,0
26450,35376,2,1,0
26450,23428,2,1,0
26479,36862,1,0,0
26479,39786,1,0,0
26563,36865,3,1,0
26563,28052,1,1,0
26563,34232,2,1,0
26563,30127,1,1,0
26563,35376,3,0,0
26563,31742,1,1,0
26563,32350,2,0,0
26563,30011,2,0,0
26563,32895,2,1,0
26563,28966,1,0,0
26563,27707,2,1,0
26563,32113,3,0,0
26563,275,1,0,0
26563,30337,3,2,1
26563,24845,1,0,0
26563,19161,1,0,0
26563,30764,1,1,0
26563,29752,6,1,0
26563,38373,3,1,0
26563,25142,2,0,0
26563,32485,1,0,0
26563,28630,3,2,0
26563,32307,1,0,0
26563,31541,2,1,0
26563,35596,1,0,0
26563,27313,1,0,0
26563,31627,1,0,0
26563,28269,1,0,0
26563,28581,2,1,0
26563,30317,1,0,0
26563,31875,2,0,0
26563,26307,3,1,0
26563,28624,2,1,0
26563,25053,1,1,0
26563,418,2,1,0
26563,29495,1,0,0
26563,424,1,0,0
26563,24015,2,0,0
26563,30133,1,1,0
26563,30740,2,1,0
26563,35507,1,0,0
26563,18980,1,0,0
26563,35419,1,0,0
26563,32861,1,1,0
26563,31261,3,0,0
26563,341,1,0,0
26563,1131,2,0,0
26590,18307,4,1,0
26590,30428,3,0,0
26590,31786,1,0,0
26590,35087,3,1,0
26590,34153,1,0,0
26590,39,2,0,0
26590,23831,1,1,0
26590,79,3,0,0
26590,29258,1,0,0
26590,29641,1,0,0
26590,24892,3,1,0
26590,32894,1,0,0
26590,25479,4,1,0
26590,9,2,1,0
26590,36902,3,2,0
26590,33870,2,0,0
26590,31913,3,2,0
26590,21270,2,0,0
26590,31007,2,1,0
26590,21156,1,0,0
26590,18446,3,1,0
26590,33646,3,0,0
26590,18553,1,0,0
26590,30236,3,0,0
26590,32398,1,1,0
26590,35818,2,0,0
26590,1179,2,1,0
26590,34055,1,0,0
26590,25378,1,1,0
26590,34836,3,1,0
26590,26479,1,0,0
26590,28156,1,1,0
26590,39786,3,1,0
26590,30965,4,2,0
26590,32334,5,2,0
26590,31780,3,2,0
26590,35736,1,1,0
26590,37891,3,0,0
26590,21800,1,1,0
26590,31918,2,0,0
26590,37242,1,0,0
26590,35356,1,0,0
26590,22458,1,0,0
26590,37847,3,1,0
26590,657,2,0,0
26590,34444,1,0,0
26590,32480,1,1,0
26590,29214,1,0,0
26590,26436,1,0,0
26590,25390,1,0,0
26590,32227,3,0,0
26590,33730,1,0,0
26590,18646,4,2,0
26590,31371,3,2,1
26590,32294,1,0,0
26600,18580,1,0,0
26712,30428,1,1,0
26787,30305,1,0,0
26787,39,1,0,0
26787,36871,1,0,0
26787,29844,1,0,0
26787,22502,2,0,0
26789,29844,1,0,0
26789,34232,2,0,0
27263,23278,3,0,0
27263,20840,1,0,0
27263,34405,1,1,0
27263,35445,1,0,0
27263,32437,3,1,0
27263,32230,1,0,0
27263,32382,2,1,1
27263,33341,1,0,0
27263,34092,1,0,0
27263,36213,2,0,0
27263,26,1,0,0
27263,36868,3,0,0
27263,34319,1,0,0
27263,25954,1,0,0
27263,31234,2,1,0
27263,18848,3,0,0
27263,24139,1,0,0
27263,30011,1,0,0
27263,32350,1,0,0
27273,30236,3,1,0
27273,25378,1,0,0
27273,1179,2,1,0
27273,32398,1,0,0
27273,34055,1,0,0
27273,23697,2,0,0
27273,31304,1,1,1
27273,18701,1,1,0
27273,30924,3,0,0
27273,29416,1,0,0
27273,32233,4,0,0
27273,25438,3,0,0
27273,31780,1,0,0
27274,19106,2,0,0
27274,23738,1,0,0
27274,29258,1,1,0
27274,34228,1,0,0
27274,18307,3,0,0
27274,23831,1,0,0
27274,30185,1,0,0
27352,26091,3,1,0
27352,18763,1,0,0
27352,32030,1,0,0
27352,35285,1,0,0
27352,33496,3,0,0
27352,18626,1,0,0
27352,22059,4,2,0
27352,33054,3,2,0
27352,29955,1,1,0
27352,18562,1,0,0
27352,32437,2,1,0
27352,30127,1,1,0
27352,36865,3,1,0
27352,18494,2,1,0
27352,33367,5,2,0
27352,18980,1,0,0
27352,26307,3,1,1
27352,341,2,0,0
27352,28624,4,0,0
27352,53,1,1,0
27352,37891,2,0,0
27352,30965,1,1,0
27352,25438,3,1,0
27352,34444,1,0,0
27352,21800,1,0,0
27352,657,3,1,0
27352,31780,1,0,0
27352,21605,1,0,0
27352,18646,3,1,0
27352,26439,1,0,0
27352,31041,4,2,0
27352,18522,3,0,0
27432,18,1,0,0
27512,26091,4,1,0
27512,18763,1,0,0
27512,33496,2,1,0
27512,29955,1,1,0
27512,32030,1,1,0
27512,30337,2,0,0
27512,32113,1,1,0
27512,275,1,0,0
27512,19161,3,0,0
27512,31491,3,1,0
27512,32393,1,1,0
27512,32347,1,0,0
27512,28965,3,0,0
27512,32350,2,2,0
27512,30437,1,0,0
27512,35376,4,1,0
27512,32273,1,0,0
27512,32899,2,1,0
27512,32800,3,0,0
27512,29716,1,0,0
27512,18523,3,2,0
27512,26,2,0,0
27512,24483,1,1,0
27512,26155,1,1,0
27512,202,1,0,0
27512,28475,3,1,0
27512,32828,2,0,0
27512,33939,0,0,0
27512,35442,2,0,0
27512,24391,1,1,0
27512,30277,2,1,0
27512,186,1,0,0
27512,31966,3,2,0
27512,18902,1,1,0
27512,32327,2,0,0
27512,25142,1,1,0
27512,28630,3,0,0
27512,18406,2,1,0
27512,38373,2,0,0
27512,21424,2,0,0
27512,29811,1,0,0
27512,31540,3,3,0
27512,17890,1,1,0
27512,19237,2,0,0
27512,25483,1,0,0
27512,35452,1,0,0
27512,31240,3,0,0
27512,33426,1,1,0
27512,23428,2,0,0
27512,310,1,1,0
27512,30011,3,0,0
27512,26789,3,0,0
27512,21489,1,1,0
27512,26712,1,0,0
27512,20158,3,0,0
27512,20402,1,0,0
27512,21901,3,1,0
27512,341,1,0,0
27512,28624,3,0,0
27512,18980,1,1,0
27528,18406,3,1,0
27528,23368,2,0,0
27528,21424,3,0,0
27528,29752,1,1,0
27528,20411,1,0,0
27528,25142,2,0,0
27528,32485,1,0,0
27528,10,3,1,0
27528,33870,1,0,0
27528,31829,2,0,0
27528,36246,3,1,0
27528,21156,1,0,0
27528,34119,2,1,0
27528,27923,1,1,0
27528,31724,3,1,0
27528,23738,1,0,0
27528,19106,4,1,0
27528,30338,3,0,0
27528,29258,1,0,0
27528,34245,2,0,0
27528,25653,2,1,0
27528,6,3,1,0
27528,36213,1,0,0
27528,18523,2,1,0
27528,26,1,1,0
27528,33894,1,0,0
27528,29112,1,0,0
27528,29600,3,2,0
27528,27405,1,0,0
27528,424,1,0,0
27528,1131,2,0,0
27528,34003,1,0,0
27528,29495,1,0,0
27528,18631,2,1,0
27636,34297,3,1,0
27636,716,2,0,0
27636,20880,1,0,0
27636,34405,1,0,0
27636,23278,3,0,0
27636,23198,1,1,0
27636,23787,1,0,0
27636,29141,1,1,0
27636,40718,2,0,0
27636,35596,2,1,0
27636,32376,2,2,0
27636,28269,1,0,0
27636,28581,1,0,0
27636,31541,2,0,0
27636,31540,2,0,0
27636,35452,1,1,0
27636,32382,2,1,0
27636,33341,1,1,0
27636,25483,1,1,1
27636,21046,3,0,0
27636,34092,1,0,0
27636,31491,2,0,0
27636,28616,1,1,0
27636,32347,1,1,0
27636,19161,3,0,0
27636,35653,3,0,0
27636,28464,1,0,0
27636,28380,1,1,0
27636,32462,2,1,0
27636,31565,3,1,0
27636,34799,1,0,0
27636,25059,2,1,0
27636,31389,1,0,0
27636,24979,1,0,0
27636,32903,3,1,0
27636,29687,2,1,0
27636,30307,3,1,0
27636,19747,1,0,0
27636,25018,3,0,0
27636,34276,6,1,0
27636,17887,1,0,0
27636,18763,2,0,0
27636,33496,2,0,0
27636,18626,1,1,0
27636,32030,2,0,0
27636,32419,2,1,0
27636,28935,1,0,0
27636,29955,1,0,0
27636,35285,1,1,0
27636,30338,4,0,0
27636,79,2,2,0
27636,21158,1,1,0
27636,21817,1,0,0
27636,32894,1,0,0
27707,39,2,0,0
27707,32153,1,0,0
27923,28374,1,0,0
27923,19,1,0,0
27952,19,4,1,0
27952,26192,4,1,0
27952,37673,1,1,0
27952,23697,3,1,0
27952,25524,1,0,0
27952,18701,1,0,0
27952,18646,3,0,0
27952,33730,2,0,0
27952,31041,3,0,0
27952,25390,1,0,0
27952,18580,3,0,0
27952,29737,1,0,0
27952,21901,1,0,0
27952,31866,1,0,0
27952,713,3,1,0
27952,19097,1,1,0
27952,35329,2,1,0
27952,25376,3,2,0
27952,32476,1,0,0
27952,32560,3,1,0
27952,32542,1,0,0
27952,33340,1,1,0
27952,36246,4,0,0
27952,34119,5,2,0
27952,27923,1,0,0
27952,31829,1,1,0
27952,33870,1,1,1
27952,9,4,2,0
27952,22954,1,0,0
27952,33682,3,0,0
27952,426,1,1,0
27952,29661,1,0,0
27952,30305,3,0,0
27952,32013,1,0,0
27952,30323,4,1,0
27952,33066,1,0,0
27952,30428,3,1,0
27952,31786,1,0,0
27952,23831,1,1,0
27952,35087,4,0,0
27952,39,2,1,0
27952,36871,1,1,0
27952,34153,1,0,0
27952,32382,2,0,0
27952,35452,1,0,0
27952,23585,4,2,1
27952,33889,1,0,0
27952,34092,1,1,0
27952,31540,4,0,0
27952,37847,4,0,0
27952,37242,1,0,0
27952,29844,2,1,0
27952,22502,1,0,0
27952,23747,1,0,0
27952,32413,2,1,0
27952,32412,2,0,0
27952,31918,1,0,0
28137,36246,3,1,0
28137,34119,2,0,0
28137,31829,1,0,0
28137,22954,2,0,0
28137,9,1,1,0
28137,36902,1,1,0
28137,27923,1,0,0
28137,21270,1,0,0
28137,31913,2,1,0
28137,30323,3,1,0
28137,28869,1,0,0
28137,30563,2,0,0
28137,32810,3,1,0
28137,18812,1,1,0
28137,18,1,0,0
28137,31758,1,0,0
28137,32804,3,1,0
28137,31276,1,0,0
28137,22362,2,1,0
28137,30714,1,0,0
28137,37847,3,2,0
28137,23697,2,0,0
28137,25524,1,0,0
28137,37648,1,0,0
28137,30924,3,1,0
28137,32233,2,0,0
28137,19092,1,0,0
28137,29416,1,0,0
28137,18701,1,0,0
28137,32480,2,1,0
28137,32227,1,1,0
28137,29214,1,1,0
28137,31084,1,0,0
28137,26436,1,0,0
28137,30007,2,0,0
28137,33104,1,1,0
28137,19111,2,0,0
28137,18118,1,0,0
