game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,dh,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
11274,161,289,285,0,"2019-7-11",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11275,161,282,287,0,"2019-7-12",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11276,161,278,284,0,"2019-7-12",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11277,161,279,280,0,"2019-7-12",1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11278,161,286,290,0,"2019-7-12",1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11279,161,283,277,0,"2019-7-12",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,161,281,288,0,"2019-7-12",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11281,161,289,285,0,"2019-7-12",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11282,161,287,281,0,"2019-7-13",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11283,161,278,283,0,"2019-7-13",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11284,161,284,279,0,"2019-7-13",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,161,285,280,0,"2019-7-13",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11286,161,288,289,0,"2019-7-13",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11287,161,290,282,0,"2019-7-13",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11288,161,277,286,0,"2019-7-13",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11289,161,278,283,0,"2019-7-14",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11290,161,287,281,0,"2019-7-14",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11291,161,284,279,0,"2019-7-14",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11292,161,285,280,0,"2019-7-14",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11293,161,288,289,0,"2019-7-14",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11294,161,277,286,0,"2019-7-14",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11295,161,290,282,0,"2019-7-14",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11296,161,278,283,0,"2019-7-15",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11297,161,287,281,0,"2019-7-15",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11298,161,284,279,0,"2019-7-15",1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11299,161,285,280,0,"2019-7-15",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11300,161,288,289,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11301,161,290,282,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11302,161,277,286,0,"2019-7-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11303,161,282,281,0,"2019-7-17",1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11304,161,279,278,0,"2019-7-17",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11305,161,286,284,0,"2019-7-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11306,161,283,285,0,"2019-7-17",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11307,161,280,290,0,"2019-7-17",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11308,161,289,287,0,"2019-7-17",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11309,161,277,288,0,"2019-7-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11310,161,282,281,0,"2019-7-18",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,161,279,278,0,"2019-7-18",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11312,161,286,284,0,"2019-7-18",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11313,161,283,285,0,"2019-7-18",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11314,161,280,290,0,"2019-7-18",1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11315,161,289,287,0,"2019-7-18",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11316,161,277,288,0,"2019-7-18",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11317,161,279,278,0,"2019-7-19",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11318,161,286,284,0,"2019-7-19",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11319,161,283,285,0,"2019-7-19",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11320,161,281,282,0,"2019-7-19",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11321,161,280,290,0,"2019-7-19",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11322,161,289,287,0,"2019-7-19",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11323,161,277,288,0,"2019-7-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11324,161,282,284,0,"2019-7-20",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11325,161,287,279,0,"2019-7-20",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11326,161,285,286,0,"2019-7-20",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11327,161,281,283,0,"2019-7-20",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11328,161,288,278,0,"2019-7-20",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11329,161,290,289,0,"2019-7-20",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11330,161,280,277,0,"2019-7-20",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11331,161,282,284,0,"2019-7-21",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11332,161,287,279,0,"2019-7-21",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11333,161,285,286,0,"2019-7-21",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11334,161,281,283,0,"2019-7-21",1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11335,161,280,277,0,"2019-7-21",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11336,161,288,278,0,"2019-7-21",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11337,161,290,289,0,"2019-7-21",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11338,161,287,279,0,"2019-7-22",1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11339,161,282,284,0,"2019-7-22",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11340,161,285,286,0,"2019-7-22",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11341,161,281,283,0,"2019-7-22",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11342,161,280,277,0,"2019-7-22",1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11343,161,288,278,0,"2019-7-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11344,161,290,289,0,"2019-7-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11345,161,278,289,0,"2019-7-23",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11346,161,279,290,0,"2019-7-23",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347,161,284,285,0,"2019-7-23",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11348,161,286,281,0,"2019-7-23",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11349,161,283,282,0,"2019-7-23",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11350,161,288,280,0,"2019-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11351,161,277,287,0,"2019-7-23",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11352,161,279,290,0,"2019-7-24",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11353,161,278,289,0,"2019-7-24",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11354,161,284,285,0,"2019-7-24",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11355,161,286,281,0,"2019-7-24",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11356,161,283,282,0,"2019-7-24",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11357,161,288,280,0,"2019-7-24",1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11358,161,277,287,0,"2019-7-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11359,161,279,290,0,"2019-7-25",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360,161,278,289,0,"2019-7-25",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11361,161,284,285,0,"2019-7-25",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11362,161,286,281,0,"2019-7-25",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11363,161,283,282,0,"2019-7-25",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11364,161,288,280,0,"2019-7-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11365,161,277,287,0,"2019-7-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11366,161,282,286,0,"2019-7-26",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11367,161,285,283,0,"2019-7-26",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11368,161,281,284,0,"2019-7-26",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11369,161,280,287,0,"2019-7-26",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11370,161,289,288,0,"2019-7-26",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11371,161,290,278,0,"2019-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11372,161,277,279,0,"2019-7-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11373,161,285,283,0,"2019-7-27",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11374,161,282,286,0,"2019-7-27",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11375,161,281,284,0,"2019-7-27",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11376,161,290,278,0,"2019-7-27",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11377,161,277,279,0,"2019-7-27",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11378,161,280,287,0,"2019-7-27",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,161,289,288,0,"2019-7-27",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11380,161,282,286,0,"2019-7-28",1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11381,161,285,283,0,"2019-7-28",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11382,161,281,284,0,"2019-7-28",1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11383,161,280,287,0,"2019-7-28",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11384,161,277,279,0,"2019-7-28",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11385,161,289,288,0,"2019-7-28",1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11386,161,290,278,0,"2019-7-28",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11387,161,279,281,0,"2019-7-30",1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11388,161,278,287,0,"2019-7-30",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11389,161,284,277,0,"2019-7-30",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11390,161,285,290,0,"2019-7-30",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391,161,283,280,0,"2019-7-30",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11392,161,289,282,0,"2019-7-30",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11393,161,288,286,0,"2019-7-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11394,161,279,281,0,"2019-7-31",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11395,161,278,287,0,"2019-7-31",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11396,161,284,277,0,"2019-7-31",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11397,161,285,290,0,"2019-7-31",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11398,161,283,280,0,"2019-7-31",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11399,161,289,282,0,"2019-7-31",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11400,161,288,286,0,"2019-7-31",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11401,161,279,281,0,"2019-8-1",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11402,161,278,287,0,"2019-8-1",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11403,161,284,277,0,"2019-8-1",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11404,161,285,290,0,"2019-8-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11405,161,283,280,0,"2019-8-1",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11406,161,289,282,0,"2019-8-1",1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11407,161,288,286,0,"2019-8-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11408,161,279,283,0,"2019-8-2",1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11409,161,282,288,0,"2019-8-2",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11410,161,287,285,0,"2019-8-2",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11411,161,286,278,0,"2019-8-2",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11412,161,281,289,0,"2019-8-2",1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11413,161,280,284,0,"2019-8-2",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11414,161,277,290,0,"2019-8-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11415,161,279,283,0,"2019-8-3",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11416,161,282,288,0,"2019-8-3",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11417,161,287,285,0,"2019-8-3",1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11418,161,286,278,0,"2019-8-3",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11419,161,281,289,0,"2019-8-3",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11420,161,277,290,0,"2019-8-3",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11421,161,280,284,0,"2019-8-3",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11422,161,279,283,0,"2019-8-4",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11423,161,282,288,0,"2019-8-4",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11424,161,287,285,0,"2019-8-4",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11425,161,286,278,0,"2019-8-4",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,161,281,289,0,"2019-8-4",1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11427,161,280,284,0,"2019-8-4",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11428,161,277,290,0,"2019-8-4",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,161,278,279,0,"2019-8-5",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11430,161,284,283,0,"2019-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11431,161,286,282,0,"2019-8-5",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11432,161,281,285,0,"2019-8-5",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11433,161,289,287,0,"2019-8-5",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11434,161,288,277,0,"2019-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11435,161,290,280,0,"2019-8-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11436,161,278,279,0,"2019-8-6",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11437,161,284,283,0,"2019-8-6",1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11438,161,286,282,0,"2019-8-6",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11439,161,281,285,0,"2019-8-6",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11440,161,289,287,0,"2019-8-6",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11441,161,288,277,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11442,161,290,280,0,"2019-8-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11443,161,278,279,0,"2019-8-7",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11444,161,284,283,0,"2019-8-7",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11445,161,286,282,0,"2019-8-7",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11446,161,281,285,0,"2019-8-7",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11447,161,289,287,0,"2019-8-7",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11448,161,288,277,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11449,161,290,280,0,"2019-8-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11450,161,279,289,0,"2019-8-8",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11451,161,278,288,0,"2019-8-8",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11452,161,287,290,0,"2019-8-8",1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11453,161,284,281,0,"2019-8-8",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11454,161,285,282,0,"2019-8-8",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11455,161,283,286,0,"2019-8-8",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11456,161,277,280,0,"2019-8-8",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11457,161,278,288,0,"2019-8-9",1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11458,161,279,289,0,"2019-8-9",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11459,161,287,290,0,"2019-8-9",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,161,284,281,0,"2019-8-9",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11461,161,285,282,0,"2019-8-9",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11462,161,283,286,0,"2019-8-9",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11463,161,277,280,0,"2019-8-9",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11464,161,278,288,0,"2019-8-10",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11465,161,279,289,0,"2019-8-10",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11466,161,287,290,0,"2019-8-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11467,161,284,281,0,"2019-8-10",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11468,161,285,282,0,"2019-8-10",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11469,161,283,286,0,"2019-8-10",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11470,161,277,280,0,"2019-8-10",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11471,161,282,284,0,"2019-8-11",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11472,161,287,279,0,"2019-8-11",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11473,161,286,285,0,"2019-8-11",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11474,161,283,281,0,"2019-8-11",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11475,161,280,278,0,"2019-8-11",1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11476,161,288,289,0,"2019-8-11",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11477,161,290,277,0,"2019-8-11",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11478,161,287,279,0,"2019-8-12",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11479,161,282,284,0,"2019-8-12",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11480,161,278,280,0,"2019-8-12",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11481,161,286,285,0,"2019-8-12",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11482,161,283,281,0,"2019-8-12",1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11483,161,288,289,0,"2019-8-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11484,161,290,277,0,"2019-8-12",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11485,161,282,284,0,"2019-8-13",1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11486,161,287,279,0,"2019-8-13",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11487,161,285,286,0,"2019-8-13",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11488,161,283,281,0,"2019-8-13",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11489,161,280,278,0,"2019-8-13",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11490,161,288,289,0,"2019-8-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11491,161,290,277,0,"2019-8-13",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11492,161,285,284,0,"2019-8-14",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11493,161,282,283,0,"2019-8-14",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11494,161,281,286,0,"2019-8-14",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11495,161,280,287,0,"2019-8-14",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11496,161,289,277,0,"2019-8-14",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11497,161,288,279,0,"2019-8-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11498,161,290,278,0,"2019-8-14",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11499,161,285,284,0,"2019-8-15",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11500,161,282,283,0,"2019-8-15",1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11501,161,281,286,0,"2019-8-15",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11502,161,280,287,0,"2019-8-15",1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11503,161,289,277,0,"2019-8-15",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11504,161,288,279,0,"2019-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11505,161,290,278,0,"2019-8-15",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11506,161,285,284,0,"2019-8-16",1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11507,161,282,283,0,"2019-8-16",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11508,161,281,286,0,"2019-8-16",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11509,161,280,287,0,"2019-8-16",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11510,161,289,277,0,"2019-8-16",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11511,161,288,279,0,"2019-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11512,161,290,278,0,"2019-8-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11513,161,279,280,0,"2019-8-17",1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11514,161,278,289,0,"2019-8-17",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11515,161,287,288,0,"2019-8-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11516,161,284,282,0,"2019-8-17",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11517,161,285,281,0,"2019-8-17",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11518,161,283,286,0,"2019-8-17",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11519,161,277,290,0,"2019-8-17",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11520,161,278,289,0,"2019-8-18",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11521,161,279,280,0,"2019-8-18",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11522,161,287,288,0,"2019-8-18",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11523,161,284,282,0,"2019-8-18",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11524,161,285,281,0,"2019-8-18",1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11525,161,283,286,0,"2019-8-18",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11526,161,277,290,0,"2019-8-18",1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11527,161,279,280,0,"2019-8-19",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11528,161,278,289,0,"2019-8-19",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11529,161,287,288,0,"2019-8-19",1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11530,161,284,282,0,"2019-8-19",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11531,161,285,281,0,"2019-8-19",1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11532,161,283,286,0,"2019-8-19",1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11533,161,277,290,0,"2019-8-19",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11534,161,282,285,0,"2019-8-22",1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11535,161,286,284,0,"2019-8-22",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11536,161,281,283,0,"2019-8-22",1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,161,280,277,0,"2019-8-22",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11538,161,289,279,0,"2019-8-22",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11539,161,288,278,0,"2019-8-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11540,161,290,287,0,"2019-8-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
