player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
8934,150,0,0,9,1978,1978,0,1,7
8934,150,0,0,9,1979,1979,0,1,7
8934,150,0,0,9,1980,1980,0,1,7
8934,150,0,0,9,1981,1981,0,1,7
8934,150,0,0,9,1982,1982,0,1,7
8934,150,0,0,9,1983,1983,0,1,7
8934,150,0,0,9,1984,1984,0,1,7
8941,150,0,1,9,1934,1934,0,1,7
8955,150,0,0,9,1986,1986,0,1,7
8955,150,0,0,9,1990,1990,0,1,7
8963,150,0,0,9,1999,1999,0,1,7
8986,150,0,1,9,1950,1950,0,1,7
8986,150,0,1,9,1951,1951,0,1,7
8998,150,0,1,9,1943,1943,0,1,7
8998,150,0,1,9,1944,1944,0,1,7
9000,150,0,1,9,1963,1963,0,1,7
9000,150,0,1,9,1968,1968,0,1,7
9002,150,0,1,9,1961,1961,0,1,7
9008,150,0,1,9,1993,1993,0,1,7
9008,150,0,1,9,1994,1994,0,1,7
9017,150,0,1,4,1971,1971,0,1,11
9017,150,0,1,9,1967,1967,0,1,7
9017,150,0,1,9,1971,1971,0,1,7
9017,150,0,1,9,1972,1972,0,1,7
9018,150,0,1,9,2003,2003,0,1,7
9027,150,0,1,6,2002,2002,0,1,11
9029,150,0,0,5,1958,1958,0,1,11
9029,150,0,0,7,1959,1959,9,1,11
9029,150,0,0,9,1952,1952,0,1,7
9029,150,0,0,9,1955,1955,0,1,7
9029,150,0,0,9,1958,1958,0,1,7
9038,150,0,0,6,1996,1996,0,1,11
9038,150,0,0,15,2000,2000,0,1,11
9038,150,0,0,7,2004,2004,6,1,11
9038,150,0,0,7,2005,2005,6,1,11
9038,150,0,0,7,2006,2006,6,1,11
9038,150,0,0,11,2006,2006,6,1,11
9038,150,0,0,11,2007,2007,6,1,11
9038,150,0,0,11,2008,2008,6,1,11
9038,150,0,0,7,2009,2009,6,1,11
9038,150,0,0,11,2009,2009,6,1,11
9038,150,0,0,7,2010,2010,6,1,11
9038,150,0,0,11,2012,2012,6,1,11
9038,150,0,0,9,1998,1998,0,1,7
9038,150,0,0,9,1999,1999,0,1,7
9038,150,0,0,9,2000,2000,0,1,7
9038,150,0,0,9,2001,2001,0,1,7
9038,150,0,0,9,2002,2002,0,1,7
9038,150,0,0,9,2004,2004,0,1,7
9038,150,0,0,9,2006,2006,0,1,7
9038,150,0,0,9,2007,2007,0,1,7
9038,150,0,0,9,2008,2008,0,1,7
9038,150,0,0,9,2009,2009,0,1,7
9038,150,0,0,9,2010,2010,0,1,7
9038,150,0,0,9,2011,2011,0,1,7
9038,150,0,0,9,2012,2012,0,1,7
9038,150,0,0,9,2014,2014,0,1,7
9041,150,0,1,6,1950,1950,0,1,11
