team_id,year,league_id,sub_league_id,division_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
34,1893,150,0,0,0,0,4815,1219,5312,1284,1158,524,0,497,675,410,0,0,0,0,140,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,108,9,0,0,0,12.2190,0.2405,0.3116,0.2667,0.5782,8.5496,3.8687,0.3101,3.6694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0271,0.0000,0.0000,1.3577,0.0000,1.0543,0.2627
34,1894,150,0,0,0,0,4815,1219,5312,1284,1158,524,0,497,675,410,0,0,0,0,140,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,108,9,0,0,0,12.2190,0.2405,0.3116,0.2667,0.5782,8.5496,3.8687,0.3101,3.6694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0271,0.0000,0.0000,1.3577,0.0000,1.0543,0.2627
34,1895,150,0,0,0,0,4815,1219,5312,1284,1158,524,0,497,675,410,0,0,0,0,140,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,108,9,0,0,0,12.2190,0.2405,0.3116,0.2667,0.5782,8.5496,3.8687,0.3101,3.6694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0271,0.0000,0.0000,1.3577,0.0000,1.0543,0.2627
34,1896,150,0,0,0,0,4815,1219,5312,1284,1158,524,0,497,675,410,0,0,0,0,140,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,108,9,0,0,0,12.2190,0.2405,0.3116,0.2667,0.5782,8.5496,3.8687,0.3101,3.6694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0271,0.0000,0.0000,1.3577,0.0000,1.0543,0.2627
34,1897,150,0,0,0,0,4815,1219,5312,1284,1158,524,0,497,675,410,0,0,0,0,140,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,108,9,0,0,0,12.2190,0.2405,0.3116,0.2667,0.5782,8.5496,3.8687,0.3101,3.6694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0271,0.0000,0.0000,1.3577,0.0000,1.0543,0.2627
34,1898,150,0,0,0,0,4815,1219,5312,1284,1158,524,0,497,675,410,0,0,0,0,140,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,108,9,0,0,0,12.2190,0.2405,0.3116,0.2667,0.5782,8.5496,3.8687,0.3101,3.6694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0271,0.0000,0.0000,1.3577,0.0000,1.0543,0.2627
34,1899,150,0,0,0,0,4815,1219,5312,1284,1158,524,0,497,675,410,0,0,0,0,140,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,108,9,0,0,0,12.2190,0.2405,0.3116,0.2667,0.5782,8.5496,3.8687,0.3101,3.6694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0271,0.0000,0.0000,1.3577,0.0000,1.0543,0.2627
34,1900,150,0,0,0,0,4815,1219,5312,1284,1158,524,0,497,675,410,0,0,0,0,140,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,108,9,0,0,0,12.2190,0.2405,0.3116,0.2667,0.5782,8.5496,3.8687,0.3101,3.6694,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0271,0.0000,0.0000,1.3577,0.0000,1.0543,0.2627
34,1901,150,0,0,0,0,4829,1217,5123,1277,1178,396,0,294,608,411,0,0,0,0,138,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,123,7,0,0,0,10.8858,0.2439,0.2873,0.2644,0.5518,8.7116,2.9285,0.2440,2.1742,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0394,0.0000,0.0000,1.2095,0.0000,1.3469,0.2602
34,1902,150,0,0,0,0,4931,1238,5257,1298,1217,431,0,326,600,415,0,0,0,0,138,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,123,6,0,0,0,11.2173,0.2468,0.2935,0.2632,0.5567,8.8473,3.1333,0.1963,2.3700,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.0170,0.0000,0.0000,1.2464,0.0000,1.3221,0.2660
34,1903,150,0,0,0,0,4907,1255,5176,1211,1142,579,0,269,504,358,0,0,0,0,141,0,0,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,123,20,0,0,0,10.1187,0.2327,0.2726,0.2468,0.5194,8.1896,4.1522,0.1649,1.9291,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.5673,0.0000,0.0000,1.1243,0.0000,2.1524,0.2599
34,1904,150,0,0,0,0,5426,1406,5659,1301,1208,612,0,233,466,331,0,0,0,0,157,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,148,21,0,0,0,9.2240,0.2226,0.2546,0.2398,0.4944,7.7326,3.9175,0.1984,1.4915,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.1188,0.0000,0.0000,1.0249,0.0000,2.6266,0.2461
34,1905,150,0,0,0,0,5266,1356,5558,1297,1198,652,0,292,564,428,0,0,0,0,153,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,124,14,0,0,0,9.8894,0.2275,0.2681,0.2463,0.5144,7.9513,4.3274,0.2190,1.9381,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.8407,0.0000,0.0000,1.0988,0.0000,2.2329,0.2543
34,1906,150,0,0,0,0,5506,1382,5791,1471,1360,549,0,285,706,524,0,0,0,0,155,0,0,0,6,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,124,6,0,0,0,10.7127,0.2470,0.2841,0.2672,0.5512,8.8567,3.5753,0.2410,1.8560,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.4124,0.0000,0.0000,1.1903,0.0000,1.9263,0.2689
34,1907,150,0,0,0,0,5464,1414,5801,1288,1222,517,0,337,558,385,0,0,0,0,155,0,0,0,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,100,17,0,0,0,9.9229,0.2236,0.2687,0.2357,0.5045,7.7779,3.2907,0.1400,2.1450,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.4505,0.0000,0.0000,1.1025,0.0000,1.5341,0.2437
34,1908,150,0,0,0,0,5340,1380,5704,1254,1200,624,0,364,513,350,0,0,0,0,155,0,0,0,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,102,12,0,0,0,10.2000,0.2247,0.2742,0.2348,0.5090,7.8261,4.0696,0.1174,2.3739,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.2826,0.0000,0.0000,1.1333,0.0000,1.7143,0.2516
34,1909,150,0,0,0,0,5294,1360,5678,1268,1214,555,0,384,550,391,0,0,0,0,152,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,75,11,0,0,0,10.5750,0.2293,0.2814,0.2395,0.5210,8.0338,3.6728,0.1191,2.5412,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.5875,0.0000,0.0000,1.1750,0.0000,1.4453,0.2533
34,1910,150,0,0,0,0,5526,1430,5940,1326,1236,670,0,414,564,389,0,0,0,0,158,0,0,0,6,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,12,0,0,0,10.3846,0.2237,0.2778,0.2400,0.5177,7.7790,4.2168,0.1888,2.6056,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.4483,0.0000,0.0000,1.1538,0.0000,1.6184,0.2499
34,1911,150,0,0,0,0,5362,1351,5835,1372,1309,711,0,473,643,411,0,0,0,0,153,0,0,0,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,87,10,0,0,0,11.8712,0.2441,0.3054,0.2559,0.5613,8.7202,4.7365,0.1399,3.1510,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.7380,0.0000,0.0000,1.3190,0.0000,1.5032,0.2782
34,1912,150,0,0,0,0,5329,1362,5714,1297,1243,712,0,385,544,418,0,0,0,0,154,0,0,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,108,18,0,0,0,10.7577,0.2333,0.2849,0.2434,0.5283,8.2137,4.7048,0.1189,2.5441,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.7621,0.0000,0.0000,1.1953,0.0000,1.8494,0.2664
34,1913,150,0,0,0,0,5397,1358,5839,1341,1323,710,0,442,610,444,0,0,0,0,151,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,83,12,0,0,0,11.6973,0.2451,0.3023,0.2485,0.5507,8.7680,4.7054,0.0398,2.9293,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.9426,0.0000,0.0000,1.2997,0.0000,1.6063,0.2814
34,1914,150,0,0,0,0,5488,1427,5881,1261,1207,602,0,393,510,374,0,0,0,0,159,0,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,88,24,0,0,0,10.0911,0.2199,0.2721,0.2298,0.5018,7.6125,3.7968,0.1135,2.4786,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.3588,0.0000,0.0000,1.1212,0.0000,1.5318,0.2442
34,1915,150,0,0,0,0,5355,1397,5801,1218,1164,634,0,446,499,371,0,0,0,0,155,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,81,19,0,0,0,10.3722,0.2174,0.2775,0.2275,0.5050,7.4989,4.0845,0.1160,2.8733,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.3901,0.0000,0.0000,1.1525,0.0000,1.4215,0.2437
34,1916,150,0,0,0,0,5451,1410,5914,1251,1221,584,0,463,480,389,0,0,0,0,156,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,76,24,0,0,0,10.7489,0.2240,0.2847,0.2295,0.5142,7.7936,3.7277,0.0638,2.9553,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.4830,0.0000,0.0000,1.1943,0.0000,1.2613,0.2493
34,1917,150,0,0,0,0,5460,1421,5873,1233,1197,509,0,413,454,347,0,0,0,0,157,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,115,15,0,0,0,10.1970,0.2192,0.2741,0.2258,0.5000,7.5813,3.2238,0.0760,2.6158,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.1977,0.0000,0.0000,1.1330,0.0000,1.2324,0.2399
34,1918,150,0,0,0,0,4291,1120,4671,958,931,392,0,380,380,287,0,0,0,0,126,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,105,26,0,0,0,10.5348,0.2170,0.2807,0.2233,0.5039,7.4813,3.1500,0.0723,3.0536,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.3062,0.0000,0.0000,1.1705,0.0000,1.0316,0.2370
34,1919,150,0,0,0,0,4923,1224,5344,1299,1251,381,0,421,552,450,0,0,0,0,138,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,89,15,0,0,0,12.2941,0.2541,0.3129,0.2639,0.5767,9.1985,2.8015,0.1176,3.0956,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.3088,0.0000,0.0000,1.3660,0.0000,0.9050,0.2729
34,1920,150,0,0,0,0,5666,1395,6127,1598,1481,481,0,461,698,592,0,0,0,0,154,0,0,0,6,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,92,11,0,0,0,12.5290,0.2614,0.3170,0.2820,0.5990,9.5548,3.1032,0.2516,2.9742,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.8194,0.0000,0.0000,1.3921,0.0000,1.0434,0.2802
34,1921,150,0,0,0,0,5613,1364,6065,1680,1521,446,0,452,696,603,0,0,0,0,154,0,0,0,5,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,88,9,0,0,0,13.0183,0.2710,0.3253,0.2993,0.6246,10.0359,2.9428,0.3497,2.9824,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.9787,0.0000,0.0000,1.4465,0.0000,0.9867,0.2871
34,1922,150,0,0,0,0,5627,1373,6130,1652,1508,359,0,503,769,656,0,0,0,0,154,0,0,0,6,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,71,10,0,0,0,13.1821,0.2680,0.3281,0.2936,0.6216,9.8849,2.3532,0.3146,3.2972,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3001,0.0000,0.0000,1.4647,0.0000,0.7137,0.2797
34,1923,150,0,0,0,0,5650,1372,6170,1678,1534,412,0,520,809,640,0,0,0,0,154,0,0,0,11,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,77,3,0,0,0,13.4738,0.2715,0.3329,0.2970,0.6299,10.0627,2.7026,0.3149,3.4111,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.1983,0.0000,0.0000,1.4971,0.0000,0.7923,0.2863
34,1924,150,0,0,0,0,5736,1391,6259,1692,1563,414,0,523,806,672,0,0,0,0,157,0,0,0,16,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,73,8,0,0,0,13.4968,0.2725,0.3333,0.2950,0.6283,10.1129,2.6786,0.2782,3.3839,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3480,0.0000,0.0000,1.4996,0.0000,0.7916,0.2879
34,1925,150,0,0,0,0,5593,1326,6103,1816,1615,310,0,510,922,732,0,0,0,0,152,0,0,0,6,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,68,6,0,0,0,14.4231,0.2888,0.3482,0.3247,0.6729,10.9615,2.1041,0.4548,3.4615,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.9683,0.0000,0.0000,1.6026,0.0000,0.6078,0.2968
34,1926,150,0,0,0,0,5606,1362,6152,1655,1520,336,0,546,835,714,0,0,0,0,154,0,0,0,5,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0,0,13.6520,0.2711,0.3358,0.2952,0.6310,10.0441,2.2203,0.2974,3.6079,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.7181,0.0000,0.0000,1.5169,0.0000,0.6154,0.2823
34,1927,150,0,0,0,0,5701,1366,6259,1771,1603,381,0,558,856,716,0,0,0,0,154,0,0,0,7,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,63,6,0,0,0,14.2379,0.2812,0.3453,0.3106,0.6559,10.5615,2.5102,0.3690,3.6764,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.7174,0.0000,0.0000,1.5820,0.0000,0.6828,0.2939
34,1928,150,0,0,0,0,5548,1352,6000,1639,1492,407,0,452,770,659,0,0,0,0,154,0,0,0,9,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,0,12.9408,0.2689,0.3240,0.2954,0.6194,9.9320,2.7093,0.3262,3.0089,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3868,0.0000,0.0000,1.4379,0.0000,0.9004,0.2834
34,1929,150,0,0,0,0,5635,1366,6131,1771,1537,416,0,496,803,672,0,0,0,0,155,0,0,0,5,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,84,9,0,0,0,13.3946,0.2728,0.3316,0.3143,0.6459,10.1266,2.7408,0.5139,3.2679,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.4275,0.0000,0.0000,1.4883,0.0000,0.8387,0.2838
34,1930,150,0,0,0,0,5595,1360,6083,1740,1515,356,0,488,814,707,0,0,0,0,154,0,0,0,5,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,78,4,0,0,0,13.2551,0.2708,0.3293,0.3110,0.6403,10.0257,2.3559,0.4963,3.2294,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.6787,0.0000,0.0000,1.4728,0.0000,0.7295,0.2789
34,1931,150,0,0,0,0,5657,1366,6130,1721,1559,365,0,473,800,698,0,0,0,0,153,0,0,0,10,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,61,5,0,0,0,13.3880,0.2756,0.3315,0.3042,0.6357,10.2716,2.4048,0.3558,3.1164,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.5988,0.0000,0.0000,1.4876,0.0000,0.7717,0.2873
34,1932,150,0,0,0,0,5660,1362,6272,1811,1574,365,0,612,915,760,0,0,0,0,154,0,0,0,7,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,14.4449,0.2781,0.3485,0.3200,0.6685,10.4009,2.4119,0.5220,4.0441,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5.0220,0.0000,0.0000,1.6050,0.0000,0.5964,0.2866
34,1933,150,0,0,0,0,5377,1327,5968,1621,1396,467,0,591,758,641,0,0,0,0,149,0,0,0,14,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,13.4763,0.2596,0.3329,0.3015,0.6344,9.4680,3.1673,0.5087,4.0083,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3474,0.0000,0.0000,1.4974,0.0000,0.7902,0.2732
34,1934,150,0,0,0,0,5610,1361,6153,1737,1527,538,0,543,775,653,0,0,0,0,153,0,0,0,9,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,68,9,0,0,0,13.6885,0.2722,0.3364,0.3096,0.6460,10.0977,3.5577,0.4629,3.5907,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3181,0.0000,0.0000,1.5209,0.0000,0.9908,0.2913
34,1935,150,0,0,0,0,5648,1376,6168,1721,1520,470,0,520,732,619,0,0,0,0,154,0,0,0,11,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,82,6,0,0,0,13.3430,0.2691,0.3307,0.3047,0.6354,9.9419,3.0741,0.4382,3.4012,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.0487,0.0000,0.0000,1.4826,0.0000,0.9038,0.2843
34,1936,150,0,0,0,0,5617,1372,6169,1735,1501,584,0,552,764,669,0,0,0,0,155,0,0,0,9,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,78,11,0,0,0,13.4672,0.2672,0.3328,0.3089,0.6417,9.8462,3.8309,0.5117,3.6210,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3885,0.0000,0.0000,1.4964,0.0000,1.0580,0.2872
34,1937,150,0,0,0,0,5616,1366,6213,1794,1518,682,0,597,775,680,0,0,0,0,154,0,0,0,14,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,74,6,0,0,0,13.9348,0.2703,0.3404,0.3194,0.6599,10.0015,4.4934,0.6061,3.9334,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.4802,0.0000,0.0000,1.5483,0.0000,1.1424,0.2945
34,1938,150,0,0,0,0,5420,1316,5948,1778,1472,484,0,528,751,652,0,0,0,0,150,0,0,0,15,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,67,10,0,0,0,13.6778,0.2716,0.3362,0.3280,0.6643,10.0669,3.3100,0.6976,3.6109,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.4590,0.0000,0.0000,1.5198,0.0000,0.9167,0.2834
34,1939,150,0,0,0,0,5583,1350,6126,1764,1533,539,0,543,795,684,0,0,0,0,152,0,0,0,20,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,13.8400,0.2746,0.3389,0.3160,0.6548,10.2200,3.5933,0.5133,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.5600,0.0000,0.0000,1.5378,0.0000,0.9926,0.2931
34,1940,150,0,0,0,0,5705,1379,6330,1940,1568,613,0,625,825,749,0,0,0,0,154,0,0,0,16,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,14.3125,0.2748,0.3464,0.3401,0.6865,10.2335,4.0007,0.8093,4.0790,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.8883,0.0000,0.0000,1.5903,0.0000,0.9808,0.2907
34,1941,150,0,0,0,0,5569,1372,6180,1717,1453,574,0,611,750,639,0,0,0,0,155,0,0,0,11,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,70,8,0,0,0,13.5394,0.2609,0.3340,0.3083,0.6423,9.5313,3.7653,0.5773,4.0080,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.1917,0.0000,0.0000,1.5044,0.0000,0.9394,0.2782
34,1942,150,0,0,0,0,5334,1358,5887,1455,1260,500,0,553,594,519,0,0,0,0,152,0,0,0,17,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,84,11,0,0,0,12.0155,0.2362,0.3080,0.2728,0.5807,8.3505,3.3137,0.4308,3.6649,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.4396,0.0000,0.0000,1.3351,0.0000,0.9042,0.2506
34,1943,150,0,0,0,0,5647,1426,6262,1552,1369,513,0,615,607,547,0,0,0,0,155,0,0,0,16,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,62,13,0,0,0,12.5217,0.2424,0.3168,0.2748,0.5917,8.6403,3.2377,0.3850,3.8815,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.4523,0.0000,0.0000,1.3913,0.0000,0.8341,0.2578
34,1944,150,0,0,0,0,5586,1394,6178,1602,1404,524,0,592,676,592,0,0,0,0,156,0,0,0,17,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,58,7,0,0,0,12.8867,0.2513,0.3231,0.2868,0.6099,9.0646,3.3831,0.4261,3.8221,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.8221,0.0000,0.0000,1.4319,0.0000,0.8851,0.2678
34,1945,150,0,0,0,0,5559,1390,6215,1563,1389,490,0,656,674,587,0,0,0,0,157,0,0,0,13,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,71,15,0,0,0,13.2410,0.2499,0.3290,0.2812,0.6102,8.9935,3.1727,0.3755,4.2475,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.8007,0.0000,0.0000,1.4712,0.0000,0.7470,0.2656
34,1946,150,0,0,0,0,5547,1396,6048,1626,1359,667,0,501,594,524,0,0,0,0,156,0,0,0,20,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,79,15,0,0,0,11.9914,0.2450,0.3075,0.2931,0.6007,8.7615,4.3001,0.5738,3.2299,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.3782,0.0000,0.0000,1.3324,0.0000,1.3313,0.2651
34,1947,150,0,0,0,0,5556,1391,6131,1635,1383,586,0,575,669,589,0,0,0,0,157,0,0,0,19,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,64,13,0,0,0,12.6686,0.2489,0.3194,0.2943,0.6136,8.9482,3.7915,0.5435,3.7203,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.8109,0.0000,0.0000,1.4076,0.0000,1.0191,0.2659
34,1948,150,0,0,0,0,5582,1379,6174,1694,1445,513,0,592,720,653,0,0,0,0,155,0,0,0,13,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,70,11,0,0,0,13.2944,0.2589,0.3299,0.3035,0.6334,9.4307,3.3481,0.5417,3.8637,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.2618,0.0000,0.0000,1.4772,0.0000,0.8666,0.2732
34,1949,150,0,0,0,0,5506,1377,6167,1621,1375,598,0,661,667,607,0,0,0,0,155,0,0,0,16,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,84,16,0,0,0,13.3072,0.2497,0.3301,0.2944,0.6246,8.9869,3.9085,0.5359,4.3203,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.9673,0.0000,0.0000,1.4786,0.0000,0.9047,0.2679
34,1950,150,0,0,0,0,5499,1362,6247,1776,1413,630,0,748,804,739,0,0,0,0,154,0,0,0,28,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,66,6,0,0,0,14.2797,0.2570,0.3459,0.3230,0.6689,9.3370,4.1630,0.7996,4.9427,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.8833,0.0000,0.0000,1.5866,0.0000,0.8422,0.2721
34,1951,150,0,0,0,0,5610,1399,6209,1713,1413,658,0,599,725,644,0,0,0,0,154,0,0,0,24,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,12.9435,0.2519,0.3240,0.3053,0.6294,9.0901,4.2330,0.6433,3.8535,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.1430,0.0000,0.0000,1.4382,0.0000,1.0985,0.2706
34,1952,150,0,0,0,0,5448,1372,6071,1653,1332,624,0,623,658,579,0,0,0,0,154,0,0,0,24,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,53,7,0,0,0,12.8243,0.2445,0.3220,0.3034,0.6254,8.7376,4.0933,0.7019,4.0867,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.7981,0.0000,0.0000,1.4249,0.0000,1.0016,0.2597
34,1953,150,0,0,0,0,5452,1373,6036,1609,1333,642,0,584,632,546,0,0,0,0,153,0,0,0,37,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,41,15,0,0,0,12.5659,0.2445,0.3176,0.2951,0.6127,8.7378,4.2083,0.6031,3.8281,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.5790,0.0000,0.0000,1.3962,0.0000,1.0993,0.2630
34,1954,150,0,0,0,0,5670,1412,6282,1788,1434,707,0,612,728,629,0,0,0,0,156,0,0,0,22,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,0,13.0411,0.2529,0.3257,0.3153,0.6410,9.1402,4.5064,0.7521,3.9008,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.0092,0.0000,0.0000,1.4490,0.0000,1.1552,0.2716
