team_id,player_id,list_id
180,37339,1
180,37339,2
180,32597,1
180,32597,2
180,28488,1
180,28488,2
180,32979,1
180,32979,2
180,26250,1
180,26250,2
180,32112,1
180,32112,2
180,29980,1
180,29980,2
180,22123,1
180,22123,2
180,35903,1
180,35903,2
180,32234,1
180,32234,2
180,35591,1
180,35591,2
180,1788,1
180,1788,2
180,33297,1
180,33297,2
181,21613,1
181,21613,4
181,17970,1
181,17970,4
181,30895,1
181,30895,4
181,31876,1
181,31876,2
181,32895,1
181,32895,2
181,32601,1
181,32601,2
181,43,1
181,43,2
181,27913,1
181,27913,2
181,35429,1
181,35429,2
181,33847,1
181,33847,2
181,22038,1
181,22038,2
181,32273,1
181,32273,2
181,21637,1
181,21637,2
181,30159,1
181,30159,2
181,34217,1
181,34217,2
181,310,1
181,310,2
181,23379,1
181,23379,2
181,33918,1
181,33918,2
181,39855,1
181,39855,2
181,27711,1
181,27711,2
181,21583,1
181,21583,2
181,25561,1
181,25561,2
181,31268,1
181,31268,2
181,35954,1
181,35954,2
181,29837,1
181,29837,2
181,1068,1
181,1068,2
181,35076,1
181,35076,2
181,34386,1
181,34386,2
181,38790,1
181,38790,2
181,27398,1
181,27398,2
181,23817,1
181,23817,2
182,34145,1
182,22752,1
182,34145,4
182,19070,1
182,19070,2
182,22752,4
182,29211,1
182,29211,2
182,38878,1
182,38878,2
182,27277,1
182,27277,2
182,1048,1
182,1048,2
182,29678,1
182,29678,2
182,35627,1
182,35627,2
182,1114,1
182,1114,2
182,35747,1
182,35747,2
182,33815,1
182,33815,2
182,32014,1
182,32014,2
182,34100,1
182,34100,2
182,23274,1
182,23274,2
182,30845,1
182,30845,2
182,39432,1
182,39432,2
182,24364,1
182,24364,2
182,31250,1
182,31250,2
182,15885,1
182,15885,2
182,23131,1
182,23131,2
182,19266,1
182,19266,2
182,18532,1
182,18532,2
182,24147,1
182,24147,2
182,35354,1
182,35354,2
182,33336,1
182,33336,2
182,33072,1
182,33072,2
182,334,1
182,334,2
182,33285,1
182,33285,2
183,30425,1
183,30425,4
183,166,1
183,166,2
183,24222,1
183,24222,2
183,29331,1
183,29331,2
183,23867,1
183,23867,2
183,37,1
183,37,2
183,28725,1
183,28725,2
183,35372,1
183,35372,2
183,35185,1
183,35185,2
183,21159,1
183,21159,2
183,34144,1
183,34144,2
183,35302,1
183,35302,2
183,24435,1
183,24435,2
183,33079,1
183,33079,2
183,34977,1
183,34977,2
183,23711,1
183,23711,2
183,32506,1
183,32506,2
183,22323,1
183,22323,2
183,30191,1
183,30191,2
183,38375,1
183,38375,2
183,27434,1
183,27434,2
183,34961,1
183,34961,2
183,33106,1
183,33106,2
183,30325,1
183,30325,2
183,23261,1
183,23261,2
183,28870,1
183,28870,2
183,30481,1
183,30481,2
184,38532,1
184,38532,4
184,34582,1
184,34582,4
184,34362,1
184,34362,2
184,27410,1
184,27410,2
184,33936,1
184,33936,2
184,302,1
184,302,2
184,21540,1
184,21540,2
184,21455,1
184,21455,2
184,35732,1
184,35732,2
184,33287,1
184,33287,2
184,36158,1
184,36158,2
184,30819,1
184,30819,2
184,204,1
184,204,2
184,22834,1
184,22834,2
184,1497,1
184,1497,2
184,22181,1
184,22181,2
184,34420,1
184,34420,2
184,38681,1
184,38681,2
184,32249,1
184,32249,2
184,34477,1
184,34477,2
184,30790,1
184,30790,2
184,918,1
184,918,2
184,36502,1
184,36502,2
184,23427,1
184,23427,2
184,23851,1
184,23851,2
184,38568,1
184,38568,2
184,38483,1
184,38483,2
184,39459,1
184,39459,2
184,38499,1
184,38499,2
185,30238,1
185,30238,2
185,34738,1
185,34738,2
185,31893,1
185,31893,2
185,31337,1
185,31337,2
185,31914,1
185,31914,2
185,32175,1
185,32175,2
185,33061,1
185,33061,2
185,35476,1
185,35476,2
185,34268,1
185,34268,2
185,36199,1
185,36199,2
185,34221,1
185,34221,2
185,28677,1
185,28677,2
185,25627,1
185,25627,2
185,46,1
185,46,2
185,32110,1
185,32110,2
185,31426,1
185,31426,2
185,21576,1
185,21576,2
185,31551,1
185,31551,2
185,31123,1
185,31123,2
185,34380,1
185,34380,2
185,30252,1
185,30252,2
185,1010,1
185,1010,2
185,31921,1
185,31921,2
185,34275,1
185,34275,2
185,20862,1
185,20862,2
185,34322,1
185,34322,2
185,23899,1
185,23899,2
186,34120,1
186,34120,4
186,30559,1
186,30559,4
186,32153,1
186,32153,2
186,18620,1
186,18620,2
186,34528,1
186,34528,2
186,569,1
186,569,2
186,34353,1
186,34353,2
186,24646,1
186,24646,2
186,21508,1
186,21508,2
186,30027,1
186,30027,2
186,39164,1
186,39164,2
186,37093,1
186,37093,2
186,32305,1
186,32305,2
186,33926,1
186,33926,2
186,28232,1
186,28232,2
186,29886,1
186,29886,2
186,26123,1
186,26123,2
186,33888,1
186,33888,2
186,32177,1
186,32177,2
186,29264,1
186,29264,2
186,23213,1
186,23213,2
186,21958,1
186,21958,2
186,32371,1
186,32371,2
186,91,1
186,91,2
186,19114,1
186,19114,2
186,26031,1
186,26031,2
186,32902,1
186,32902,2
186,30643,1
186,30643,2
186,32944,1
186,32944,2
187,37678,1
187,37678,4
187,33416,1
187,1539,4
187,1539,1
187,33416,4
187,21888,1
187,21888,2
187,35200,1
187,35200,2
187,39285,1
187,39285,2
187,21432,1
187,21432,2
187,21413,1
187,21413,2
187,21584,1
187,21584,2
187,40253,1
187,40253,2
187,34404,1
187,34404,2
187,35183,1
187,35183,2
187,33259,1
187,33259,2
187,23770,1
187,23770,2
187,27046,1
187,27046,2
187,31968,1
187,31968,2
187,1019,1
187,1019,2
187,128,1
187,128,2
187,22894,1
187,22894,2
187,19675,1
187,19675,2
187,20837,1
187,20837,2
187,39018,1
187,39018,2
187,39723,1
187,39723,2
187,21520,1
187,21520,2
187,32875,1
187,32875,2
187,844,1
187,844,2
187,27567,1
187,27567,2
187,35230,1
187,35230,2
187,40520,1
187,40520,2
188,33230,1
188,34803,1
188,33230,4
188,30513,1
188,30513,2
188,34803,4
188,1126,1
188,1126,2
188,20157,1
188,20157,2
188,21522,1
188,21522,2
188,333,1
188,333,2
188,39733,1
188,39733,2
188,34687,1
188,34687,2
188,22358,1
188,22358,2
188,36482,1
188,36482,2
188,27272,1
188,27272,2
188,1296,1
188,1296,2
188,33529,1
188,33529,2
188,620,1
188,620,2
188,27766,1
188,27766,2
188,33427,1
188,33427,2
188,20122,1
188,20122,2
188,38880,1
188,38880,2
188,27443,1
188,27443,2
188,32405,1
188,32405,2
188,949,1
188,949,2
188,35487,1
188,35487,2
188,23940,1
188,23940,2
188,34154,1
188,34154,2
188,20223,1
188,20223,2
188,1230,1
188,1230,2
189,21711,1
189,21711,2
189,24516,1
189,24516,2
189,2007,4
189,1773,1
189,1773,2
189,20824,4
189,21242,1
189,21242,2
189,35451,1
189,35451,2
189,39311,1
189,39311,2
189,39677,1
189,39677,2
189,34732,1
189,34732,2
189,2007,1
189,87,1
189,87,2
189,39687,1
189,39687,2
189,36146,1
189,36146,2
189,34993,1
189,34993,2
189,22686,1
189,22686,2
189,947,1
189,947,2
189,34987,1
189,34987,2
189,19919,1
189,19919,2
189,36053,1
189,36053,2
189,1871,1
189,1871,2
189,824,1
189,824,2
189,20276,1
189,20276,2
189,20824,1
190,34213,1
190,34213,4
190,32575,1
190,32575,2
190,1890,1
190,1890,2
190,21506,1
190,21506,2
190,1633,1
190,1633,2
190,38856,1
190,38856,2
190,32279,1
190,32279,2
190,33516,1
190,33516,2
190,33391,1
190,33391,2
190,36,1
190,36,2
190,37233,1
190,37233,2
190,25898,1
190,25898,2
190,39796,1
190,39796,2
190,490,1
190,490,2
190,36495,1
190,36495,2
190,165,1
190,165,2
190,34300,1
190,34300,2
190,33085,1
190,33085,2
190,873,1
190,873,2
190,83,1
190,83,2
190,34430,1
190,34430,2
190,32839,1
190,32839,2
190,21878,1
190,21878,2
190,19943,1
190,19943,2
190,32128,1
190,32128,2
190,35570,1
190,35570,2
190,39465,1
190,39465,2
190,22760,1
190,22760,2
190,24270,1
190,24270,2
191,34413,1
191,34413,2
191,36734,1
191,36734,2
191,34497,1
191,34497,2
191,21225,1
191,21225,2
191,408,1
191,408,2
191,39238,1
191,39238,2
191,785,1
191,785,2
191,25773,1
191,25773,2
191,250,1
191,250,2
191,27573,1
191,27573,2
191,784,1
191,784,2
191,33062,1
191,33062,2
191,22694,1
191,22694,2
191,32637,1
191,32637,2
191,1184,1
191,1184,2
191,131,1
191,131,2
191,27684,1
191,27684,2
191,33187,1
191,33187,2
191,1058,1
191,1058,2
191,31614,1
191,31614,2
191,26259,1
191,26259,2
191,35580,1
191,35580,2
191,27444,1
191,27444,2
191,23763,1
191,23763,2
191,21521,1
191,21521,2
191,34392,1
191,34392,2
191,1696,1
191,1696,2
191,36348,1
191,36348,2
191,27722,1
191,27722,2
191,24288,1
191,24288,2
192,33316,1
192,33316,4
192,35823,1
192,35823,2
192,39424,1
192,39424,2
192,34242,1
192,34242,2
192,33971,1
192,33971,2
192,21020,1
192,21020,2
192,21777,1
192,21777,2
192,34284,1
192,34284,2
192,37437,1
192,37437,2
192,20752,1
192,20752,2
192,24710,1
192,24710,2
192,451,1
192,451,2
192,34088,1
192,34088,2
192,30955,1
192,30955,2
192,27562,1
192,27562,2
192,27368,1
192,27368,2
192,34376,1
192,34376,2
192,39445,1
192,39445,2
192,38622,1
192,38622,2
192,21556,1
192,21556,2
192,33318,1
192,33318,2
192,20964,1
192,20964,2
192,95,1
192,95,2
192,33153,1
192,33153,2
192,1213,1
192,1213,2
192,20245,1
192,20245,2
192,38208,1
192,38208,2
192,20826,1
192,20826,2
192,40492,1
192,40492,2
193,669,1
193,669,2
193,33597,1
193,33597,2
193,20528,1
193,20528,2
193,1423,1
193,1423,2
193,1113,1
193,1113,2
193,38061,1
193,38061,2
193,2098,1
193,2098,2
193,24592,1
193,24592,2
193,21040,1
193,21040,2
193,39095,1
193,39095,2
193,27433,1
193,27433,2
193,27997,1
193,27997,2
193,32336,1
193,32336,2
193,35533,1
193,35533,2
193,33603,1
193,33603,2
193,23253,1
193,23253,2
193,27544,1
193,27544,2
193,28318,1
193,28318,2
193,34132,1
193,34132,2
193,21581,1
193,21581,2
193,38893,1
193,38893,2
193,20038,1
193,20038,2
193,20566,1
193,20566,2
193,37659,1
193,37659,2
193,28314,1
193,28314,2
193,34941,1
193,34941,2
193,38751,1
193,38751,2
193,38064,1
193,38064,2
193,40699,1
193,40699,2
194,920,1
194,920,2
194,34811,1
194,34811,2
194,18563,1
194,18563,2
194,1836,1
194,1836,2
194,1014,1
194,1014,2
194,36141,1
194,36141,2
194,31094,1
194,31094,2
194,20201,1
194,20201,2
194,20948,1
194,20948,2
194,21400,1
194,21400,2
194,33656,1
194,33656,2
194,21744,1
194,21744,2
194,27419,1
194,27419,2
194,39402,1
194,39402,2
194,155,1
194,155,2
194,27367,1
194,27367,2
194,30343,1
194,30343,2
194,1324,1
194,1324,2
194,764,1
194,764,2
194,24413,1
194,24413,2
194,33772,1
194,33772,2
194,34131,1
194,34131,2
194,39443,1
194,39443,2
194,35180,1
194,35180,2
194,35571,1
194,35571,2
194,24504,1
194,24504,2
194,35198,1
194,35198,2
194,33385,1
194,33385,2
195,26919,1
195,26919,4
195,18770,1
195,18770,4
195,40312,1
195,40312,2
195,39040,1
195,39040,2
195,31919,1
195,31919,2
195,34291,1
195,34291,2
195,34819,1
195,34819,2
195,31507,1
195,31507,2
195,287,1
195,287,2
195,22589,1
195,22589,2
195,36222,1
195,36222,2
195,1698,1
195,1698,2
195,20769,1
195,20769,2
195,36324,1
195,36324,2
195,32566,1
195,32566,2
195,35311,1
195,35311,2
195,31230,1
195,31230,2
195,1020,1
195,1020,2
195,37766,1
195,37766,2
195,39278,1
195,39278,2
195,25691,1
195,25691,2
195,34673,1
195,34673,2
195,21788,1
195,21788,2
195,35408,1
195,35408,2
195,34801,1
195,34801,2
195,36166,1
195,36166,2
195,35803,1
195,35803,2
195,31458,1
195,31458,2
195,27481,1
195,27481,2
196,36515,1
196,36515,4
196,1265,1
196,1265,4
196,38517,1
196,38517,2
196,27010,1
196,27010,2
196,21467,1
196,21467,2
196,35090,1
196,35090,2
196,39015,1
196,39015,2
196,33364,1
196,33364,2
196,31239,1
196,31239,2
196,26172,1
196,26172,2
196,30166,1
196,30166,2
196,34299,1
196,34299,2
196,36546,1
196,36546,2
196,38536,1
196,38536,2
196,26985,1
196,26985,2
196,39594,1
196,39594,2
196,34617,1
196,34617,2
196,34240,1
196,34240,2
196,21526,1
196,21526,2
196,35650,1
196,35650,2
196,20786,1
196,20786,2
196,23852,1
196,23852,2
196,798,1
196,798,2
196,30610,1
196,30610,2
196,20012,1
196,20012,2
196,1647,1
196,1647,2
196,25480,1
196,25480,2
196,34994,1
196,34994,2
196,34454,1
196,34454,2
197,825,1
197,825,4
197,1097,1
197,1097,4
197,154,1
197,154,4
197,31646,1
197,31646,2
197,30072,1
197,30072,2
197,39295,1
197,39295,2
197,38467,1
197,38467,2
197,35477,1
197,35477,2
197,21936,1
197,21936,2
197,819,1
197,819,2
197,39701,1
197,39701,2
197,695,1
197,695,2
197,35709,1
197,35709,2
197,39832,1
197,39832,2
197,34488,1
197,34488,2
197,27293,1
197,27293,2
197,33445,1
197,33445,2
197,34438,1
197,34438,2
197,31748,1
197,31748,2
197,829,1
197,829,2
197,34959,1
197,34959,2
197,26337,1
197,26337,2
197,979,1
197,979,2
197,20630,1
197,20630,2
197,38659,1
197,38659,2
197,35543,1
197,35543,2
197,32124,1
197,32124,2
197,21032,1
197,21032,2
197,21218,1
197,21218,2
197,32325,1
197,32325,2
197,38676,1
197,38676,2
198,33765,1
198,39514,1
198,39514,2
198,33765,4
198,21585,1
198,21585,2
198,21529,1
198,21529,2
198,21098,1
198,21098,2
198,33732,1
198,33732,2
198,21717,1
198,21717,2
198,38446,1
198,38446,2
198,29128,1
198,29128,2
198,37441,1
198,37441,2
198,38229,1
198,38229,2
198,31510,1
198,31510,2
198,26053,1
198,26053,2
198,27704,1
198,27704,2
198,27564,1
198,27564,2
198,25288,1
198,25288,2
198,36204,1
198,36204,2
198,39625,1
198,39625,2
198,37658,1
198,37658,2
198,1233,1
198,1233,2
198,38219,1
198,38219,2
198,33764,1
198,33764,2
198,27187,1
198,27187,2
198,60,1
198,60,2
198,35337,1
198,35337,2
198,19380,1
198,19380,2
198,19574,1
198,19574,2
198,21780,1
198,21780,2
198,23978,1
198,23978,2
199,40101,1
199,1846,4
199,19829,1
199,40101,4
199,30718,1
199,19829,4
199,19572,1
199,30718,4
199,1172,1
199,19572,4
199,1846,1
199,1172,4
199,32848,1
199,32848,2
199,35513,1
199,35513,2
199,21035,1
199,21035,2
199,19462,1
199,19462,2
199,36579,1
199,36579,2
199,23830,1
199,23830,2
199,35101,1
199,35101,2
199,34142,1
199,34142,2
199,29250,1
199,29250,2
199,30491,1
199,30491,2
199,29674,1
199,29674,2
199,20737,1
199,20737,2
199,34914,1
199,34914,2
199,99,1
199,99,2
199,36681,1
199,36681,2
199,19989,1
199,19989,2
199,1865,1
199,1865,2
199,34839,1
199,34839,2
199,19392,1
199,19392,2
199,2143,1
199,2143,2
199,39462,1
199,39462,2
199,1285,1
199,1285,2
199,39651,1
199,39651,2
199,38629,1
199,38629,2
199,21457,1
199,21457,2
199,36534,1
199,36534,2
199,449,1
199,449,2
200,297,1
200,39735,1
200,35522,1
200,35522,4
200,34170,1
200,34170,2
200,297,4
200,20890,1
200,20890,2
200,39735,4
200,34944,1
200,34944,2
200,32359,1
200,32359,2
200,33199,1
200,33199,2
200,21,1
200,21,2
200,24748,1
200,24748,2
200,37363,1
200,37363,2
200,21853,1
200,21853,2
200,499,1
200,499,2
200,781,1
200,781,2
200,36370,1
200,36370,2
200,22991,1
200,22991,2
200,34258,1
200,34258,2
200,36595,1
200,36595,2
200,20700,1
200,20700,2
200,38173,1
200,38173,2
200,27457,1
200,27457,2
200,23447,1
200,23447,2
200,23613,1
200,23613,2
200,29083,1
200,29083,2
200,25261,1
200,25261,2
200,27407,1
200,27407,2
200,23972,1
200,23972,2
200,19456,1
200,19456,2
200,39463,1
200,39463,2
200,26095,1
200,26095,2
200,34555,1
200,34555,2
200,40467,1
200,40467,2
201,1166,1
201,1166,4
201,35019,1
201,35019,2
201,31340,1
201,31340,2
201,22533,1
201,22533,2
201,1378,1
201,1378,2
201,37782,1
201,37782,2
201,32646,1
201,32646,2
201,35292,1
201,35292,2
201,31079,1
201,31079,2
201,21769,1
201,21769,2
201,21546,1
201,21546,2
201,21647,1
201,21647,2
201,20667,1
201,20667,2
201,23290,1
201,23290,2
201,100,1
201,100,2
201,2087,1
201,2087,2
201,28194,1
201,28194,2
201,32835,1
201,32835,2
201,35758,1
201,35758,2
201,27102,1
201,27102,2
201,38168,1
201,38168,2
201,20950,1
201,20950,2
201,19969,1
201,19969,2
201,999,1
201,999,2
201,20992,1
201,20992,2
201,23164,1
201,23164,2
201,39435,1
201,39435,2
201,20717,1
201,20717,2
201,40,1
201,40,2
201,438,1
201,438,2
201,21671,1
201,21671,2
202,34832,1
202,34832,4
202,27485,1
202,27485,4
202,22243,1
202,22243,4
202,19338,1
202,19338,2
202,21132,1
202,21132,2
202,23347,1
202,23347,2
202,28912,1
202,28912,2
202,21626,1
202,21626,2
202,33105,1
202,33105,2
202,34039,1
202,34039,2
202,20754,1
202,20754,2
202,39057,1
202,39057,2
202,23397,1
202,23397,2
202,32481,1
202,32481,2
202,36105,1
202,36105,2
202,32655,1
202,32655,2
202,20975,1
202,20975,2
202,36102,1
202,36102,2
202,23896,1
202,23896,2
202,34999,1
202,34999,2
202,23566,1
202,23566,2
202,34123,1
202,34123,2
202,23618,1
202,23618,2
202,908,1
202,908,2
202,259,1
202,259,2
202,25676,1
202,25676,2
203,33769,1
203,28150,1
203,28150,2
203,33769,4
203,22001,1
203,22001,2
203,32545,1
203,32545,2
203,35813,1
203,35813,2
203,778,1
203,778,2
203,606,1
203,606,2
203,31595,1
203,31595,2
203,31190,1
203,31190,2
203,37336,1
203,37336,2
203,1851,1
203,1851,2
203,35523,1
203,35523,2
203,777,1
203,777,2
203,35779,1
203,35779,2
203,39122,1
203,39122,2
203,34788,1
203,34788,2
203,34666,1
203,34666,2
203,39867,1
203,39867,2
203,34616,1
203,34616,2
203,29763,1
203,29763,2
203,34672,1
203,34672,2
203,23759,1
203,23759,2
203,20683,1
203,20683,2
203,38680,1
203,38680,2
203,32695,1
203,32695,2
203,19983,1
203,19983,2
203,34417,1
203,34417,2
203,32916,1
203,32916,2
203,36507,1
203,36507,2
203,40564,1
203,40564,2
204,35805,1
204,35805,4
204,34329,1
204,34329,4
204,38534,1
204,38534,4
204,20612,1
204,20612,2
204,1299,1
204,1299,2
204,18826,1
204,18826,2
204,36108,1
204,36108,2
204,39078,1
204,39078,2
204,30784,1
204,30784,2
204,36213,1
204,36213,2
204,21459,1
204,21459,2
204,39806,1
204,39806,2
204,27290,1
204,27290,2
204,134,1
204,134,2
204,38515,1
204,38515,2
204,649,1
204,649,2
204,34960,1
204,34960,2
204,23288,1
204,23288,2
204,36138,1
204,36138,2
204,34784,1
204,34784,2
204,24959,1
204,24959,2
204,40088,1
204,40088,2
204,34983,1
204,34983,2
204,27692,1
204,27692,2
204,19814,1
204,19814,2
204,20790,1
204,20790,2
204,1626,1
204,1626,2
204,27096,1
204,27096,2
204,20711,1
204,20711,2
205,27494,1
205,27494,4
205,39563,1
205,39563,2
205,27280,1
205,27280,2
205,23,1
205,23,2
205,21501,1
205,21501,2
205,998,1
205,998,2
205,30981,1
205,30981,2
205,38512,1
205,38512,2
205,111,1
205,111,2
205,658,1
205,658,2
205,107,1
205,107,2
205,39023,1
205,39023,2
205,27535,1
205,27535,2
205,35883,1
205,35883,2
205,27341,1
205,27341,2
205,23685,1
205,23685,2
205,34395,1
205,34395,2
205,32374,1
205,32374,2
205,32535,1
205,32535,2
205,33023,1
205,33023,2
205,35886,1
205,35886,2
205,1154,1
205,1154,2
205,38006,1
205,38006,2
205,25330,1
205,25330,2
205,21561,1
205,21561,2
205,25842,1
205,25842,2
205,504,1
205,504,2
205,27641,1
205,27641,2
205,39805,1
205,39805,2
206,37225,1
206,34507,1
206,37225,4
206,34768,1
206,34768,2
206,34507,4
206,30741,1
206,30741,2
206,35388,1
206,35388,2
206,28341,1
206,28341,2
206,1272,1
206,1272,2
206,30565,1
206,30565,2
206,32181,1
206,32181,2
206,34691,1
206,34691,2
206,795,1
206,795,2
206,23172,1
206,23172,2
206,38442,1
206,38442,2
206,34364,1
206,34364,2
206,721,1
206,721,2
206,31108,1
206,31108,2
206,34850,1
206,34850,2
206,23169,1
206,23169,2
206,35391,1
206,35391,2
206,23862,1
206,23862,2
206,36076,1
206,36076,2
206,40438,1
206,40438,2
206,40442,1
206,40442,2
206,27743,1
206,27743,2
206,20520,1
206,20520,2
206,29345,1
206,29345,2
206,20581,1
206,20581,2
206,34253,1
206,34253,2
206,173,1
206,173,2
206,22530,1
206,22530,2
206,24885,1
206,24885,2
207,33118,1
207,33118,4
207,36165,1
207,36165,2
207,1181,1
207,1181,2
207,31561,1
207,31561,2
207,1736,1
207,1736,2
207,38469,1
207,38469,2
207,35855,1
207,35855,2
207,21547,1
207,21547,2
207,30620,1
207,30620,2
207,24827,1
207,24827,2
207,20539,1
207,20539,2
207,34096,1
207,34096,2
207,21466,1
207,21466,2
207,34178,1
207,34178,2
207,34568,1
207,34568,2
207,23259,1
207,23259,2
207,34592,1
207,34592,2
207,22896,1
207,22896,2
207,38174,1
207,38174,2
207,22727,1
207,22727,2
207,34129,1
207,34129,2
207,955,1
207,955,2
207,19971,1
207,19971,2
207,1207,1
207,1207,2
207,35778,1
207,35778,2
207,34295,1
207,34295,2
207,20846,1
207,20846,2
207,38432,1
207,38432,2
207,23063,1
207,23063,2
208,36120,1
208,36120,4
208,39399,1
208,39399,4
208,25960,1
208,25960,4
208,32889,1
208,32889,2
208,96,1
208,96,2
208,38749,1
208,38749,2
208,34352,1
208,34352,2
208,34037,1
208,34037,2
208,530,1
208,530,2
208,308,1
208,308,2
208,27090,1
208,27090,2
208,35317,1
208,35317,2
208,35589,1
208,35589,2
208,36450,1
208,36450,2
208,21363,1
208,21363,2
208,21804,1
208,21804,2
208,34184,1
208,34184,2
208,1857,1
208,1857,2
208,36466,1
208,36466,2
208,135,1
208,135,2
208,28017,1
208,28017,2
208,19276,1
208,19276,2
208,36394,1
208,36394,2
208,34940,1
208,34940,2
208,34108,1
208,34108,2
208,35917,1
208,35917,2
208,23946,1
208,23946,2
208,25275,1
208,25275,2
208,782,1
208,782,2
208,35366,1
208,35366,2
209,34333,1
209,34333,4
209,35973,1
209,27594,1
209,35973,4
209,20828,1
209,20828,2
209,27594,4
209,40590,1
209,40590,2
209,21479,1
209,21479,2
209,37428,1
209,37428,2
209,35274,1
209,35274,2
209,30633,1
209,30633,2
209,20614,1
209,20614,2
209,34274,1
209,34274,2
209,36107,1
209,36107,2
209,21655,1
209,21655,2
209,33940,1
209,33940,2
209,35221,1
209,35221,2
209,33065,1
209,33065,2
209,35576,1
209,35576,2
209,1442,1
209,1442,2
209,35518,1
209,35518,2
209,22450,1
209,22450,2
209,21625,1
209,21625,2
209,27309,1
209,27309,2
209,37747,1
209,37747,2
209,1078,1
209,1078,2
209,38569,1
209,38569,2
209,2159,1
209,2159,2
209,34432,1
209,34432,2
209,34884,1
209,34884,2
209,35739,1
209,35739,2
210,23571,1
210,23571,4
210,31887,1
210,31887,4
210,40259,1
210,40259,4
210,34292,1
210,34292,2
210,38303,1
210,38303,2
210,35952,1
210,35952,2
210,24086,1
210,24086,2
210,150,1
210,150,2
210,34194,1
210,34194,2
210,38611,1
210,38611,2
210,1027,1
210,1027,2
210,9553,1
210,9553,2
210,38411,1
210,38411,2
210,24613,1
210,24613,2
210,34369,1
210,34369,2
210,35047,1
210,35047,2
210,23220,1
210,23220,2
210,20850,1
210,20850,2
210,33826,1
210,33826,2
210,796,1
210,796,2
210,27345,1
210,27345,2
210,36658,1
210,36658,2
210,20631,1
210,20631,2
210,28903,1
210,28903,2
210,23860,1
210,23860,2
210,1586,1
210,1586,2
210,25292,1
210,25292,2
210,34635,1
210,34635,2
210,38466,1
210,38466,2
210,38737,1
210,38737,2
210,1365,1
210,1365,2
210,24291,1
210,24291,2
211,40238,1
211,40238,4
211,21858,1
211,21858,4
211,20662,1
211,20662,2
211,20722,1
211,20722,2
211,20531,1
211,20531,2
211,22675,1
211,22675,2
211,34167,1
211,34167,2
211,30680,1
211,30680,2
211,37228,1
211,37228,2
211,24338,1
211,24338,2
211,32790,1
211,32790,2
211,1810,1
211,1810,2
211,23423,1
211,23423,2
211,35541,1
211,35541,2
211,38988,1
211,38988,2
211,19385,1
211,19385,2
211,40026,1
211,40026,2
211,40447,1
211,40447,2
211,27989,1
211,27989,2
211,25159,1
211,25159,2
211,20354,1
211,20354,2
211,758,1
211,758,2
211,894,1
211,894,2
211,1221,1
211,1221,2
211,1195,1
211,1195,2
211,39846,1
211,39846,2
211,153,1
211,153,2
211,34484,1
211,34484,2
211,35946,1
211,35946,2
211,19667,1
211,19667,2
211,40911,1
211,40911,2
212,1135,1
212,1135,4
212,20549,1
212,20549,2
212,32316,1
212,32316,2
212,24561,1
212,24561,2
212,25931,1
212,25931,2
212,33415,1
212,33415,2
212,35103,1
212,35103,2
212,34227,1
212,34227,2
212,20167,1
212,20167,2
212,38318,1
212,38318,2
212,20726,1
212,20726,2
212,36139,1
212,36139,2
212,39166,1
212,39166,2
212,35231,1
212,35231,2
212,898,1
212,898,2
212,34632,1
212,34632,2
212,36235,1
212,36235,2
212,31249,1
212,31249,2
212,36625,1
212,36625,2
212,23143,1
212,23143,2
212,25316,1
212,25316,2
212,20944,1
212,20944,2
212,25984,1
212,25984,2
212,19684,1
212,19684,2
212,19368,1
212,19368,2
212,32482,1
212,32482,2
212,1170,1
212,1170,2
212,25638,1
212,25638,2
212,1320,1
212,1320,2
213,679,1
213,679,4
213,34807,1
213,34807,2
213,4217,1
213,4217,2
213,19455,1
213,19455,2
213,40124,1
213,40124,2
213,38319,1
213,38319,2
213,18315,1
213,18315,2
213,18995,1
213,18995,2
213,33493,1
213,33493,2
213,32866,1
213,32866,2
213,35419,1
213,35419,2
213,33659,1
213,33659,2
213,38909,1
213,38909,2
213,38445,1
213,38445,2
213,1262,1
213,1262,2
213,964,1
213,964,2
213,35048,1
213,35048,2
213,34885,1
213,34885,2
213,35033,1
213,35033,2
213,36501,1
213,36501,2
213,32878,1
213,32878,2
213,641,1
213,641,2
213,37204,1
213,37204,2
213,33314,1
213,33314,2
213,20547,1
213,20547,2
213,38383,1
213,38383,2
213,35006,1
213,35006,2
213,39320,1
213,39320,2
213,24025,1
213,24025,2
213,37953,1
213,37953,2
213,32811,1
213,32811,2
214,28245,1
214,28245,4
214,39762,1
214,39762,4
214,20875,1
214,20875,2
214,21641,1
214,21641,2
214,22245,1
214,22245,2
214,35781,1
214,35781,2
214,184,1
214,184,2
214,810,1
214,810,2
214,33497,1
214,33497,2
214,37203,1
214,37203,2
214,691,1
214,691,2
214,1112,1
214,1112,2
214,19231,1
214,19231,2
214,34243,1
214,34243,2
214,685,1
214,685,2
214,34755,1
214,34755,2
214,870,1
214,870,2
214,37955,1
214,37955,2
214,1642,1
214,1642,2
214,34331,1
214,34331,2
214,37237,1
214,37237,2
214,32910,1
214,32910,2
214,33428,1
214,33428,2
214,1151,1
214,1151,2
214,20330,1
214,20330,2
214,34575,1
214,34575,2
214,20761,1
214,20761,2
214,21779,1
214,21779,2
214,220,1
214,220,2
215,18717,1
215,18717,4
215,37790,1
215,39469,1
215,39469,2
215,37790,4
215,38919,1
215,38919,2
215,37827,1
215,37827,2
