year,team_id,game_id,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,ir,irs,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,irsp,gfp,era,pig,ws,whip,gbfbp,kbb,babip,wpa,ra9war
0,0,0,0,0,0,43874,11024,48682,13685,10802,5405,0,4808,5491,4849,0,0,0,0,1236,0,0,0,196,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,363,108,0,0,0,12.7440,0.2462,0.3207,0.3119,0.6326,8.8188,4.4126,0.7846,3.9253,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9587,0.0000,0.0000,1.4160,0.0000,1.1242,0.2624,0.0000,''
0,0,0,0,0,0,43754,10982,47994,14597,10808,5419,0,4240,5578,4925,0,0,0,0,1232,0,0,0,160,0,0,0,0,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,385,70,0,0,0,12.3322,0.2470,0.3135,0.3336,0.6472,8.8574,4.4410,1.0351,3.4748,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0362,0.0000,0.0000,1.3702,0.0000,1.2781,0.2575,0.0000,''
0,0,0,0,0,0,44027,11030,49046,14162,10937,5813,0,5019,5756,5099,0,0,0,0,1236,0,0,0,167,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,398,70,0,0,0,13.0194,0.2484,0.3253,0.3217,0.6470,8.9241,4.7432,0.8772,4.0953,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.1606,0.0000,0.0000,1.4466,0.0000,1.1582,0.2655,0.0000,''
0,0,0,0,0,0,43899,11061,47881,14373,10716,5694,0,3982,5275,4636,0,0,0,0,1242,0,0,0,200,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,360,67,0,0,0,11.9593,0.2441,0.3070,0.3274,0.6344,8.7193,4.6330,0.9919,3.2400,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7722,0.0000,0.0000,1.3288,0.0000,1.4299,0.2568,0.0000,''
0,0,0,0,0,0,44072,11123,48381,13775,10703,5814,0,4309,5210,4683,0,0,0,0,1232,0,0,0,196,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,354,78,0,0,0,12.1467,0.2429,0.3103,0.3126,0.6228,8.6602,4.7043,0.8286,3.4866,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7892,0.0000,0.0000,1.3496,0.0000,1.3493,0.2600,0.0000,''
0,0,0,0,0,0,44807,11215,48673,14696,11162,6150,0,3866,5426,4832,0,0,0,0,1238,0,0,0,195,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,356,75,0,0,0,12.0599,0.2491,0.3088,0.3280,0.6367,8.9575,4.9354,0.9453,3.1025,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.8777,0.0000,0.0000,1.3400,0.0000,1.5908,0.2664,0.0000,''
0,0,0,0,0,0,43658,11021,47720,13766,10595,6037,0,4062,5159,4616,0,0,0,0,1238,0,0,0,206,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,387,81,0,0,0,11.9692,0.2427,0.3071,0.3153,0.6225,8.6521,4.9300,0.8632,3.3171,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7695,0.0000,0.0000,1.3299,0.0000,1.4862,0.2609,0.0000,''
0,0,0,0,0,0,44098,11024,48163,14575,11026,6192,0,4065,5419,4840,0,0,0,0,1232,0,0,0,198,0,0,0,0,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,356,64,0,0,0,12.3203,0.2500,0.3133,0.3305,0.6438,9.0016,5.0552,0.9658,3.3187,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9514,0.0000,0.0000,1.3689,0.0000,1.5232,0.2680,0.0000,''
0,0,0,0,0,0,43774,11051,47984,13894,10621,6081,0,4210,5391,4741,0,0,0,0,1236,0,0,0,208,0,0,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,366,86,0,0,0,12.0785,0.2426,0.3091,0.3174,0.6265,8.6498,4.9524,0.8885,3.4286,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.8611,0.0000,0.0000,1.3421,0.0000,1.4444,0.2604,0.0000,''
0,0,0,0,0,0,44150,11045,48124,14492,11015,6525,0,3974,5462,4844,0,0,0,0,1240,0,0,0,171,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,376,85,0,0,0,12.2138,0.2495,0.3115,0.3282,0.6397,8.9756,5.3169,0.9444,3.2382,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9471,0.0000,0.0000,1.3571,0.0000,1.6419,0.2703,0.0000,''
0,0,0,0,0,0,43932,11081,48379,13947,10689,5993,0,4447,5414,4769,0,0,0,0,1234,0,0,0,217,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,312,75,0,0,0,12.2935,0.2433,0.3129,0.3175,0.6303,8.6816,4.8675,0.8821,3.6119,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.8734,0.0000,0.0000,1.3659,0.0000,1.3477,0.2606,0.0000,''
0,0,0,0,0,0,44099,11118,48036,13871,10745,6824,0,3937,5250,4647,0,0,0,0,1238,0,0,0,213,0,0,0,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,354,84,0,0,0,11.8851,0.2437,0.3056,0.3145,0.6202,8.6981,5.5240,0.8435,3.1870,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7617,0.0000,0.0000,1.3206,0.0000,1.7333,0.2678,0.0000,''
0,0,0,0,0,0,57309,14424,63211,18639,14037,8330,0,5902,7342,6449,0,0,0,0,1622,0,0,0,289,0,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,417,100,0,0,0,12.4411,0.2449,0.3154,0.3252,0.6407,8.7585,5.1976,0.9572,3.6826,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0239,0.0000,0.0000,1.3823,0.0000,1.4114,0.2635,0.0000,''
0,0,0,0,0,0,44104,11025,48099,14617,11029,6622,0,3995,5600,4934,0,0,0,0,1238,0,0,0,212,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,328,73,0,0,0,12.2645,0.2501,0.3124,0.3314,0.6438,9.0033,5.4057,0.9763,3.2612,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0278,0.0000,0.0000,1.3627,0.0000,1.6576,0.2710,0.0000,''
0,0,0,0,0,0,57604,14512,63275,18724,14068,8535,0,5671,7183,6399,0,0,0,0,1618,0,0,0,329,0,0,0,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,386,104,0,0,0,12.2417,0.2442,0.3120,0.3250,0.6370,8.7246,5.2932,0.9625,3.5170,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9685,0.0000,0.0000,1.3602,0.0000,1.5050,0.2634,0.0000,''
0,0,0,0,0,0,57908,14485,63173,18800,14453,9032,0,5265,7278,6343,0,0,0,0,1624,0,0,0,289,0,0,0,0,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,458,95,0,0,0,12.2514,0.2496,0.3121,0.3247,0.6368,8.9801,5.6119,0.9003,3.2713,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9411,0.0000,0.0000,1.3613,0.0000,1.7155,0.2742,0.0000,''
0,0,0,0,0,0,57259,14550,62290,18076,13609,9228,0,5031,6599,5867,0,0,0,0,1616,0,0,0,313,0,0,0,0,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,406,121,0,0,0,11.5299,0.2377,0.2992,0.3157,0.6149,8.4179,5.7080,0.9210,3.1120,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6291,0.0000,0.0000,1.2811,0.0000,1.8342,0.2604,0.0000,''
0,0,0,0,0,0,57084,14550,61644,17079,13434,9545,0,4560,6181,5317,0,0,0,0,1622,0,0,0,276,0,0,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,459,154,0,0,0,11.1303,0.2353,0.2919,0.2992,0.5911,8.3097,5.9041,0.7515,2.8206,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.2889,0.0000,0.0000,1.2367,0.0000,2.0932,0.2638,0.0000,''
0,0,0,0,0,0,57467,14610,62694,18290,13637,9956,0,5227,6607,5886,0,0,0,0,1628,0,0,0,364,0,0,0,0,0,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,349,134,0,0,0,11.6205,0.2373,0.3009,0.3183,0.6192,8.4006,6.1331,0.9554,3.2199,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6259,0.0000,0.0000,1.2912,0.0000,1.9047,0.2630,0.0000,''
0,0,0,0,0,0,57592,14520,61986,17665,14032,9256,0,4394,6517,5700,0,0,0,0,1624,0,0,0,304,0,0,0,0,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,448,135,0,0,0,11.4211,0.2436,0.2973,0.3067,0.6040,8.6975,5.7372,0.7506,2.7236,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5331,0.0000,0.0000,1.2690,0.0000,2.1065,0.2721,0.0000,''
0,0,0,0,0,0,56763,14535,62069,17268,13158,9634,0,5306,6388,5586,0,0,0,0,1620,0,0,0,372,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,323,117,0,0,0,11.4328,0.2318,0.2975,0.3042,0.6017,8.1474,5.9653,0.8483,3.2854,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.4588,0.0000,0.0000,1.2703,0.0000,1.8157,0.2576,0.0000,''
0,0,0,0,0,0,57714,14640,62444,17748,13794,9649,0,4730,6558,5756,0,0,0,0,1626,0,0,0,306,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,416,126,0,0,0,11.3877,0.2390,0.2966,0.3075,0.6042,8.4799,5.9318,0.8102,2.9078,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5385,0.0000,0.0000,1.2653,0.0000,2.0400,0.2669,0.0000,''
0,0,0,0,0,0,56472,14489,61399,17100,13005,9493,0,4927,6276,5528,0,0,0,0,1612,0,0,0,364,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,334,118,0,0,0,11.1387,0.2303,0.2921,0.3028,0.5949,8.0782,5.8967,0.8479,3.0605,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.4338,0.0000,0.0000,1.2376,0.0000,1.9267,0.2552,0.0000,''
0,0,0,0,0,0,57846,14548,62250,18336,14202,9312,0,4404,6624,5827,0,0,0,0,1618,0,0,0,303,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,402,128,0,0,0,11.5104,0.2455,0.2989,0.3170,0.6159,8.7859,5.7608,0.8525,2.7245,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6048,0.0000,0.0000,1.2789,0.0000,2.1144,0.2719,0.0000,''
0,0,0,0,0,0,56560,14598,61553,16357,12766,9945,0,4993,5992,5240,0,0,0,0,1620,0,0,0,356,0,0,0,0,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,365,153,0,0,0,10.9488,0.2257,0.2885,0.2892,0.5777,7.8705,6.1313,0.7380,3.0783,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.2306,0.0000,0.0000,1.2165,0.0000,1.9918,0.2547,0.0000,''
0,0,0,0,0,0,57438,14580,62110,17004,13698,9468,0,4672,6218,5467,0,0,0,0,1620,0,0,0,291,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,417,121,0,0,0,11.3395,0.2385,0.2958,0.2960,0.5918,8.4556,5.8444,0.6802,2.8840,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.3747,0.0000,0.0000,1.2599,0.0000,2.0265,0.2688,0.0000,''
0,0,0,0,0,0,56009,14550,60890,15671,12359,9641,0,4881,5532,4814,0,0,0,0,1624,0,0,0,307,0,0,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,426,154,0,0,0,10.6639,0.2207,0.2831,0.2798,0.5629,7.6447,5.9635,0.6829,3.0192,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,2.9777,0.0000,0.0000,1.1849,0.0000,1.9752,0.2487,0.0000,''
0,0,0,0,0,0,57382,14677,61657,16024,13351,9502,0,4275,5577,4868,0,0,0,0,1626,0,0,0,290,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,471,185,0,0,0,10.8083,0.2327,0.2859,0.2793,0.5651,8.1869,5.8267,0.5464,2.6214,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,2.9851,0.0000,0.0000,1.2009,0.0000,2.2227,0.2652,0.0000,''
0,0,0,0,0,0,68611,17497,75643,21067,16120,10845,0,7032,7960,7043,0,0,0,0,1946,0,0,0,389,0,0,0,0,0,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,451,134,0,0,0,11.9088,0.2349,0.3061,0.3070,0.6131,8.2917,5.5784,0.8482,3.6171,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6227,0.0000,0.0000,1.3232,0.0000,1.5422,0.2579,0.0000,''
0,0,0,0,0,0,68613,17384,75010,20871,16461,11628,0,6397,7890,6944,0,0,0,0,1946,0,0,0,356,0,0,0,0,0,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,531,166,0,0,0,11.8340,0.2399,0.3047,0.3042,0.6089,8.5221,6.0200,0.7610,3.3118,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5950,0.0000,0.0000,1.3149,0.0000,1.8177,0.2700,0.0000,''
0,0,0,0,0,0,68727,17441,75535,21642,16404,10957,0,6808,8109,7197,0,0,0,0,1946,0,0,0,467,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,382,110,0,0,0,11.9780,0.2387,0.3073,0.3149,0.6222,8.4649,5.6541,0.9010,3.5131,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7138,0.0000,0.0000,1.3309,0.0000,1.6094,0.2616,0.0000,''
0,0,0,0,0,0,69369,17406,76288,22200,17151,11417,0,6919,8771,7826,0,0,0,0,1942,0,0,0,411,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,470,124,0,0,0,12.4457,0.2472,0.3155,0.3200,0.6355,8.8681,5.9033,0.8702,3.5776,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0465,0.0000,0.0000,1.3829,0.0000,1.6501,0.2749,0.0000,''
0,0,0,0,0,0,67821,17288,74298,20409,15957,10414,0,6477,7472,6647,0,0,0,0,1932,0,0,0,360,0,0,0,0,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,537,164,0,0,0,11.6790,0.2353,0.3019,0.3009,0.6029,8.3071,5.4214,0.7726,3.3719,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.4604,0.0000,0.0000,1.2977,0.0000,1.6078,0.2588,0.0000,''
0,0,0,0,0,0,69006,17472,75065,20727,16590,10542,0,6059,7601,6726,0,0,0,0,1944,0,0,0,329,0,0,0,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,546,151,0,0,0,11.6667,0.2404,0.3017,0.3004,0.6021,8.5457,5.4303,0.7103,3.1211,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.4646,0.0000,0.0000,1.2963,0.0000,1.7399,0.2665,0.0000,''
0,0,0,0,0,0,64695,16648,70437,18276,14751,10174,0,5742,6441,5660,0,0,0,0,1858,0,0,0,372,0,0,0,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,502,193,0,0,0,11.0786,0.2280,0.2909,0.2825,0.5734,7.9745,5.5001,0.6352,3.1042,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.0598,0.0000,0.0000,1.2310,0.0000,1.7719,0.2545,0.0000,''
0,0,0,0,0,0,66059,16792,72044,19760,15683,10544,0,5985,7265,6440,0,0,0,0,1860,0,0,0,361,0,0,0,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,507,164,0,0,0,11.6134,0.2374,0.3008,0.2991,0.5999,8.4056,5.6513,0.7284,3.2078,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.4516,0.0000,0.0000,1.2904,0.0000,1.7617,0.2645,0.0000,''
0,0,0,0,0,0,69369,17392,76016,21849,17193,9851,0,6647,8314,7375,0,0,0,0,1944,0,0,0,390,0,0,0,0,0,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,614,150,0,0,0,12.3367,0.2478,0.3136,0.3150,0.6286,8.8970,5.0977,0.8031,3.4397,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.8164,0.0000,0.0000,1.3707,0.0000,1.4820,0.2698,0.0000,''
0,0,0,0,0,0,69251,17478,75704,21467,16817,10507,0,6453,8062,7106,0,0,0,0,1942,0,0,0,429,0,0,0,0,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,447,143,0,0,0,11.9825,0.2428,0.3074,0.3100,0.6174,8.6596,5.4104,0.7981,3.3229,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6591,0.0000,0.0000,1.3314,0.0000,1.6282,0.2669,0.0000,''
0,0,0,0,0,0,69391,17443,75526,21169,17062,9524,0,6135,7976,7010,0,0,0,0,1946,0,0,0,260,0,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,650,144,0,0,0,11.9689,0.2459,0.3071,0.3051,0.6122,8.8034,4.9141,0.7064,3.1655,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6169,0.0000,0.0000,1.3299,0.0000,1.5524,0.2683,0.0000,''
0,0,0,0,0,0,69377,17490,76205,20747,16907,9971,0,6828,8070,7029,0,0,0,0,1944,0,0,0,257,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,439,142,0,0,0,12.2136,0.2437,0.3115,0.2990,0.6105,8.7000,5.1309,0.6587,3.5136,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6170,0.0000,0.0000,1.3571,0.0000,1.4603,0.2688,0.0000,''
0,0,0,0,0,0,68671,17270,75343,21256,16861,9487,0,6672,8281,7248,0,0,0,0,1926,0,0,0,319,0,0,0,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,625,137,0,0,0,12.2639,0.2455,0.3123,0.3095,0.6219,8.7869,4.9440,0.7635,3.4770,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7772,0.0000,0.0000,1.3627,0.0000,1.4219,0.2667,0.0000,''
0,0,0,0,0,0,69343,17447,76073,20701,17002,9793,0,6730,8014,7019,0,0,0,0,1942,0,0,0,350,0,0,0,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,427,129,0,0,0,12.2421,0.2452,0.3120,0.2985,0.6105,8.7704,5.0517,0.6360,3.4717,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6207,0.0000,0.0000,1.3602,0.0000,1.4551,0.2704,0.0000,''
0,0,0,0,0,0,69218,17466,75346,20186,16820,9143,0,6128,7753,6825,0,0,0,0,1934,0,0,0,321,0,0,0,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,590,161,0,0,0,11.8248,0.2430,0.3046,0.2916,0.5962,8.6671,4.7113,0.5782,3.1577,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5168,0.0000,0.0000,1.3139,0.0000,1.4920,0.2663,0.0000,''
0,0,0,0,0,0,69140,17454,75403,20117,16778,9602,0,6263,7739,6789,0,0,0,0,1944,0,0,0,362,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,449,164,0,0,0,11.8809,0.2427,0.3056,0.2910,0.5965,8.6514,4.9512,0.5739,3.2295,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5007,0.0000,0.0000,1.3201,0.0000,1.5331,0.2681,0.0000,''
0,0,0,0,0,0,81232,20220,88502,26611,20572,11234,0,7270,10247,9120,0,0,0,0,2262,0,0,0,416,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,586,117,0,0,0,12.3926,0.2532,0.3146,0.3276,0.6422,9.1567,5.0003,0.8960,3.2359,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0593,0.0000,0.0000,1.3770,0.0000,1.5453,0.2730,0.0000,''
0,0,0,0,0,0,69998,17511,76485,22358,17465,10488,0,6487,8556,7605,0,0,0,0,1944,0,0,0,429,0,0,0,0,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,321,121,0,0,0,12.3104,0.2495,0.3132,0.3194,0.6326,8.9764,5.3904,0.8383,3.3341,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9087,0.0000,0.0000,1.3678,0.0000,1.6168,0.2736,0.0000,''
0,0,0,0,0,0,80426,20158,87713,24992,19952,10153,0,7287,9509,8425,0,0,0,0,2262,0,0,0,390,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,645,161,0,0,0,12.1615,0.2481,0.3105,0.3107,0.6213,8.9080,4.5330,0.7501,3.2534,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7615,0.0000,0.0000,1.3513,0.0000,1.3933,0.2664,0.0000,''
0,0,0,0,0,0,68543,17329,74822,20384,16556,9905,0,6279,7742,6882,0,0,0,0,1942,0,0,0,414,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,389,144,0,0,0,11.8596,0.2415,0.3052,0.2974,0.6026,8.5985,5.1443,0.6627,3.2611,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5742,0.0000,0.0000,1.3177,0.0000,1.5775,0.2664,0.0000,''
0,0,0,0,0,0,80826,20048,88239,26700,20682,10115,0,7413,10527,9389,0,0,0,0,2256,0,0,0,417,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,551,116,0,0,0,12.6125,0.2559,0.3184,0.3303,0.6487,9.2846,4.5409,0.9005,3.3279,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2149,0.0000,0.0000,1.4014,0.0000,1.3645,0.2718,0.0000,''
0,0,0,0,0,0,69495,17422,75683,21510,17229,9920,0,6188,8186,7221,0,0,0,0,1942,0,0,0,423,0,0,0,0,0,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,362,121,0,0,0,12.0969,0.2479,0.3094,0.3095,0.6189,8.9003,5.1246,0.7372,3.1966,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7303,0.0000,0.0000,1.3441,0.0000,1.6031,0.2718,0.0000,''
0,0,0,0,0,0,81942,20328,89163,26490,20958,10363,0,7221,10201,9110,0,0,0,0,2264,0,0,0,457,0,0,0,0,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,549,132,0,0,0,12.4759,0.2558,0.3160,0.3233,0.6393,9.2789,4.5881,0.8164,3.1970,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0334,0.0000,0.0000,1.3862,0.0000,1.4351,0.2741,0.0000,''
0,0,0,0,0,0,69764,17526,75733,20915,17186,9849,0,5969,7852,7015,0,0,0,0,1946,0,0,0,445,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,307,132,0,0,0,11.8906,0.2463,0.3057,0.2998,0.6055,8.8254,5.0577,0.6383,3.0652,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6024,0.0000,0.0000,1.3212,0.0000,1.6500,0.2717,0.0000,''
0,0,0,0,0,0,53429,13457,58190,16242,13056,6905,0,4761,6112,5470,0,0,0,2,1500,0,0,0,304,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,334,112,0,0,0,11.9154,0.2444,0.3062,0.3040,0.6102,8.7314,4.6178,0.7102,3.1840,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6581,0.0000,0.0000,1.3239,0.0000,1.4503,0.2638,0.0000,''
0,0,0,0,0,0,46043,11634,50150,13298,11141,6332,0,4107,5035,4512,0,0,0,0,1288,0,0,0,301,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,176,95,0,0,0,11.7958,0.2420,0.3040,0.2888,0.5929,8.6186,4.8984,0.5562,3.1772,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.4905,0.0000,0.0000,1.3106,0.0000,1.5418,0.2673,0.0000,''
0,0,0,0,0,0,81565,20333,88903,26806,20566,10921,0,7338,10163,9203,0,0,0,0,2270,0,0,0,463,0,0,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,445,121,0,0,0,12.3512,0.2521,0.3139,0.3286,0.6425,9.1031,4.8340,0.9207,3.2480,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0735,0.0000,0.0000,1.3724,0.0000,1.4883,0.2696,0.0000,''
0,0,0,0,0,0,69702,17539,75666,20982,17085,10300,0,5964,7947,7018,0,0,0,0,1944,0,0,0,469,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,289,117,0,0,0,11.8274,0.2451,0.3046,0.3010,0.6056,8.7670,5.2854,0.6666,3.0604,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6012,0.0000,0.0000,1.3142,0.0000,1.7270,0.2717,0.0000,''
0,0,0,0,0,0,81490,20276,88584,26371,20662,10967,0,7094,10177,9146,0,0,0,0,2270,0,0,0,503,0,0,0,0,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,469,133,0,0,0,12.3202,0.2536,0.3133,0.3236,0.6369,9.1713,4.8680,0.8447,3.1488,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0597,0.0000,0.0000,1.3689,0.0000,1.5460,0.2734,0.0000,''
