player_id,league_id,streak_id,value,has_ended,started,ended
36425,159,5,3,1,"2019-4-5","2019-4-20"
36425,159,7,3,1,"2019-4-5","2019-4-20"
36425,159,6,1,1,"2019-4-20","2019-4-26"
36425,159,5,1,0,"2019-4-26",NULL
36425,159,7,1,0,"2019-4-26",NULL
36443,152,6,1,1,"2019-4-15","2019-4-26"
36443,152,5,1,0,"2019-4-26",NULL
36445,159,1,3,1,"2019-4-12","2019-4-15"
36445,159,0,4,1,"2019-4-16","2019-4-22"
36445,159,1,5,0,"2019-4-22",NULL
36445,159,0,4,0,"2019-4-23",NULL
36445,159,3,3,1,"2019-4-23","2019-4-26"
36446,157,0,3,1,"2019-4-17","2019-4-25"
36446,157,2,1,1,"2019-4-17","2019-4-18"
36446,157,3,2,1,"2019-4-17","2019-4-21"
36446,157,1,2,1,"2019-4-17","2019-4-21"
36450,158,5,2,0,"2019-4-13",NULL
36466,154,0,4,1,"2019-4-17","2019-4-22"
36466,154,2,1,1,"2019-4-17","2019-4-19"
36466,154,1,3,1,"2019-4-17","2019-4-21"
36466,154,3,1,1,"2019-4-20","2019-4-21"
36472,158,0,3,1,"2019-4-5","2019-4-12"
36472,158,1,3,1,"2019-4-5","2019-4-12"
36472,158,2,1,1,"2019-4-14","2019-4-15"
36472,158,3,1,1,"2019-4-17","2019-4-18"
36472,158,0,2,0,"2019-4-24",NULL
36472,158,3,2,0,"2019-4-24",NULL
36472,158,2,1,0,"2019-4-26",NULL
36472,158,1,1,0,"2019-4-26",NULL
36482,153,4,2,0,"2019-4-7",NULL
36494,156,0,3,1,"2019-4-9","2019-4-14"
36494,156,2,1,1,"2019-4-11","2019-4-13"
36494,156,3,2,1,"2019-4-15","2019-4-19"
36494,156,1,1,1,"2019-4-15","2019-4-17"
36495,153,0,1,1,"2019-4-9","2019-4-17"
36501,155,0,6,1,"2019-4-7","2019-4-16"
36501,155,1,3,1,"2019-4-18","2019-4-23"
36501,155,3,2,1,"2019-4-19","2019-4-23"
36502,152,0,1,1,"2019-4-4","2019-4-5"
36502,152,0,16,0,"2019-4-5",NULL
36502,150,0,1,1,"2019-4-8","2019-4-9"
36502,150,3,1,1,"2019-4-8","2019-4-9"
36502,150,1,1,1,"2019-4-8","2019-4-9"
36502,152,1,2,1,"2019-4-14","2019-4-17"
36502,152,3,3,1,"2019-4-22","2019-4-26"
36502,152,1,4,0,"2019-4-22",NULL
36502,152,2,1,1,"2019-4-25","2019-4-26"
36507,154,7,3,0,"2019-4-14",NULL
36536,153,6,3,0,"2019-4-9",NULL
36536,153,7,1,1,"2019-4-16","2019-4-20"
36544,156,5,1,1,"2019-4-7","2019-4-12"
36544,156,7,1,1,"2019-4-7","2019-4-12"
36544,156,6,1,1,"2019-4-12","2019-4-17"
36544,156,5,2,0,"2019-4-17",NULL
36544,156,7,2,0,"2019-4-17",NULL
36546,153,4,1,0,"2019-4-11",NULL
36546,153,6,2,0,"2019-4-16",NULL
36554,156,0,7,1,"2019-4-4","2019-4-14"
36554,156,3,2,1,"2019-4-8","2019-4-12"
36554,156,2,1,1,"2019-4-10","2019-4-12"
36554,156,1,1,1,"2019-4-20","2019-4-23"
36555,159,0,4,0,"2019-4-7",NULL
36555,159,3,3,1,"2019-4-7","2019-4-16"
36555,159,1,1,1,"2019-4-13","2019-4-16"
36555,159,2,1,1,"2019-4-19","2019-4-26"
36555,159,1,2,0,"2019-4-19",NULL
36570,152,4,1,1,"2019-4-5","2019-4-9"
36570,152,4,4,0,"2019-4-12",NULL
36574,157,0,1,1,"2019-4-4","2019-4-5"
36574,157,3,1,1,"2019-4-4","2019-4-5"
36574,157,0,7,0,"2019-4-6",NULL
36574,157,1,2,1,"2019-4-12","2019-4-18"
36574,157,2,1,1,"2019-4-16","2019-4-18"
36574,157,3,4,0,"2019-4-16",NULL
36579,154,7,2,1,"2019-4-6","2019-4-17"
36579,154,5,1,1,"2019-4-12","2019-4-17"
36579,154,6,1,1,"2019-4-17","2019-4-23"
36579,154,5,1,0,"2019-4-23",NULL
36579,154,7,1,0,"2019-4-23",NULL
36584,155,4,5,0,"2019-4-8",NULL
36593,159,5,1,0,"2019-4-13",NULL
36595,154,0,3,1,"2019-4-12","2019-4-17"
36595,154,1,2,1,"2019-4-13","2019-4-17"
36595,154,0,4,0,"2019-4-21",NULL
36595,154,3,1,1,"2019-4-21","2019-4-23"
36595,154,1,1,0,"2019-4-25",NULL
36607,160,7,2,1,"2019-4-5","2019-4-16"
36607,160,6,2,0,"2019-4-16",NULL
36614,152,5,2,1,"2019-4-6","2019-4-17"
36614,152,7,2,1,"2019-4-6","2019-4-17"
36614,152,6,1,0,"2019-4-17",NULL
36624,160,0,2,1,"2019-4-13","2019-4-18"
36624,160,3,2,1,"2019-4-13","2019-4-18"
36624,160,1,1,1,"2019-4-17","2019-4-18"
36624,160,0,1,0,"2019-4-26",NULL
36624,160,1,1,0,"2019-4-26",NULL
36625,155,0,1,1,"2019-4-15","2019-4-16"
36625,155,1,1,1,"2019-4-15","2019-4-16"
36625,155,0,2,0,"2019-4-17",NULL
36625,155,1,2,0,"2019-4-17",NULL
36625,155,3,1,0,"2019-4-18",NULL
36658,155,0,12,1,"2019-4-4","2019-4-16"
36658,155,3,3,1,"2019-4-13","2019-4-16"
36658,155,2,1,1,"2019-4-14","2019-4-15"
36658,155,1,1,1,"2019-4-25","2019-4-26"
36662,160,7,2,1,"2019-4-5","2019-4-15"
36662,160,6,1,1,"2019-4-15","2019-4-20"
36662,160,5,1,1,"2019-4-20","2019-4-26"
36662,160,6,1,0,"2019-4-26",NULL
36681,154,0,4,1,"2019-4-5","2019-4-19"
36681,154,0,3,0,"2019-4-20",NULL
36681,154,3,1,1,"2019-4-20","2019-4-21"
36681,154,1,1,1,"2019-4-21","2019-4-25"
36728,159,5,1,0,"2019-4-13",NULL
36728,159,4,1,0,"2019-4-24",NULL
36733,159,5,1,0,"2019-4-24",NULL
36734,153,6,1,1,"2019-4-5","2019-4-10"
36734,153,5,2,0,"2019-4-10",NULL
36734,153,7,3,0,"2019-4-10",NULL
36737,157,5,1,0,"2019-4-10",NULL
36742,160,0,4,1,"2019-4-13","2019-4-19"
36742,160,1,3,1,"2019-4-14","2019-4-19"
36742,160,0,5,0,"2019-4-22",NULL
36742,160,3,2,1,"2019-4-23","2019-4-25"
36742,160,2,1,1,"2019-4-24","2019-4-25"
36742,160,3,1,0,"2019-4-26",NULL
36762,159,0,4,1,"2019-4-8","2019-4-15"
36762,159,2,1,1,"2019-4-16","2019-4-18"
36762,159,3,1,1,"2019-4-16","2019-4-18"
36762,159,1,2,1,"2019-4-16","2019-4-20"
36762,158,0,2,1,"2019-4-23","2019-4-26"
36786,152,5,1,0,"2019-4-18",NULL
36840,151,5,3,0,"2019-4-5",NULL
36840,151,7,5,0,"2019-4-5",NULL
36862,150,6,2,1,"2019-3-29","2019-4-9"
36862,150,0,1,1,"2019-4-9","2019-4-14"
36862,150,2,1,1,"2019-4-9","2019-4-14"
36862,150,3,1,1,"2019-4-9","2019-4-14"
36862,150,1,1,1,"2019-4-9","2019-4-14"
36862,150,5,1,1,"2019-4-9","2019-4-19"
36862,150,7,2,1,"2019-4-9","2019-4-19"
36862,150,6,1,0,"2019-4-19",NULL
36862,150,0,1,0,"2019-4-25",NULL
36862,150,7,1,0,"2019-4-25",NULL
36865,150,5,3,1,"2019-3-20","2019-4-8"
36865,150,7,3,1,"2019-3-20","2019-4-8"
36865,150,6,1,1,"2019-4-8","2019-4-13"
36865,150,6,1,0,"2019-4-19",NULL
36865,150,7,1,0,"2019-4-25",NULL
36866,152,5,2,0,"2019-4-4",NULL
36866,152,4,1,0,"2019-4-5",NULL
36868,150,5,3,0,"2019-3-30",NULL
36868,150,7,5,0,"2019-3-30",NULL
36871,150,4,1,1,"2019-3-31","2019-4-13"
36902,150,5,1,0,"2019-3-30",NULL
36905,150,0,3,1,"2019-4-5","2019-4-14"
36905,150,3,3,1,"2019-4-5","2019-4-14"
36905,150,0,2,0,"2019-4-24",NULL
36905,150,2,1,1,"2019-4-24","2019-4-26"
36905,150,1,1,1,"2019-4-24","2019-4-25"
36905,150,3,1,0,"2019-4-26",NULL
36905,150,1,1,0,"2019-4-26",NULL
36910,150,6,2,0,"2019-3-30",NULL
36910,150,7,2,1,"2019-4-5","2019-4-15"
36910,150,0,1,1,"2019-4-10","2019-4-15"
36910,150,1,1,1,"2019-4-10","2019-4-15"
36910,150,7,2,0,"2019-4-20",NULL
36926,151,4,1,1,"2019-4-8","2019-4-18"
36943,157,0,4,1,"2019-4-14","2019-4-20"
36943,157,1,4,1,"2019-4-14","2019-4-20"
36943,157,2,1,1,"2019-4-15","2019-4-17"
36943,157,3,1,1,"2019-4-21","2019-4-23"
36943,157,0,1,0,"2019-4-26",NULL
36943,157,2,1,0,"2019-4-26",NULL
36943,157,3,1,0,"2019-4-26",NULL
36943,157,1,1,0,"2019-4-26",NULL
36946,151,1,2,1,"2019-4-16","2019-4-19"
36946,151,0,4,1,"2019-4-20","2019-4-25"
36946,151,3,3,1,"2019-4-20","2019-4-24"
36946,151,2,1,1,"2019-4-21","2019-4-23"
37033,152,0,2,1,"2019-4-9","2019-4-15"
37033,152,1,1,1,"2019-4-9","2019-4-12"
37033,152,1,1,0,"2019-4-15",NULL
37090,157,0,7,1,"2019-4-5","2019-4-14"
37090,157,0,5,0,"2019-4-20",NULL
37090,157,1,2,1,"2019-4-20","2019-4-23"
37090,157,3,2,1,"2019-4-21","2019-4-24"
37093,152,5,1,1,"2019-4-5","2019-4-19"
37093,152,6,1,0,"2019-4-19",NULL
37111,152,5,1,1,"2019-4-6","2019-4-11"
37111,152,7,1,1,"2019-4-6","2019-4-11"
37111,152,6,3,0,"2019-4-11",NULL
37111,152,7,1,0,"2019-4-26",NULL
37120,152,1,8,1,"2019-4-5","2019-4-13"
37120,152,0,8,1,"2019-4-15","2019-4-25"
37120,152,2,2,1,"2019-4-18","2019-4-20"
37120,152,3,6,1,"2019-4-18","2019-4-25"
37133,150,0,2,1,"2019-4-18","2019-4-20"
37133,150,0,1,0,"2019-4-26",NULL
37133,150,3,1,0,"2019-4-26",NULL
37133,150,1,1,0,"2019-4-26",NULL
37134,150,1,1,1,"2019-4-4","2019-4-10"
37134,150,0,1,1,"2019-4-10","2019-4-20"
37134,152,0,1,1,"2019-4-15","2019-4-17"
37134,152,2,1,1,"2019-4-15","2019-4-17"
37134,152,3,1,1,"2019-4-15","2019-4-17"
37134,152,1,1,1,"2019-4-15","2019-4-17"
37134,152,0,1,0,"2019-4-17",NULL
37134,152,3,1,0,"2019-4-17",NULL
37134,152,1,1,0,"2019-4-17",NULL
37134,150,3,1,1,"2019-4-19","2019-4-20"
37151,151,0,6,1,"2019-4-13","2019-4-26"
37151,151,1,2,1,"2019-4-13","2019-4-16"
37151,151,3,2,1,"2019-4-17","2019-4-25"
37159,152,0,6,1,"2019-4-10","2019-4-17"
37159,152,0,3,0,"2019-4-24",NULL
37159,152,2,1,1,"2019-4-24","2019-4-25"
37159,152,3,2,1,"2019-4-24","2019-4-26"
37159,152,1,2,1,"2019-4-24","2019-4-26"
37163,150,1,1,0,"2019-4-4",NULL
37163,151,0,3,1,"2019-4-17","2019-4-22"
37163,151,3,1,1,"2019-4-23","2019-4-24"
37163,151,1,1,1,"2019-4-23","2019-4-24"
37163,151,0,2,0,"2019-4-25",NULL
37163,151,1,2,0,"2019-4-25",NULL
37163,151,3,1,0,"2019-4-26",NULL
37169,152,0,3,0,"2019-4-5",NULL
37169,152,2,1,1,"2019-4-12","2019-4-19"
37169,152,3,2,0,"2019-4-12",NULL
37169,152,1,2,0,"2019-4-12",NULL
37171,152,0,3,1,"2019-4-4","2019-4-6"
37171,152,2,3,1,"2019-4-4","2019-4-6"
37171,152,3,5,1,"2019-4-4","2019-4-8"
37171,152,1,5,1,"2019-4-4","2019-4-8"
37171,152,0,4,0,"2019-4-7",NULL
37171,152,1,2,0,"2019-4-9",NULL
37171,152,3,1,0,"2019-4-10",NULL
37171,150,0,1,0,"2019-4-26",NULL
37175,150,0,4,1,"2019-4-1","2019-4-6"
37175,150,3,2,1,"2019-4-2","2019-4-5"
37175,150,1,2,1,"2019-4-21","2019-4-23"
37175,150,0,2,0,"2019-4-24",NULL
37181,150,0,2,1,"2019-4-16","2019-4-19"
37181,150,1,2,1,"2019-4-16","2019-4-19"
37181,150,3,1,1,"2019-4-17","2019-4-19"
37184,150,0,4,1,"2019-4-6","2019-4-21"
37184,150,3,4,1,"2019-4-6","2019-4-21"
37184,150,1,2,1,"2019-4-14","2019-4-21"
37184,150,2,1,1,"2019-4-17","2019-4-21"
37184,150,0,1,0,"2019-4-26",NULL
37184,150,3,1,0,"2019-4-26",NULL
37184,150,1,1,0,"2019-4-26",NULL
37187,151,5,1,1,"2019-4-13","2019-4-21"
37187,151,6,1,0,"2019-4-21",NULL
37192,150,0,3,1,"2019-4-9","2019-4-13"
37192,150,3,2,1,"2019-4-14","2019-4-16"
37192,150,1,3,1,"2019-4-14","2019-4-17"
37192,150,0,4,0,"2019-4-22",NULL
37192,150,2,1,1,"2019-4-22","2019-4-23"
37192,150,3,4,0,"2019-4-22",NULL
37192,150,2,2,0,"2019-4-24",NULL
37192,150,1,2,0,"2019-4-24",NULL
37197,152,0,9,1,"2019-4-7","2019-4-17"
37197,152,1,3,1,"2019-4-7","2019-4-10"
37197,152,3,3,1,"2019-4-8","2019-4-11"
37203,155,4,5,0,"2019-4-4",NULL
37203,155,5,2,0,"2019-4-10",NULL
37204,155,0,9,1,"2019-4-6","2019-4-15"
37204,155,1,4,1,"2019-4-15","2019-4-20"
37204,155,2,1,1,"2019-4-16","2019-4-18"
37204,155,3,4,1,"2019-4-16","2019-4-22"
37204,155,1,1,0,"2019-4-26",NULL
37224,156,5,1,0,"2019-4-25",NULL
37225,154,1,1,1,"2019-4-5","2019-4-6"
37225,154,0,1,1,"2019-4-8","2019-4-9"
37225,154,3,1,1,"2019-4-8","2019-4-9"
37227,150,4,3,1,"2019-3-29","2019-4-11"
37227,150,6,1,1,"2019-4-7","2019-4-11"
37227,150,5,1,0,"2019-4-11",NULL
37227,150,4,3,0,"2019-4-16",NULL
37228,155,5,2,0,"2019-4-6",NULL
37233,153,6,1,0,"2019-4-24",NULL
37237,155,2,1,1,"2019-4-6","2019-4-7"
37237,155,0,8,1,"2019-4-16","2019-4-25"
37237,155,1,3,1,"2019-4-16","2019-4-19"
37237,155,3,1,1,"2019-4-24","2019-4-25"
37238,156,4,1,0,"2019-4-22",NULL
37242,150,4,7,0,"2019-4-3",NULL
37242,150,5,1,0,"2019-4-23",NULL
37250,152,0,10,1,"2019-4-5","2019-4-17"
37250,152,2,3,1,"2019-4-5","2019-4-8"
37250,152,3,6,1,"2019-4-5","2019-4-11"
37250,152,1,7,1,"2019-4-5","2019-4-12"
37250,152,0,4,0,"2019-4-21",NULL
37250,152,3,1,0,"2019-4-25",NULL
37251,150,3,5,1,"2019-3-30","2019-4-6"
37251,150,2,2,1,"2019-4-3","2019-4-6"
37251,150,1,4,1,"2019-4-3","2019-4-8"
37251,150,0,3,1,"2019-4-15","2019-4-18"
37251,150,0,1,0,"2019-4-26",NULL
37253,150,0,6,1,"2019-4-6","2019-4-16"
37253,150,3,2,1,"2019-4-12","2019-4-14"
37253,150,1,2,1,"2019-4-12","2019-4-14"
37253,150,2,1,1,"2019-4-17","2019-4-18"
37253,150,0,2,0,"2019-4-20",NULL
37253,150,3,1,0,"2019-4-21",NULL
37253,150,1,1,0,"2019-4-21",NULL
37256,158,4,3,0,"2019-4-13",NULL
37256,158,6,1,0,"2019-4-14",NULL
37267,152,0,7,1,"2019-4-9","2019-4-17"
37267,152,2,2,1,"2019-4-11","2019-4-14"
37267,152,3,4,1,"2019-4-11","2019-4-16"
37267,152,1,2,1,"2019-4-20","2019-4-22"
37267,152,1,3,0,"2019-4-24",NULL
37274,152,5,1,0,"2019-4-10",NULL
37293,158,0,4,1,"2019-4-8","2019-4-12"
37293,158,1,2,1,"2019-4-9","2019-4-11"
37293,158,2,1,1,"2019-4-24","2019-4-25"
37293,158,3,2,1,"2019-4-24","2019-4-26"
37293,158,1,3,0,"2019-4-24",NULL
37327,159,6,1,0,"2019-4-9",NULL
37336,154,5,1,1,"2019-4-7","2019-4-12"
37336,154,7,1,1,"2019-4-7","2019-4-12"
37336,154,6,1,1,"2019-4-12","2019-4-17"
37336,154,5,1,0,"2019-4-17",NULL
37336,154,7,2,0,"2019-4-17",NULL
37338,156,0,3,1,"2019-4-7","2019-4-12"
37338,156,3,3,1,"2019-4-7","2019-4-12"
37338,156,1,2,1,"2019-4-9","2019-4-12"
37338,156,2,1,1,"2019-4-11","2019-4-12"
37338,156,0,4,0,"2019-4-18",NULL
37338,156,3,2,0,"2019-4-24",NULL
37338,156,1,1,0,"2019-4-25",NULL
37339,150,2,1,1,"2019-4-9","2019-4-10"
37339,150,0,3,1,"2019-4-11","2019-4-14"
37339,150,1,2,1,"2019-4-12","2019-4-14"
37339,150,3,1,1,"2019-4-13","2019-4-14"
37339,150,1,1,0,"2019-4-18",NULL
37339,152,0,1,1,"2019-4-19","2019-4-20"
37339,152,3,1,1,"2019-4-19","2019-4-20"
37339,152,1,3,1,"2019-4-19","2019-4-22"
37339,152,0,5,0,"2019-4-21",NULL
37339,152,3,3,0,"2019-4-24",NULL
37339,152,2,1,0,"2019-4-26",NULL
37339,152,1,1,0,"2019-4-26",NULL
37354,159,7,4,0,"2019-4-5",NULL
37354,159,5,1,0,"2019-4-22",NULL
37363,154,6,1,0,"2019-4-23",NULL
37368,155,6,1,0,"2019-4-5",NULL
37368,160,7,4,0,"2019-4-10",NULL
37368,160,5,2,0,"2019-4-15",NULL
37381,160,0,2,1,"2019-4-18","2019-4-22"
37381,160,3,1,1,"2019-4-18","2019-4-20"
37381,160,1,2,1,"2019-4-18","2019-4-22"
37381,160,0,2,0,"2019-4-25",NULL
37381,160,1,1,0,"2019-4-26",NULL
37408,158,2,1,1,"2019-4-9","2019-4-11"
37408,158,1,1,1,"2019-4-9","2019-4-11"
37408,158,0,2,1,"2019-4-15","2019-4-19"
37408,158,3,1,1,"2019-4-15","2019-4-17"
37408,158,1,4,0,"2019-4-19",NULL
37408,158,0,3,0,"2019-4-22",NULL
37409,158,0,4,1,"2019-4-15","2019-4-20"
37409,158,3,2,1,"2019-4-15","2019-4-18"
37409,158,1,2,1,"2019-4-24","2019-4-26"
37426,158,6,1,0,"2019-4-22",NULL
37428,155,5,1,1,"2019-4-13","2019-4-18"
37428,155,6,1,0,"2019-4-18",NULL
37437,153,5,2,0,"2019-4-5",NULL
37437,153,7,4,0,"2019-4-5",NULL
37441,153,4,2,0,"2019-4-9",NULL
37444,151,4,1,1,"2019-4-5","2019-4-13"
37444,151,5,1,0,"2019-4-6",NULL
37444,151,4,2,0,"2019-4-16",NULL
37491,158,4,7,0,"2019-4-5",NULL
37492,160,6,3,0,"2019-4-7",NULL
37496,158,0,3,1,"2019-4-12","2019-4-25"
37496,158,2,1,1,"2019-4-16","2019-4-19"
37496,158,3,1,1,"2019-4-16","2019-4-19"
37496,158,1,2,1,"2019-4-16","2019-4-25"
37497,158,0,5,1,"2019-4-8","2019-4-16"
37497,158,1,3,1,"2019-4-17","2019-4-22"
37497,158,2,1,1,"2019-4-23","2019-4-24"
37497,158,3,2,1,"2019-4-23","2019-4-25"
37513,159,5,1,1,"2019-4-5","2019-4-10"
37513,159,7,1,1,"2019-4-5","2019-4-10"
37513,159,6,1,0,"2019-4-10",NULL
37513,159,7,1,0,"2019-4-16",NULL
37529,158,3,2,1,"2019-4-7","2019-4-11"
37529,158,2,1,1,"2019-4-9","2019-4-11"
37529,158,1,1,1,"2019-4-13","2019-4-15"
37529,158,1,5,0,"2019-4-17",NULL
37529,158,0,3,1,"2019-4-19","2019-4-26"
37534,156,0,9,0,"2019-4-6",NULL
37534,156,3,2,1,"2019-4-6","2019-4-11"
37534,156,2,1,1,"2019-4-9","2019-4-11"
37534,156,1,1,1,"2019-4-22","2019-4-23"
37554,153,5,1,0,"2019-4-4",NULL
37563,150,0,1,0,"2019-4-9",NULL
37563,150,2,1,0,"2019-4-9",NULL
37563,150,3,1,0,"2019-4-9",NULL
37563,150,1,1,0,"2019-4-9",NULL
37563,152,3,4,1,"2019-4-17","2019-4-21"
37563,152,0,4,1,"2019-4-18","2019-4-22"
37563,152,1,1,1,"2019-4-24","2019-4-25"
37563,152,0,1,0,"2019-4-26",NULL
37564,157,0,2,0,"2019-4-6",NULL
37566,157,7,4,0,"2019-4-6",NULL
37566,157,5,1,0,"2019-4-11",NULL
37580,158,7,4,0,"2019-4-7",NULL
37580,158,5,2,0,"2019-4-12",NULL
37599,150,4,9,1,"2019-3-29","2019-4-21"
37599,150,5,2,0,"2019-3-31",NULL
37603,152,0,3,1,"2019-4-4","2019-4-6"
37603,152,3,3,1,"2019-4-4","2019-4-6"
37603,152,2,1,1,"2019-4-10","2019-4-11"
37603,152,1,2,1,"2019-4-12","2019-4-14"
37603,152,0,2,0,"2019-4-17",NULL
37604,151,5,4,0,"2019-4-4",NULL
37604,151,7,5,0,"2019-4-4",NULL
37610,160,6,1,1,"2019-4-6","2019-4-22"
37610,160,7,3,0,"2019-4-12",NULL
37610,160,5,1,0,"2019-4-22",NULL
37627,159,0,3,0,"2019-4-4",NULL
37627,159,2,1,1,"2019-4-5","2019-4-5"
37627,159,3,2,0,"2019-4-5",NULL
37627,159,1,2,0,"2019-4-5",NULL
37627,157,0,2,1,"2019-4-17","2019-4-26"
37627,157,3,2,1,"2019-4-17","2019-4-26"
37627,157,1,1,1,"2019-4-17","2019-4-23"
37647,158,4,1,1,"2019-4-5","2019-4-22"
37647,158,5,1,0,"2019-4-24",NULL
37653,151,7,5,0,"2019-4-5",NULL
37653,151,5,2,0,"2019-4-9",NULL
37658,153,1,2,1,"2019-4-6","2019-4-9"
37658,153,0,5,1,"2019-4-12","2019-4-25"
37658,153,3,2,1,"2019-4-12","2019-4-18"
37658,153,0,1,0,"2019-4-26",NULL
37659,153,0,6,1,"2019-4-16","2019-4-24"
37659,153,3,3,1,"2019-4-17","2019-4-20"
37659,153,2,1,1,"2019-4-18","2019-4-19"
37659,153,1,2,1,"2019-4-20","2019-4-24"
37673,150,6,1,1,"2019-3-30","2019-4-10"
37673,150,5,1,0,"2019-4-10",NULL
37719,158,5,1,1,"2019-4-7","2019-4-12"
37719,158,7,1,1,"2019-4-7","2019-4-12"
37719,158,6,2,0,"2019-4-12",NULL
37747,155,0,4,1,"2019-4-12","2019-4-18"
37747,155,3,2,1,"2019-4-12","2019-4-15"
37747,155,1,4,1,"2019-4-12","2019-4-18"
37747,155,2,1,1,"2019-4-17","2019-4-18"
37748,151,0,8,1,"2019-4-4","2019-4-12"
37748,151,1,5,1,"2019-4-11","2019-4-16"
37748,151,2,1,1,"2019-4-15","2019-4-16"
37748,151,3,1,1,"2019-4-17","2019-4-18"
37748,150,3,1,0,"2019-4-20",NULL
37748,151,0,1,0,"2019-4-26",NULL
37748,151,2,1,0,"2019-4-26",NULL
37748,151,3,1,0,"2019-4-26",NULL
37748,151,1,1,0,"2019-4-26",NULL
37766,153,1,1,1,"2019-4-5","2019-4-9"
37766,153,0,1,1,"2019-4-12","2019-4-13"
37766,153,0,4,0,"2019-4-16",NULL
37766,153,3,1,1,"2019-4-16","2019-4-19"
37766,153,2,2,0,"2019-4-23",NULL
37766,153,3,2,0,"2019-4-23",NULL
37766,153,1,2,0,"2019-4-23",NULL
37772,158,7,1,1,"2019-4-7","2019-4-12"
37772,158,6,1,1,"2019-4-12","2019-4-17"
37772,158,5,1,0,"2019-4-17",NULL
37772,158,7,2,0,"2019-4-17",NULL
37777,159,0,5,1,"2019-4-13","2019-4-18"
37777,159,3,4,1,"2019-4-13","2019-4-17"
37777,159,1,3,1,"2019-4-13","2019-4-16"
37777,159,2,1,1,"2019-4-20","2019-4-22"
37777,159,0,3,0,"2019-4-24",NULL
37779,151,7,1,1,"2019-4-4","2019-4-8"
37779,151,6,2,1,"2019-4-8","2019-4-17"
37779,151,5,1,0,"2019-4-17",NULL
37779,151,7,2,0,"2019-4-17",NULL
37781,156,0,5,1,"2019-4-4","2019-4-9"
37781,156,1,2,1,"2019-4-11","2019-4-13"
37781,156,3,2,1,"2019-4-18","2019-4-20"
37781,156,2,1,1,"2019-4-19","2019-4-20"
37782,154,5,1,0,"2019-4-18",NULL
37783,158,6,1,1,"2019-4-5","2019-4-7"
37783,158,5,2,1,"2019-4-7","2019-4-20"
37783,158,4,2,1,"2019-4-9","2019-4-20"
37783,158,6,2,0,"2019-4-20",NULL
37787,157,5,1,0,"2019-4-5",NULL
37790,155,0,3,1,"2019-4-6","2019-4-9"
37790,155,1,3,1,"2019-4-6","2019-4-9"
37790,155,3,2,1,"2019-4-10","2019-4-12"
37790,155,2,1,1,"2019-4-16","2019-4-18"
37795,152,6,1,1,"2019-4-7","2019-4-17"
37795,152,7,3,0,"2019-4-12",NULL
37795,152,5,2,0,"2019-4-17",NULL
37800,160,5,1,1,"2019-4-4","2019-4-13"
37800,160,7,2,1,"2019-4-4","2019-4-13"
37800,160,6,1,1,"2019-4-13","2019-4-18"
37800,160,5,1,0,"2019-4-18",NULL
37800,160,7,2,0,"2019-4-18",NULL
37827,155,5,2,0,"2019-4-8",NULL
37827,155,7,4,0,"2019-4-8",NULL
37847,150,6,1,1,"2019-4-5","2019-4-11"
37847,150,0,1,1,"2019-4-11","2019-4-17"
37847,150,5,1,1,"2019-4-11","2019-4-17"
37847,150,7,1,1,"2019-4-11","2019-4-17"
37847,150,6,1,0,"2019-4-17",NULL
37847,150,0,1,0,"2019-4-23",NULL
37847,150,7,1,0,"2019-4-23",NULL
37855,151,6,2,0,"2019-4-4",NULL
37855,151,7,3,0,"2019-4-13",NULL
37861,160,5,2,1,"2019-4-6","2019-4-16"
37861,160,7,2,1,"2019-4-6","2019-4-16"
37861,160,6,1,1,"2019-4-16","2019-4-22"
37861,160,5,1,0,"2019-4-22",NULL
37861,160,7,1,0,"2019-4-22",NULL
37863,160,3,3,1,"2019-4-5","2019-4-7"
37863,160,1,4,1,"2019-4-5","2019-4-8"
37863,160,0,4,1,"2019-4-11","2019-4-16"
37863,160,0,8,0,"2019-4-17",NULL
37863,160,2,1,1,"2019-4-18","2019-4-19"
37863,160,3,2,0,"2019-4-24",NULL
37863,160,1,1,0,"2019-4-26",NULL
37891,150,7,1,1,"2019-3-28","2019-4-2"
37891,150,6,2,1,"2019-4-2","2019-4-19"
37891,150,7,3,0,"2019-4-14",NULL
37891,150,5,1,0,"2019-4-19",NULL
37920,158,0,5,1,"2019-4-4","2019-4-8"
37920,158,2,1,1,"2019-4-7","2019-4-8"
37920,158,3,1,1,"2019-4-12","2019-4-13"
37920,158,1,2,1,"2019-4-24","2019-4-26"
37920,158,3,2,0,"2019-4-25",NULL
37922,156,0,3,1,"2019-4-4","2019-4-10"
37922,156,1,2,1,"2019-4-4","2019-4-6"
37922,156,3,1,1,"2019-4-12","2019-4-16"
37922,156,0,1,0,"2019-4-24",NULL
37922,156,3,1,0,"2019-4-24",NULL
37928,160,5,1,0,"2019-4-24",NULL
37944,157,7,2,1,"2019-4-4","2019-4-13"
37944,157,6,1,1,"2019-4-13","2019-4-18"
37944,157,5,1,0,"2019-4-18",NULL
37944,157,7,2,0,"2019-4-18",NULL
37946,159,5,1,1,"2019-4-6","2019-4-11"
37946,159,7,1,1,"2019-4-6","2019-4-11"
37946,159,6,1,1,"2019-4-11","2019-4-16"
37946,159,5,1,0,"2019-4-16",NULL
37946,159,7,2,0,"2019-4-16",NULL
37948,155,6,1,0,"2019-4-8",NULL
37953,155,5,1,0,"2019-4-24",NULL
